标题,小区,地区,房源信息,总价,单价,所在区
['保养好， 采光通风，格局方正，中楼层'],['珠江国际城 '],['神岗镇'],['3室2厅 | 90.34平米 | 东北 | 精装 | 中楼层(共27层)  | 板塔结合'],['88'],"['9,741元/平']",从化区
['富力泉天下 养生大盘 环境好 空气清新'],['富力泉天下 '],['温泉镇'],['3室2厅 | 107.87平米 | 东南 | 精装 | 中楼层(共23层)  | 塔楼'],['68.3'],"['6,332元/平']",从化区
['紧靠河堤边楼下几步路小区综合体 生活休闲两不误'],['珠光流溪御景 '],['赤草'],['3室2厅 | 98.41平米 | 北 | 其他 | 低楼层(共27层) | 2012年 | 塔楼'],['88'],"['8,943元/平']",从化区
['从化温泉财富小镇 富力泉天下 在山间休闲度假小三房'],['富力泉天下 '],['温泉镇'],['3室2厅 | 100.41平米 | 南 | 其他 | 高楼层(共18层) | 2013年 | 塔楼'],['90.5'],"['9,014元/平']",从化区
['望花园够安静，中楼层，格局靓仔，珠光御景山水城！'],['珠光御景山水城 '],['江浦街'],['3室2厅 | 91.04平米 | 东 | 简装 | 高楼层(共24层) | 2015年 | 塔楼'],['83'],"['9,117元/平']",从化区
['生活方便，离市区近，刚需的选择。'],['爱尚流溪 '],['江浦街'],['3室2厅 | 104平米 | 东南 南 | 毛坯 | 高楼层(共24层) | 2015年 | 塔楼'],['96'],"['9,231元/平']",从化区
['精装三房  拎包入住 业主带车位放  小区生活便利'],['人盛巴厘天地 '],['神岗镇'],['3室2厅 | 97.84平米 | 东北 | 精装 | 中楼层(共18层) | 2018年 | 塔楼'],['90'],"['9,199元/平']",从化区
['地铁口物业出行方便，望小区花园，视野开阔有装修'],['碧桂园荔山雅筑 '],['赤草'],['3室2厅 | 103.9平米 | 北 | 精装 | 低楼层(共26层) | 2019年 | 塔楼'],['85'],"['8,181元/平']",从化区
['地铁口物业，通勤上班便利，楼层靓仔 通风透气 看花园'],['碧桂园荔山雅筑 '],['赤草'],['3室2厅 | 109.41平米 | 北 | 精装 | 中楼层(共26层) | 2019年 | 塔楼'],['98'],"['8,958元/平']",从化区
['小区绿化好，紧靠流溪河，生活便利'],['人盛巴厘天地 '],['神岗镇'],['3室2厅 | 107.38平米 | 南 | 毛坯 | 17层 | 2011年 | 塔楼'],['79'],"['7,358元/平']",从化区
['紧靠河堤边楼下几步路小区综合体 生活休闲两不误'],['珠光流溪御景 '],['赤草'],['3室2厅 | 98.41平米 | 北 | 其他 | 低楼层(共27层) | 2012年 | 塔楼'],['88'],"['8,943元/平']",从化区
['望花园够安静，中楼层，格局靓仔，珠光御景山水城！'],['珠光御景山水城 '],['江浦街'],['3室2厅 | 91.04平米 | 东 | 简装 | 高楼层(共24层) | 2015年 | 塔楼'],['83'],"['9,117元/平']",从化区
['时代印象 视野无遮挡 全新未入住'],['时代印象 '],['太平镇'],['3室2厅 | 78.39平米 | 北 | 精装 | 中楼层(共32层)  | 塔楼'],['95'],"['12,119元/平']",从化区
['逸泉映翠 国企物业 户型方正实用精装'],['逸泉映翠 '],['江浦街'],['3室2厅 | 99.24平米 | 北 | 精装 | 中楼层(共23层) | 2015年 | 塔楼'],['85'],"['8,566元/平']",从化区
['人盛巴厘天地 3室2厅 东北'],['人盛巴厘天地 '],['神岗镇'],['3室2厅 | 98.99平米 | 东北 | 其他 | 低楼层(共17层) | 2013年 | 塔楼'],['65'],"['6,567元/平']",从化区
['利泰花林湖畔 户型方正 通风采光好 看房方便'],['利泰花林湖畔 '],['鳌头镇'],['3室2厅 | 101.8平米 | 南 | 其他 | 高楼层(共9层) | 2012年 | 板楼'],['67'],"['6,582元/平']",从化区
['南向三房户型，方正实用，楼层佳视野好！'],['荔林春晓 '],['太平镇'],['3室2厅 | 81.82平米 | 南 北 | 精装 | 中楼层(共18层) | 2016年 | 塔楼'],['90'],"['11,000元/平']",从化区
['14号地铁沿线星汇峰南向大三房'],['星汇峰 '],['太平镇'],['3室1厅 | 108.78平米 | 南 | 其他 | 高楼层(共12层) | 2010年 | 塔楼'],['79'],"['7,263元/平']",从化区
['南北对流户型，实用三房两厅两卫，格局方正实用；'],['荔林春晓 '],['太平镇'],['3室1厅 | 92.48平米 | 南 北 | 毛坯 | 中楼层(共18层) | 2016年 | 塔楼'],['85'],"['9,192元/平']",从化区
['含氡苏打温泉水入户 靓楼层 南向看流溪河 景观开阔'],['望谷温泉小镇 '],['温泉镇'],['3室1厅 | 134.38平米 | 东南 | 精装 | 中楼层(共18层) | 2013年 | 塔楼'],['89'],"['6,624元/平']",从化区
['云星钱隆天誉 山外清山柔外柔，业主生活更上一层楼。'],['云星钱隆天誉 '],['太平镇'],['3室2厅 | 91.3平米 | 西北 | 精装 | 中楼层(共25层) | 2017年 | 塔楼'],['99.8'],"['10,931元/平']",从化区
['紫泉南向三房 格局好 通透户型 阳台望小区绿化'],['紫泉翠荔嘉园 '],['太平镇'],['3室2厅 | 90.6平米 | 南 | 简装 | 中楼层(共6层) | 2007年 | 板楼'],['80'],"['8,831元/平']",从化区
['全新未入住 单边位  视野好 景观房 不近高速 精装修'],['景业荔都 '],['江浦街'],['3室2厅 | 98.77平米 | 东北 | 其他 | 中楼层(共26层)  | 塔楼'],['58'],"['5,873元/平']",从化区
['从化温泉富力泉天下 休闲度假养生 空气清新 精装三房'],['富力泉天下 '],['温泉镇'],['3室2厅 | 105.4平米 | 南 | 精装 | 低楼层(共18层) | 2012年 | 塔楼'],['73.4'],"['6,964元/平']",从化区
['精装南向三房，近地铁口，户型方正，视野好'],['荔林春晓 '],['太平镇'],['3室1厅 | 81.82平米 | 南 | 精装 | 低楼层(共18层) | 2016年 | 塔楼'],['90'],"['11,000元/平']",从化区
['钱隆天誉，生活便利，近地铁口，环境优美'],['云星钱隆天誉 '],['太平镇'],['3室2厅 | 95.02平米 | 南 北 | 其他 | 中楼层(共24层) | 2017年 | 塔楼'],['89.6'],"['9,430元/平']",从化区
['房品良好，采光视野优，户型格局大'],['逸泉映翠 '],['江浦街'],['3室2厅 | 95.75平米 | 南 | 精装 | 高楼层(共24层) | 2015年 | 板楼'],['72'],"['7,520元/平']",从化区
['房子是三房两卫的，带装修，小区环境优雅，'],['君源御湖城 '],['江浦街'],['3室2厅 | 105.35平米 | 南 | 其他 | 低楼层(共16层) | 2012年 | 塔楼'],['67'],"['6,360元/平']",从化区
['紫泉翠荔嘉园 电梯三房 精装修 拎包入住'],['紫泉翠荔嘉园 '],['太平镇'],['3室2厅 | 90.29平米 | 西南 | 其他 | 高楼层(共23层)  | 塔楼'],['90.2'],"['9,991元/平']",从化区
['户型方正，楼层适中，景色优美 ，拎包入住'],['紫泉翠荔嘉园 '],['太平镇'],['3室2厅 | 89.77平米 | 南 | 其他 | 中楼层(共6层)  | 塔楼'],['83'],"['9,246元/平']",从化区
['御湖城 正南向大三房 大阳台望花园'],['君源御湖城 '],['江浦街'],['3室2厅 | 103.17平米 | 南 | 毛坯 | 低楼层(共16层) | 2012年 | 塔楼'],['90'],"['8,724元/平']",从化区
['中楼层，南北通透，阳光充足，房间内空间使用率高。'],['河东北路 '],['江浦街'],['3室2厅 | 96.2平米 | 南 北 | 其他 | 中楼层(共8层)  | 塔楼'],['82.8'],"['8,608元/平']",从化区
"['巴厘天地温馨三房,中楼层，望泳池，光线好']",['人盛巴厘天地 '],['神岗镇'],['3室2厅 | 107.42平米 | 南 | 毛坯 | 高楼层(共17层) | 2011年 | 塔楼'],['80'],"['7,448元/平']",从化区
['精装修，楼层采光好，业主诚心出卖，便宜出，'],['珠光流溪御景 '],['赤草'],['3室1厅 | 97.75平米 | 东北 | 其他 | 高楼层(共27层) | 2012年 | 塔楼'],['88'],"['9,003元/平']",从化区
['山水城  大型社区  中高层 视野开阔'],['珠光御景山水城 '],['江浦街'],['3室2厅 | 90.23平米 | 北 | 毛坯 | 中楼层(共32层)  | 塔楼'],['65'],"['7,204元/平']",从化区
['旺城北路，旺城市场旁，全新精装，业主诚心放卖'],['旺城北路 '],['旺城片区'],['3室2厅 | 105.81平米 | 南 | 其他 | 低楼层(共6层)  | 暂无数据'],['87'],"['8,223元/平']",从化区
['全明三房 望河景 格局漂亮 毛坯'],['小海北路 '],['江浦街'],['3室2厅 | 88.06平米 | 南 | 其他 | 高楼层(共9层)  | 暂无数据'],['55'],"['6,246元/平']",从化区
['三房两厅一卫，户型方正，全明格局，采光好，'],['君源御湖城 '],['江浦街'],['3室2厅 | 100.37平米 | 东南 | 其他 | 低楼层(共16层) | 2012年 | 塔楼'],['80'],"['7,971元/平']",从化区
['精装修，楼层采光好，业主诚心出卖，便宜出，'],['珠光流溪御景 '],['赤草'],['3室1厅 | 97.75平米 | 东北 | 其他 | 高楼层(共27层) | 2012年 | 塔楼'],['88'],"['9,003元/平']",从化区
['山水城  大型社区  中高层 视野开阔'],['珠光御景山水城 '],['江浦街'],['3室2厅 | 90.23平米 | 北 | 毛坯 | 中楼层(共32层)  | 塔楼'],['65'],"['7,204元/平']",从化区
['中楼层，南北通透，阳光充足，房间内空间使用率高。'],['河东北路 '],['江浦街'],['3室2厅 | 96.2平米 | 南 北 | 其他 | 中楼层(共8层)  | 塔楼'],['82.8'],"['8,608元/平']",从化区
['旺城北路，旺城市场旁，全新精装，业主诚心放卖'],['旺城北路 '],['旺城片区'],['3室2厅 | 105.81平米 | 南 | 其他 | 低楼层(共6层)  | 暂无数据'],['87'],"['8,223元/平']",从化区
['碧桂园御湖城精装3房东南向望花园'],['君源御湖城 '],['江浦街'],['3室2厅 | 106.99平米 | 南 北 | 精装 | 高楼层(共16层) | 2012年 | 塔楼'],['78'],"['7,291元/平']",从化区
['珠光御景山水城   环境优美   居住舒适'],['珠光御景山水城 '],['江浦街'],['3室2厅 | 91.62平米 | 南 北 | 其他 | 高楼层(共24层)  | 塔楼'],['85'],"['9,278元/平']",从化区
['山水城 中楼层实用温馨小三房 望小区园林游泳池'],['珠光御景山水城 '],['江浦街'],['3室2厅 | 91.73平米 | 北 | 毛坯 | 中楼层(共24层) | 2015年 | 塔楼'],['83'],"['9,049元/平']",从化区
['楼层好，南北通风，小区管理三房'],['逸泉映翠 '],['江浦街'],['3室2厅 | 96.47平米 | 南 | 其他 | 低楼层(共21层) | 2015年 | 塔楼'],['85'],"['8,812元/平']",从化区
['此房满2，业主诚意出手，房子格局方正采光良好'],['凤仪东路 '],['新城片区'],['3室2厅 | 82.79平米 | 南 | 精装 | 高楼层(共8层)  | 暂无数据'],['68'],"['8,214元/平']",从化区
['珠光流溪御景 3室2厅 北'],['珠光流溪御景 '],['赤草'],['3室2厅 | 97平米 | 北 | 其他 | 中楼层(共27层)  | 塔楼'],['83'],"['8,557元/平']",从化区
['碧桂园御湖城，依山傍水，安静舒适'],['君源御湖城 '],['江浦街'],['3室2厅 | 105.35平米 | 东南 | 精装 | 高楼层(共16层) | 2012年 | 塔楼'],['60'],"['5,696元/平']",从化区
['近地铁口，。近莱茵商城，。楼层好，生活便利。近公路'],['小海南路 '],['江浦街'],['3室2厅 | 76.65平米 | 东 | 其他 | 高楼层(共6层)  | 暂无数据'],['59'],"['7,698元/平']",从化区
['业主诚意卖，随时可签，一手业主中楼层采光好。'],['龙井村 '],['江浦街'],['3室2厅 | 94.2平米 | 南 北 | 简装 | 中楼层(共9层)  | 塔楼'],['78'],"['8,281元/平']",从化区
['此房户型方正，采光充足，视野无遮挡'],['云星钱隆天誉 '],['太平镇'],['3室2厅 | 93.39平米 | 南 北 | 其他 | 中楼层(共24层)  | 塔楼'],['100'],"['10,708元/平']",从化区
['碧桂园君源御湖城，精装修，小区环境优雅。'],['君源御湖城 '],['江浦街'],['3室1厅 | 105.35平米 | 南 | 简装 | 低楼层(共16层) | 2012年 | 塔楼'],['75'],"['7,120元/平']",从化区
['此房采光好，户型端正，交通方便'],['锦绣花园 '],['江浦街'],['3室1厅 | 104.33平米 | 南 | 其他 | 高楼层(共8层) | 2005年 | 暂无数据'],['100'],"['9,585元/平']",从化区
['珠光御景山水城，南向 ，格局方正，可四房'],['珠光御景山水城 '],['江浦街'],['3室2厅 | 100.72平米 | 南 | 毛坯 | 高楼层(共32层)  | 塔楼'],['78'],"['7,745元/平']",从化区
['水木康桥 复式3房 带70平私家露台 配套齐全 过五唯一'],['水木康桥 '],['温泉镇'],['3室2厅 | 150.86平米 | 东南 | 其他 | 高楼层(共5层)  | 板塔结合'],['75'],"['4,972元/平']",从化区
['花林湖畔 业主精心装修 装修两年多 保养好 诚意出卖'],['利泰花林湖畔 '],['鳌头镇'],['3室2厅 | 98.44平米 | 北 | 其他 | 中楼层(共9层) | 2012年 | 塔楼'],['83'],"['8,432元/平']",从化区
['生活配套成熟，环境优美，宜居生态'],['人盛巴厘天地 '],['神岗镇'],['3室1厅 | 102.55平米 | 东南 | 精装 | 高楼层(共10层) | 2011年 | 塔楼'],['78'],"['7,607元/平']",从化区
['地铁口物业，楼层好，视野无遮挡，望花园景观好。'],['碧桂园荔山雅筑 '],['赤草'],['3室2厅 | 109.22平米 | 北 | 精装 | 中楼层(共26层) | 2019年 | 塔楼'],['95'],"['8,699元/平']",从化区
['利泰花林湖畔 毛坯，南北对流 有钥匙随时可以看房'],['利泰花林湖畔 '],['鳌头镇'],['3室2厅 | 108.16平米 | 北 | 毛坯 | 低楼层(共11层) | 2012年 | 塔楼'],['63'],"['5,825元/平']",从化区
['巴厘天地  双阳台 精装修  视野开阔'],['人盛巴厘天地 '],['神岗镇'],['3室2厅 | 108.99平米 | 东南 | 精装 | 高楼层(共17层) | 2014年 | 塔楼'],['96.7'],"['8,873元/平']",从化区
['有露台格局大，出行方便，阳光充足采光好。'],['利泰花林湖畔 '],['鳌头镇'],['3室2厅 | 107.89平米 | 南 | 其他 | 低楼层(共11层) | 2013年 | 塔楼'],['75'],"['6,952元/平']",从化区
['宏润天睿 小户型 实用三房 南向高层'],['宏润天睿 '],['鳌头镇'],['3室2厅 | 78.98平米 | 南 | 其他 | 高楼层(共16层) | 2016年 | 塔楼'],['79.8'],"['10,104元/平']",从化区
['巴厘天地.中高楼层精装修.望花园，保养较新'],['人盛巴厘天地 '],['神岗镇'],['3室3厅 | 97.84平米 | 东南 | 精装 | 高楼层(共18层) | 2018年 | 塔楼'],['80'],"['8,177元/平']",从化区
['楼层好，风景好，空气清新，，，，'],['珠江国际城 '],['神岗镇'],['3室2厅 | 104.2平米 | 东北 | 精装 | 中楼层(共32层)  | 板塔结合'],['100'],"['9,597元/平']",从化区
['珠江壹城 三房 采光好 中楼层'],['珠江国际城 '],['神岗镇'],['3室2厅 | 88.44平米 | 东北 | 其他 | 中楼层(共27层) | 2018年 | 板塔结合'],['98'],"['11,081元/平']",从化区
['巴厘天地  近地铁口 生活方便 环境优美'],['人盛巴厘天地 '],['神岗镇'],['3室1厅 | 107.96平米 | 东南 | 毛坯 | 中楼层(共17层) | 2013年 | 塔楼'],['100'],"['9,263元/平']",从化区
"['珠江国际城刚需小三房,保养好,中楼层视野开阔,光线好']",['珠江国际城 '],['神岗镇'],['3室2厅 | 88.45平米 | 东北 | 精装 | 高楼层(共32层)  | 板塔结合'],['76'],"['8,593元/平']",从化区
['一线山景无遮挡 户型方正 舒适三房'],['珠光流溪御景 '],['赤草'],['3室2厅 | 97.75平米 | 西北 | 其他 | 中楼层(共27层) | 2012年 | 塔楼'],['98'],"['10,026元/平']",从化区
['精装修，空气清新，采光好，拎包入住'],['珠江国际城 '],['神岗镇'],['3室2厅 | 100.63平米 | 南 | 精装 | 低楼层(共28层)  | 板塔结合'],['90'],"['8,944元/平']",从化区
['御湖城二期 三房一卫 格局方正实用 诚心放卖'],['碧桂园御湖城二期 '],['江浦街'],['3室1厅 | 90.2平米 | 南 | 简装 | 高楼层(共16层) | 2019年 | 板塔结合'],['65'],"['7,207元/平']",从化区
['人盛巴厘天地三房，配套成熟，交通方便，楼层好'],['人盛巴厘天地 '],['神岗镇'],['3室1厅 | 84.92平米 | 西 | 简装 | 中楼层(共18层) | 2018年 | 塔楼'],['66.8'],"['7,867元/平']",从化区
['房子中楼层望花园泳池，全新未入住，视野..阔'],['碧桂园荔山雅筑 '],['赤草'],['3室2厅 | 109.22平米 | 北 | 精装 | 低楼层(共26层) | 2019年 | 塔楼'],['89'],"['8,149元/平']",从化区
['巴厘天地环境优美-视野开阔-生活配套成熟'],['人盛巴厘天地 '],['神岗镇'],['3室1厅 | 100.87平米 | 西北 | 精装 | 低楼层(共18层) | 2018年 | 塔楼'],['70'],"['6,940元/平']",从化区
['利泰花林湖畔 户型方正 通风采光好 看房方便 急'],['利泰花林湖畔 '],['鳌头镇'],['3室2厅 | 99.83平米 | 南 | 其他 | 中楼层(共11层) | 2012年 | 塔楼'],['74.9'],"['7,503元/平']",从化区
['珠江国际城刚需三房全新未入住，视野开阔，交通便利'],['珠江国际城 '],['神岗镇'],['3室2厅 | 100.28平米 | 南 | 精装 | 高楼层(共28层) | 2018年 | 板塔结合'],['92'],"['9,175元/平']",从化区
['山水御苑 户型方正实用，通透，视野好，采光好'],['珠光山水御苑 '],['江浦街'],['3室2厅 | 102.42平米 | 南 | 毛坯 | 低楼层(共31层) | 2017年 | 塔楼'],['68'],"['6,640元/平']",从化区
['中高楼层，环境优美，交通便利。'],['珠江国际城 '],['神岗镇'],['3室1厅 | 90.07平米 | 东北 | 精装 | 高楼层(共27层)  | 板塔结合'],['100'],"['11,103元/平']",从化区
"['珠江国际城刚需小三房,保养好,中楼层视野开阔,光线好']",['珠江国际城 '],['神岗镇'],['3室2厅 | 88.45平米 | 东北 | 精装 | 高楼层(共32层)  | 板塔结合'],['76'],"['8,593元/平']",从化区
['利泰花林湖畔 毛坯，南北对流 有钥匙随时可以看房'],['利泰花林湖畔 '],['鳌头镇'],['3室2厅 | 108.16平米 | 北 | 毛坯 | 低楼层(共11层) | 2012年 | 塔楼'],['63'],"['5,825元/平']",从化区
['有露台格局大，出行方便，阳光充足采光好。'],['利泰花林湖畔 '],['鳌头镇'],['3室2厅 | 107.89平米 | 南 | 其他 | 低楼层(共11层) | 2013年 | 塔楼'],['75'],"['6,952元/平']",从化区
['地铁口物业，楼层好，视野无遮挡，望花园景观好。'],['碧桂园荔山雅筑 '],['赤草'],['3室2厅 | 109.22平米 | 北 | 精装 | 中楼层(共26层) | 2019年 | 塔楼'],['95'],"['8,699元/平']",从化区
['巴厘天地  双阳台 精装修  视野开阔'],['人盛巴厘天地 '],['神岗镇'],['3室2厅 | 108.99平米 | 东南 | 精装 | 高楼层(共17层) | 2014年 | 塔楼'],['96.7'],"['8,873元/平']",从化区
['巴厘天地 精装修 生活气息好 小区新颖'],['人盛巴厘天地 '],['神岗镇'],['3室2厅 | 101.56平米 | 北 南 | 其他 | 低楼层(共17层) | 2013年 | 塔楼'],['100'],"['9,847元/平']",从化区
['地铁口 出小区门口105国道，交通便利，视野宽阔'],['大城云山 '],['太平镇'],['3室2厅 | 92.63平米 | 西南 | 其他 | 高楼层(共17层) | 2013年 | 塔楼'],['99'],"['10,688元/平']",从化区
['珠江国际城  全新未入住  视野开阔 小区环境好'],['珠江国际城 '],['神岗镇'],['3室2厅 | 100.28平米 | 东北 | 精装 | 中楼层(共28层) | 2018年 | 板塔结合'],['99.5'],"['9,923元/平']",从化区
['费用低，带入户花园.南北通风，楼层好'],['利泰花林湖畔 '],['鳌头镇'],['3室2厅 | 107.9平米 | 南 北 | 简装 | 中楼层(共11层) | 2012年 | 塔楼'],['84'],"['7,785元/平']",从化区
['14号线太平地铁站，无抵押，手续简单'],['大城云山 '],['太平镇'],['3室2厅 | 105.3平米 | 南 | 毛坯 | 高楼层(共22层) | 2016年 | 塔楼'],['80'],"['7,598元/平']",从化区
['地铁口精装三房，可以拎包入住，适合新婚的朋友住'],['华标荔苑 '],['太平镇'],['3室1厅 | 85.2平米 | 南 北 | 其他 | 高楼层(共6层) | 2013年 | 塔楼'],['75'],"['8,803元/平']",从化区
['格局好，生活配套成熟，厅大房大 楼下就是步行街'],['九龙泉小区 '],['太平镇'],['3室2厅 | 95.38平米 | 南 | 其他 | 中楼层(共8层)  | 塔楼'],['60'],"['6,291元/平']",从化区
['高楼层 视野开阔 实用三房两卫 随时可看房'],['宏润天睿 '],['鳌头镇'],['3室2厅 | 97.43平米 | 东 | 其他 | 高楼层(共16层) | 2016年 | 塔楼'],['58'],"['5,953元/平']",从化区
['时代印象 全新未入住 小区距离地铁口10米 交通便利'],['时代印象 '],['太平镇'],['3室2厅 | 78.39平米 | 北 东北 | 精装 | 中楼层(共32层)  | 塔楼'],['99'],"['12,630元/平']",从化区
['富力泉天下 东南向单边位户型 阳台大'],['富力泉天下 '],['温泉镇'],['3室2厅 | 105.4平米 | 南 | 精装 | 中楼层(共18层) | 2012年 | 塔楼'],['88'],"['8,350元/平']",从化区
['品牌开发商，地铁口物业，楼盘比较新，生活方便。'],['碧桂园荔山雅筑 '],['赤草'],['3室1厅 | 99.09平米 | 东南 | 其他 | 高楼层(共6层)  | 塔楼'],['68'],"['6,863元/平']",从化区
['此房南向格局好 通透户型 阳台望小区绿化'],['紫泉翠荔嘉园 '],['太平镇'],['3室2厅 | 89.9平米 | 西南 | 其他 | 低楼层(共6层) | 2006年 | 板楼'],['83'],"['9,233元/平']",从化区
['格局方正，双阳台，南向3房，流溪河边，新和地..'],['紫泉流溪湾 '],['太平镇'],['3室2厅 | 94.71平米 | 东南 | 毛坯 | 低楼层(共10层) | 2015年 | 板楼'],['78'],"['8,236元/平']",从化区
['碧桂园品牌开发商，地铁口物业，朝向好。'],['碧桂园荔山雅筑 '],['赤草'],['3室2厅 | 94.84平米 | 东南 | 毛坯 | 低楼层(共6层) | 2011年 | 塔楼'],['99'],"['10,439元/平']",从化区
['碧桂园碧御花园实用三房 视野开阔 即买即入住'],['碧桂园御湖城二期 '],['江浦街'],['3室2厅 | 90.24平米 | 南 | 其他 | 高楼层(共16层) | 2019年 | 暂无数据'],['72'],"['7,979元/平']",从化区
['山水御苑 3房2卫 不靠马路 很安静 视野开阔 没有遮挡'],['珠光山水御苑 '],['江浦街'],['3室2厅 | 102.72平米 | 北 南 | 其他 | 低楼层(共32层) | 2016年 | 塔楼'],['67'],"['6,523元/平']",从化区
['此房横厅设计 格局方正实用，采光通透 中层较舒适'],['宏润天睿 '],['鳌头镇'],['3室2厅 | 97.43平米 | 东 东北 | 毛坯 | 高楼层(共16层) | 2016年 | 塔楼'],['64.5'],"['6,621元/平']",从化区
['南向中楼层，通风采光好，业主诚心卖。'],['珠光山水御苑 '],['江浦街'],['3室2厅 | 102.42平米 | 南 | 其他 | 中楼层(共31层) | 2017年 | 塔楼'],['80'],"['7,811元/平']",从化区
['毛坯三房，可以按自己的想法装修，自己做主'],['云星钱隆天誉 '],['太平镇'],['3室2厅 | 87.97平米 | 东北 | 毛坯 | 高楼层(共25层) | 2017年 | 塔楼'],['71'],"['8,071元/平']",从化区
['小区楼距宽，绿化多，依靠流溪河边，居住环境舒适。'],['逸泉映翠 '],['江浦街'],['3室1厅 | 95.75平米 | 南 | 毛坯 | 低楼层(共24层) | 2015年 | 板楼'],['78'],"['8,147元/平']",从化区
['14号线太平站300米大城云山 近地铁'],['大城云山 '],['太平镇'],['3室1厅 | 92.06平米 | 南 北 | 精装 | 中楼层(共10层) | 2016年 | 塔楼'],['95'],"['10,320元/平']",从化区
['小区环境舒适 鸟语花香 生活便利'],['云星钱隆天誉 '],['太平镇'],['3室2厅 | 93.39平米 | 东北 | 毛坯 | 高楼层(共24层) | 2017年 | 塔楼'],['90'],"['9,638元/平']",从化区
['满五唯一房子，前后无遮挡，通风采光好，看房方便'],['利泰花林湖畔 '],['鳌头镇'],['3室2厅 | 108.76平米 | 南 | 其他 | 中楼层(共11层) | 2013年 | 塔楼'],['75'],"['6,896元/平']",从化区
['珠光御景山水城，南向，格局方正，采光通透'],['珠光御景山水城 '],['江浦街'],['3室2厅 | 100.89平米 | 南 北 | 毛坯 | 高楼层(共24层) | 2015年 | 塔楼'],['83'],"['8,227元/平']",从化区
['景业荔都 单边位 三面采光 精装3房 负离子空气 视野好'],['景业荔都 '],['江浦街'],['3室2厅 | 98.77平米 | 东 | 精装 | 低楼层(共26层)  | 塔楼'],['58'],"['5,873元/平']",从化区
['珠光物业管理的小区，私家泳池和篮球场，装修好'],['珠光山水御苑 '],['江浦街'],['3室2厅 | 103.84平米 | 西南 | 精装 | 中楼层(共31层) | 2017年 | 塔楼'],['80'],"['7,705元/平']",从化区
['房源是碧桂公司开发的半山洋房。'],['碧桂园御湖城二期 '],['江浦街'],['3室2厅 | 90.23平米 | 南 | 精装 | 低楼层(共16层) | 2019年 | 暂无数据'],['78'],"['8,645元/平']",从化区
['君源御湖城 3室1厅 北'],['君源御湖城 '],['江浦街'],['3室1厅 | 100.06平米 | 北 | 其他 | 中楼层(共16层) | 2012年 | 塔楼'],['65'],"['6,497元/平']",从化区
['御湖城二期。小区新净，环境舒服，空气好。'],['碧桂园御湖城二期 '],['江浦街'],['3室2厅 | 90.2平米 | 北 | 精装 | 低楼层(共16层) | 2019年 | 暂无数据'],['80'],"['8,870元/平']",从化区
['近地铁，配套齐全，采光充足，户型实用'],['银农楼 '],['太平镇'],['3室1厅 | 79.82平米 | 东南 | 毛坯 | 中楼层(共7层)  | 平房'],['53'],"['6,640元/平']",从化区
['该房子毛坯，楼层靓楼层，户型方正97.15方户型。'],['逸泉映翠 '],['江浦街'],['3室2厅 | 97.15平米 | 北 | 毛坯 | 低楼层(共24层) | 2015年 | 塔楼'],['80'],"['8,235元/平']",从化区
['云星钱隆天誉 东向大三房 格居方正 采光好'],['云星钱隆天誉 '],['太平镇'],['3室1厅 | 93.49平米 | 东南 | 简装 | 高楼层(共25层) | 2017年 | 塔楼'],['89'],"['9,520元/平']",从化区
"['精装房,地铁800米,保养好,南向阳台望小区泳池绿化高']",['大城云山 '],['太平镇'],['3室1厅 | 87.95平米 | 南 | 简装 | 中楼层(共17层) | 2016年 | 塔楼'],['73'],"['8,301元/平']",从化区
['山水城中层南向户型，毛坯房随个人喜好装修'],['珠光御景山水城 '],['江浦街'],['3室2厅 | 104.09平米 | 南 | 毛坯 | 中楼层(共32层) | 2018年 | 塔楼'],['100'],"['9,608元/平']",从化区
['房子格局方正，南向，视野开阔，采光充足'],['爱尚流溪 '],['江浦街'],['3室2厅 | 100.62平米 | 南 | 其他 | 高楼层(共23层) | 2014年 | 塔楼'],['81'],"['8,051元/平']",从化区
['地铁口 出小区门口105国道，交通便利，视野宽阔'],['大城云山 '],['太平镇'],['3室2厅 | 92.63平米 | 西南 | 其他 | 高楼层(共17层) | 2013年 | 塔楼'],['99'],"['10,688元/平']",从化区
['14号线太平地铁站，无抵押，手续简单'],['大城云山 '],['太平镇'],['3室2厅 | 105.3平米 | 南 | 毛坯 | 高楼层(共22层) | 2016年 | 塔楼'],['80'],"['7,598元/平']",从化区
['费用低，带入户花园.南北通风，楼层好'],['利泰花林湖畔 '],['鳌头镇'],['3室2厅 | 107.9平米 | 南 北 | 简装 | 中楼层(共11层) | 2012年 | 塔楼'],['84'],"['7,785元/平']",从化区
['珠江国际城  全新未入住  视野开阔 小区环境好'],['珠江国际城 '],['神岗镇'],['3室2厅 | 100.28平米 | 东北 | 精装 | 中楼层(共28层) | 2018年 | 板塔结合'],['99.5'],"['9,923元/平']",从化区
['中高楼层，环境优美，交通便利。'],['珠江国际城 '],['神岗镇'],['3室1厅 | 90.07平米 | 东北 | 精装 | 高楼层(共27层)  | 板塔结合'],['100'],"['11,103元/平']",从化区
['巴厘天地 精装修 生活气息好 小区新颖'],['人盛巴厘天地 '],['神岗镇'],['3室2厅 | 101.56平米 | 北 南 | 其他 | 低楼层(共17层) | 2013年 | 塔楼'],['100'],"['9,847元/平']",从化区
