标题,小区,地区,房源信息,总价,单价,所在区
['南沙珠江湾 南向大平台 钥匙在手 随时看'],['南沙珠江湾 '],['南沙湾'],['3室2厅 | 127.3平米 | 南 | 其他 | 低楼层(共18层) | 2012年 | 板塔结合'],['183'],"['14,376元/平']",南沙区
['满五年中楼层风景漂亮视野宽阔保养好'],['南沙碧桂园 '],['金洲'],['3室2厅 | 125.85平米 | 南 | 其他 | 低楼层(共18层) | 2007年 | 板塔结合'],['166'],"['13,191元/平']",南沙区
['星河山海湾 3室2厅 南 北'],['星河山海湾 '],['南沙港'],['3室2厅 | 115.62平米 | 南 北 | 其他 | 低楼层(共26层)  | 塔楼'],['307'],"['26,553元/平']",南沙区
['翡翠公馆 中高楼层 视野开阔 业主移民 迫切出手'],['南沙翡翠公馆 '],['金洲'],['3室1厅 | 111.28平米 | 东北 | 其他 | 高楼层(共28层)  | 板塔结合'],['168'],"['15,098元/平']",南沙区
['此房源看花园，安静舒适，业主诚心卖'],['南沙云山诗意 '],['金洲'],['3室1厅 | 112.93平米 | 北 | 其他 | 低楼层(共28层) | 2014年 | 塔楼'],['209'],"['18,508元/平']",南沙区
['南向 中楼层 视野开阔，保养好 诚心卖'],['南沙碧桂园 '],['金洲'],['3室2厅 | 128.85平米 | 南 | 其他 | 中楼层(共18层) | 2008年 | 板塔结合'],['189'],"['14,669元/平']",南沙区
['高楼层 一线海景 视野宽阔 采光充足 精装修 近地铁'],['星河山海湾 '],['南沙港'],['3室2厅 | 125.14平米 | 东南 | 其他 | 高楼层(共33层)  | 塔楼'],['388'],"['31,006元/平']",南沙区
['户型方正视野开阔，繁华地段，保养好'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 117.13平米 | 南 | 其他 | 低楼层(共31层) | 2013年 | 塔楼'],['290'],"['24,759元/平']",南沙区
['南沙云山诗意 大三房 看中好谈'],['南沙云山诗意 '],['金洲'],['3室1厅 | 114.37平米 | 北 | 其他 | 低楼层(共24层) | 2014年 | 塔楼'],['198'],"['17,313元/平']",南沙区
['优山悦海高层南向大3房2卫，装修保养好，看房方便'],['优山悦海 '],['南沙港'],['3室2厅 | 129.59平米 | 南 | 其他 | 高楼层(共18层) | 2013年 | 塔楼'],['240'],"['18,520元/平']",南沙区
['大阳台 通风采光好 保养好 楼层美丽'],['南沙保利城 '],['黄阁'],['3室2厅 | 114.48平米 | 南 | 精装 | 中楼层(共31层)  | 塔楼'],['160'],"['13,977元/平']",南沙区
['地铁站旁越秀滨海悦城，证满五年大三房。南向全屋精装'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 117.13平米 | 南 | 精装 | 中楼层(共31层) | 2013年 | 塔楼'],['240'],"['20,491元/平']",南沙区
['南沙碧桂园，三房两卫，一楼花园，全新装修保养好'],['南沙碧桂园 '],['金洲'],['3室1厅 | 114.22平米 | 东南 | 其他 | 低楼层(共4层) | 2007年 | 板塔结合'],['285'],"['24,952元/平']",南沙区
['带车位，视野开阔，产权清晰，精装修，小区环境优美。'],['南沙碧桂园 '],['金洲'],['3室2厅 | 116.83平米 | 北 | 精装 | 中楼层(共18层) | 2007年 | 板塔结合'],['135'],"['11,556元/平']",南沙区
['碧桂园豪庭 南向大三房 保养视野好'],['南沙碧桂园豪庭 '],['金洲'],['3室2厅 | 126.99平米 | 东南 | 其他 | 中楼层(共18层)  | 塔楼'],['205'],"['16,144元/平']",南沙区
['优山悦海全新精装修 未入住过 近地铁 配套成熟'],['优山悦海 '],['南沙港'],['3室2厅 | 119.6平米 | 南 | 其他 | 低楼层(共18层) | 2013年 | 塔楼'],['203'],"['16,974元/平']",南沙区
['南沙奥园 业主自住精装修 山下出行方便'],['南沙奥园 '],['南沙湾'],['3室2厅 | 127.16平米 | 南 | 其他 | 高楼层(共10层) | 2012年 | 塔楼'],['195'],"['15,336元/平']",南沙区
['中高层，大三房双阳台，环境优美。'],['富力伯爵山 '],['南沙港'],['3室2厅 | 114.59平米 | 东南 | 其他 | 11层  | 塔楼'],['159'],"['13,876元/平']",南沙区
['进港大道 大三房 安静舒适 格局方正'],['悠山时光 '],['南沙港'],['3室2厅 | 112.04平米 | 南 | 毛坯 | 低楼层(共24层)  | 板塔结合'],['150'],"['13,389元/平']",南沙区
['时代南湾126平海景大三房，满五不唯一，业主诚心出*'],['时代南湾 '],['南沙港'],['3室2厅 | 126.45平米 | 东 东南 | 精装 | 高楼层(共17层) | 2012年 | 板塔结合'],['208'],"['16,450元/平']",南沙区
['南向大阳台，视野无遮挡，，，，'],['珠光南沙御景 '],['金洲'],['3室2厅 | 118平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合'],['188'],"['15,933元/平']",南沙区
['全新未住，户型实用，配套设施齐全'],['南沙境界 '],['黄阁'],['3室2厅 | 120.84平米 | 南 | 简装 | 中楼层(共17层) | 2007年 | 塔楼'],['210'],"['17,379元/平']",南沙区
['碧桂园豪庭 128方三房两卫 方正实用 南向 满五唯一'],['南沙碧桂园豪庭 '],['金洲'],['3室1厅 | 128.38平米 | 东南 | 其他 | 中楼层(共18层) | 2012年 | 塔楼'],['200'],"['15,579元/平']",南沙区
['星河山海湾 3+1户型 近地铁 户型方正 南向 看山景'],['星河山海湾 '],['南沙港'],['3室2厅 | 112.86平米 | 南 | 其他 | 高楼层(共18层)  | 塔楼'],['300'],"['26,582元/平']",南沙区
['南向大三房，望蕉门河涌，视野开阔，门口就上学'],['珠光南沙御景 '],['金洲'],['3室2厅 | 120.87平米 | 东南 | 精装 | 高楼层(共18层)  | 板塔结合'],['286'],"['23,662元/平']",南沙区
['南沙碧桂园南向电梯房，通风采光好，高楼层'],['南沙碧桂园 '],['金洲'],['3室2厅 | 125.74平米 | 东南 | 精装 | 中楼层(共18层)  | 板塔结合'],['200'],"['15,906元/平']",南沙区
['【总监推荐】越秀滨海隽城南向大三房中高层采光通风好'],['越秀滨海隽城 '],['金洲'],['3室2厅 | 112.74平米 | 南 | 精装 | 高楼层(共18层) | 2012年 | 塔楼'],['206'],"['18,273元/平']",南沙区
['南沙碧桂园三房两卫带电梯单边位置诚心卖'],['南沙碧桂园 '],['金洲'],['3室1厅 | 121.18平米 | 南 | 精装 | 中楼层(共18层) | 2007年 | 板塔结合'],['180'],"['14,854元/平']",南沙区
['满五唯一！单边位，东南向，中高楼层，采光好！'],['南沙碧桂园 '],['金洲'],['3室2厅 | 125.71平米 | 东南 | 其他 | 高楼层(共18层) | 2007年 | 板塔结合'],['195'],"['15,512元/平']",南沙区
['满五年中高楼层风景漂亮视野宽阔保养好'],['南沙碧桂园 '],['金洲'],['3室1厅 | 125.71平米 | 东南 | 其他 | 高楼层(共18层) | 2007年 | 板塔结合'],['152'],"['12,092元/平']",南沙区
['蕉门河公园旁，近望达广场，近地铁站，东南朝向'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 116.19平米 | 东南 | 精装 | 中楼层(共18层) | 2013年 | 塔楼'],['300'],"['25,820元/平']",南沙区
['星河品质，黄山鲁森林公园里，视野好保养好'],['星河丹堤 '],['金洲'],['3室1厅 | 126平米 | 东南 | 其他 | 高楼层(共8层)  | 塔楼'],['368'],"['29,207元/平']",南沙区
['翡翠公馆  满五唯一 东南向大三房 地段好 保利物业'],['南沙翡翠公馆 '],['金洲'],['3室1厅 | 112.5平米 | 东南 | 精装 | 高楼层(共26层)  | 板塔结合'],['210'],"['18,667元/平']",南沙区
['房子保养好，装修好，高楼层，采光好，空气流通'],['南沙奥园 '],['南沙湾'],['3室2厅 | 128.02平米 | 南 | 其他 | 低楼层(共16层)  | 塔楼'],['185'],"['14,451元/平']",南沙区
['首筑花园 三房两厅 南北对流 适合居住'],['城投·首筑花园 '],['横沥'],['3室2厅 | 120.22平米 | 东南 | 其他 | 高楼层(共17层)  | 塔楼'],['205'],"['17,053元/平']",南沙区
"['富力伯爵山，光线充足安静,业主各付个税。']",['富力伯爵山 '],['南沙港'],['3室2厅 | 114平米 | 东南 | 精装 | 中楼层(共11层)  | 塔楼'],['185'],"['16,229元/平']",南沙区
['南沙碧桂园精装四房，房子保养新'],['南沙碧桂园 '],['金洲'],['3室2厅 | 128.7平米 | 南 | 精装 | 中楼层(共18层) | 2007年 | 板塔结合'],['165'],"['12,821元/平']",南沙区
['保养好，头牌看江 5.5KM绿化带跑道'],['南沙珠江湾 '],['南沙湾'],['3室2厅 | 118.93平米 | 南 | 其他 | 低楼层(共32层) | 2015年 | 板塔结合'],['206'],"['17,322元/平']",南沙区
['南碧电梯大3房，视野开阔，房子保养好，看房方便'],['南沙碧桂园 '],['金洲'],['3室1厅 | 116.51平米 | 北 东北 | 简装 | 中楼层(共11层) | 2007年 | 板塔结合'],['157'],"['13,476元/平']",南沙区
['金隆路 大三房 精装修未住过 满五年'],['南沙翡翠公馆 '],['金洲'],['3室2厅 | 112.65平米 | 西南 | 其他 | 高楼层(共26层)  | 板塔结合'],['188'],"['16,689元/平']",南沙区
['南沙碧桂园，户型方正，采光好，楼层好，保养。'],['南沙碧桂园 '],['金洲'],['3室2厅 | 116.51平米 | 东北 | 精装 | 中楼层(共11层) | 2007年 | 板塔结合'],['168'],"['14,420元/平']",南沙区
['碧桂园豪庭 金洲成熟商圈 大三房 望小区园林'],['南沙碧桂园豪庭 '],['金洲'],['3室1厅 | 128.77平米 | 南 | 简装 | 低楼层(共18层) | 2012年 | 塔楼'],['188'],"['14,600元/平']",南沙区
['南沙湾御苑全新没有住过的三房，南北对流'],['南沙湾御苑 '],['南沙港'],['3室2厅 | 112.8平米 | 南 | 精装 | 低楼层(共25层)  | 塔楼'],['220'],"['19,504元/平']",南沙区
['府前花园改善大三房，带露台，业主诚心'],['万科府前一号 '],['南沙区府'],['3室1厅 | 121.67平米 | 东南 南 | 其他 | 低楼层(共11层)  | 板楼'],['215'],"['17,671元/平']",南沙区
['南沙碧桂园南向精装三房二卫  看山景 配套成熟'],['南沙碧桂园 '],['金洲'],['3室1厅 | 126.32平米 | 东南 南 | 精装 | 低楼层(共18层)  | 板塔结合'],['160'],"['12,667元/平']",南沙区
['星河山海湾3房2厅2卫，南北对流，户型好，业主急卖'],['星河山海湾 '],['南沙港'],['3室2厅 | 124.69平米 | 南 北 | 毛坯 | 低楼层(共33层)  | 塔楼'],['259'],"['20,772元/平']",南沙区
['东悦湾同配套 8年楼龄南北对流双阳台户型三房两卫'],['南沙境界 '],['黄阁'],['3室2厅 | 117.81平米 | 南 北 | 精装 | 高楼层(共25层) | 2013年 | 板塔结合'],['180'],"['15,279元/平']",南沙区
['南沙珠江湾 精装三房 业主很有诚意 钥匙在手 看房方便'],['南沙珠江湾 '],['南沙湾'],['3室1厅 | 118.93平米 | 东南 | 其他 | 高楼层(共32层) | 2015年 | 板塔结合'],['288'],"['24,216元/平']",南沙区
['此房过五唯一，金州商圈，近地铁，旁边就是南沙城'],['海璟奥园 '],['金洲'],['3室2厅 | 128.67平米 | 南 北 | 精装 | 中楼层(共10层) | 2011年 | 板塔结合'],['199'],"['15,466元/平']",南沙区
['高层南向望花园，高档小区管理，交通配套齐全'],['南沙湾东苑 '],['南沙港'],['3室2厅 | 112.47平米 | 东南 | 其他 | 高楼层(共26层) | 2018年 | 板塔结合'],['265'],"['23,562元/平']",南沙区
['此房满五格局方正楼层采光好交通便利配套齐全'],['中大城 '],['金洲'],['3室1厅 | 122.92平米 | 南 北 | 简装 | 低楼层(共30层)  | 塔楼'],['208'],"['16,922元/平']",南沙区
['中间位置，低密度，户型方正，业主诚心出手'],['越秀滨海隽城 '],['金洲'],['3室2厅 | 120.42平米 | 南 | 精装 | 低楼层(共18层)  | 塔楼'],['228'],"['18,934元/平']",南沙区
['森林公园内的  方正实用2卫3房 值得一看'],['星河丹堤 '],['金洲'],['3室2厅 | 120.53平米 | 东 南 | 精装 | 低楼层(共18层) | 2021年 | 塔楼'],['193'],"['16,013元/平']",南沙区
['东南向大三房，满五唯一，视野宽阔'],['星河丹堤 '],['金洲'],['3室2厅 | 128.37平米 | 东南 南 | 毛坯 | 中楼层(共8层) | 2018年 | 塔楼'],['278'],"['21,657元/平']",南沙区
['创鸿嘉园 精装修 近地铁商圈 视野好过户快 诚心放卖！'],['创鸿嘉园 '],['金洲'],['3室2厅 | 120.44平米 | 南 北 | 精装 | 中楼层(共32层)  | 塔楼'],['210'],"['17,437元/平']",南沙区
['南沙进港大道三房两卫带精装，品牌装修，即买即入住'],['明珠花园(南沙区) '],['金洲'],['3室2厅 | 122.57平米 | 西北 | 精装 | 中楼层(共12层) | 1999年 | 塔楼'],['120'],"['9,791元/平']",南沙区
['越秀隽城近地铁站，南向大阳台，大三房两卫，南北对流'],['越秀滨海隽城 '],['金洲'],['3室2厅 | 123.29平米 | 南 | 精装 | 低楼层(共18层) | 2012年 | 塔楼'],['215'],"['17,439元/平']",南沙区
['交通方便，毛坯房可按自己喜欢的风格装修'],['南沙境界 '],['黄阁'],['3室2厅 | 123.83平米 | 南 | 毛坯 | 高楼层(共18层) | 2007年 | 塔楼'],['168'],"['13,567元/平']",南沙区
['满五年中楼层风景漂亮视野宽阔保养好'],['南沙碧桂园 '],['金洲'],['3室2厅 | 125.85平米 | 南 | 其他 | 低楼层(共18层) | 2007年 | 板塔结合'],['166'],"['13,191元/平']",南沙区
['此房源看花园，安静舒适，业主诚心卖'],['南沙云山诗意 '],['金洲'],['3室1厅 | 112.93平米 | 北 | 其他 | 低楼层(共28层) | 2014年 | 塔楼'],['209'],"['18,508元/平']",南沙区
['南向 中楼层 视野开阔，保养好 诚心卖'],['南沙碧桂园 '],['金洲'],['3室2厅 | 128.85平米 | 南 | 其他 | 中楼层(共18层) | 2008年 | 板塔结合'],['189'],"['14,669元/平']",南沙区
['时代南湾精装三房 对流户型 满五唯一 全新没住'],['时代南湾 '],['南沙港'],['3室2厅 | 119.65平米 | 东 | 精装 | 低楼层(共32层) | 2013年 | 板塔结合'],['183'],"['15,295元/平']",南沙区
['星河山海湾 3室2厅 南 北'],['星河山海湾 '],['南沙港'],['3室2厅 | 115.62平米 | 南 北 | 其他 | 低楼层(共26层)  | 塔楼'],['307'],"['26,553元/平']",南沙区
['翡翠公馆 中高楼层 视野开阔 业主移民 迫切出手'],['南沙翡翠公馆 '],['金洲'],['3室1厅 | 111.28平米 | 东北 | 其他 | 高楼层(共28层)  | 板塔结合'],['168'],"['15,098元/平']",南沙区
['越秀滨海悦城 3室1厅 南'],['越秀滨海悦城 '],['金洲'],['3室1厅 | 119.59平米 | 南 | 精装 | 高楼层(共31层)  | 塔楼'],['245'],"['20,487元/平']",南沙区
['南北对流双阳台3房2卫  配套齐全 带大平台可自家用'],['碧桂园海湾1号 '],['南沙港'],['3室2厅 | 111.52平米 | 南 | 精装 | 低楼层(共32层)  | 塔楼'],['228'],"['20,445元/平']",南沙区
['证已满二 免增值税 望小区园林'],['南沙珠江湾 '],['南沙湾'],['3室2厅 | 118.93平米 | 南 | 精装 | 高楼层(共32层) | 2015年 | 板塔结合'],['175'],"['14,715元/平']",南沙区
['诚意出南沙城心、成熟的板块全新大三房'],['星河·东悦湾 '],['黄阁'],['3室2厅 | 110.32平米 | 东南 | 其他 | 39层  | 塔楼'],['333'],"['30,185元/平']",南沙区
['滨海御城三房高层，东南向视野好，带车位卖'],['越秀滨海御城 '],['金洲'],['3室2厅 | 110.94平米 | 东南 | 其他 | 高楼层(共32层) | 2018年 | 塔楼'],['275'],"['24,789元/平']",南沙区
['南北对流格局，两梯两户，带车位'],['南沙境界 '],['黄阁'],['3室2厅 | 120.76平米 | 南 | 其他 | 中楼层(共13层) | 2007年 | 板楼'],['145'],"['12,008元/平']",南沙区
['南沙低密度小区，一梯两户板房，南横地铁口'],['南沙奥园 '],['南沙湾'],['3室2厅 | 127.16平米 | 东南 南 | 精装 | 中楼层(共10层) | 2012年 | 塔楼'],['150'],"['11,797元/平']",南沙区
['房子过五年了，高层南北通透，少有户型，近地铁'],['中大城 '],['金洲'],['3室2厅 | 122.92平米 | 南 北 | 其他 | 高楼层(共30层)  | 塔楼'],['229'],"['18,631元/平']",南沙区
['随时看房，视野开阔，装修保养好，中间楼层'],['珠光南沙御景 '],['金洲'],['3室1厅 | 117.67平米 | 南 | 其他 | 中楼层(共18层)  | 板塔结合'],['176'],"['14,958元/平']",南沙区
['优山悦海高层南向大3房2卫，装修保养好，看房方便'],['优山悦海 '],['南沙港'],['3室2厅 | 129.59平米 | 南 | 其他 | 高楼层(共18层) | 2013年 | 塔楼'],['240'],"['18,520元/平']",南沙区
['高楼层 一线海景 视野宽阔 采光充足 精装修 近地铁'],['星河山海湾 '],['南沙港'],['3室2厅 | 125.14平米 | 东南 | 其他 | 高楼层(共33层)  | 塔楼'],['388'],"['31,006元/平']",南沙区
['户型方正视野开阔，繁华地段，保养好'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 117.13平米 | 南 | 其他 | 低楼层(共31层) | 2013年 | 塔楼'],['290'],"['24,759元/平']",南沙区
['蕉门地   铁站，朝向好，望蕉门河，配套齐全！'],['中惠璧珑湾 '],['南沙区府'],['3室1厅 | 117.01平米 | 东 东南 | 其他 | 中楼层(共27层)  | 板塔结合'],['260'],"['22,221元/平']",南沙区
['大阳台 通风采光好 保养好 楼层美丽'],['南沙保利城 '],['黄阁'],['3室2厅 | 114.48平米 | 南 | 精装 | 中楼层(共31层)  | 塔楼'],['160'],"['13,977元/平']",南沙区
['蕉门河公园旁，保养很好，拎包入住'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 115.09平米 | 北 | 精装 | 低楼层(共27层) | 2013年 | 塔楼'],['265'],"['23,026元/平']",南沙区
['一楼带100平方花园，业主诚心卖'],['南沙碧桂园 '],['金洲'],['3室2厅 | 116平米 | 东北 | 精装 | 低楼层(共18层) | 2007年 | 板塔结合'],['260'],"['22,414元/平']",南沙区
['星河丹堤 南向大三房 业主急* 随时看房 *格可谈'],['星河丹堤 '],['金洲'],['3室1厅 | 120.5平米 | 西南 | 毛坯 | 中楼层(共18层) | 2019年 | 塔楼'],['298'],"['24,731元/平']",南沙区
['珠光南沙御景 好楼层3房2南向景观好近金洲地铁'],['珠光南沙御景 '],['金洲'],['3室2厅 | 121.77平米 | 东南 | 毛坯 | 中楼层(共18层)  | 板塔结合'],['200'],"['16,425元/平']",南沙区
['房子格局方正，商圈 配套成熟，金州地铁900米交通便利'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 115.96平米 | 东北 | 精装 | 低楼层(共28层) | 2013年 | 塔楼'],['235'],"['20,266元/平']",南沙区
['凤凰湖边南北通透大三房，户型方正采光好'],['万科府前一号 '],['南沙区府'],['3室1厅 | 122.15平米 | 南 北 | 其他 | 低楼层(共28层) | 2014年 | 板楼'],['238'],"['19,485元/平']",南沙区
['滨海隽城南向大3房，小区中间位，钥匙在手，看房方便'],['越秀滨海隽城 '],['金洲'],['3室2厅 | 122.92平米 | 南 | 精装 | 低楼层(共18层) | 2012年 | 塔楼'],['288'],"['23,430元/平']",南沙区
['业主诚心卖房 南向 看小区园林'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 120.48平米 | 东南 南 | 精装 | 低楼层(共31层) | 2013年 | 塔楼'],['280'],"['23,241元/平']",南沙区
['采光好，看蕉门河景，楼层实用 视野好，设施齐全'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 114.63平米 | 西北 | 其他 | 中楼层(共18层)  | 塔楼'],['268'],"['23,380元/平']",南沙区
['安静看小区园林，通风采光好，近地铁'],['越秀滨海隽城 '],['金洲'],['3室1厅 | 117平米 | 南 | 精装 | 高楼层(共18层) | 2012年 | 塔楼'],['297'],"['25,385元/平']",南沙区
['南向大三房，小区环境优美，有湖有海，负离子充足'],['南沙奥园 '],['南沙湾'],['3室2厅 | 121.56平米 | 南 | 其他 | 低楼层(共9层)  | 塔楼'],['205'],"['16,865元/平']",南沙区
['东南向安静看河景 户型方正 高层视野开阔'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 118.98平米 | 南 | 其他 | 高楼层(共27层) | 2013年 | 塔楼'],['326'],"['27,400元/平']",南沙区
['三房两厅两卫东南向带大平台可打造小花园'],['明珠花园(南沙区) '],['金洲'],['3室2厅 | 126.2平米 | 东南 | 毛坯 | 低楼层(共12层) | 1999年 | 塔楼'],['105'],"['8,321元/平']",南沙区
['创鸿嘉园 毛坯三房 景观优美 满五'],['创鸿嘉园 '],['金洲'],['3室2厅 | 120.16平米 | 南 | 毛坯 | 高楼层(共32层) | 2015年 | 塔楼'],['250'],"['20,806元/平']",南沙区
['南沙珠江湾三期小三房，居家好社区环境好'],['南沙珠江湾 '],['南沙湾'],['3室2厅 | 118.93平米 | 南 | 其他 | 低楼层(共32层) | 2015年 | 板塔结合'],['187'],"['15,724元/平']",南沙区
['时代南湾精装海景湖景3房 满五年 业主诚意放卖'],['时代南湾 '],['南沙港'],['3室2厅 | 126.7平米 | 东北 | 精装 | 高楼层(共32层) | 2013年 | 板塔结合'],['305'],"['24,073元/平']",南沙区
['户型方正实用，南向，看山，清静，景观好'],['富力伯爵山 '],['南沙港'],['3室2厅 | 115平米 | 南 | 其他 | 中楼层(共11层)  | 塔楼'],['180'],"['15,653元/平']",南沙区
['舒适3房，过五低税费，交通便利，生活配套齐全'],['南沙云山诗意 '],['金洲'],['3室1厅 | 112.8平米 | 南 | 其他 | 低楼层(共28层) | 2014年 | 塔楼'],['260'],"['23,050元/平']",南沙区
['电梯房，中高楼层，配套成熟生活便利'],['明珠花园(南沙区) '],['金洲'],['3室2厅 | 126.2平米 | 南 东北 | 简装 | 高楼层(共12层) | 1999年 | 塔楼'],['125'],"['9,905元/平']",南沙区
['精装南向三房，一楼带前后花园，望小区花园，位置安静'],['南沙境界 '],['黄阁'],['3室2厅 | 127平米 | 东南 | 精装 | 低楼层(共13层) | 2007年 | 板楼'],['158'],"['12,441元/平']",南沙区
['精装房带入户，低楼层，业主很诚心放卖，*格可谈'],['星河山海湾 '],['南沙港'],['3室2厅 | 124.53平米 | 东南 | 精装 | 低楼层(共33层)  | 塔楼'],['300'],"['24,091元/平']",南沙区
['此房满五年税费低南北对流格局好户型方正毛坯房可塑性'],['越秀滨海悦城 '],['金洲'],['3室1厅 | 117.13平米 | 南 | 毛坯 | 高楼层(共31层)  | 塔楼'],['244.3'],"['20,858元/平']",南沙区
['此房满五年税费低，南北对流，户型方正，毛坯房可塑性'],['越秀滨海悦城 '],['金洲'],['3室1厅 | 117.13平米 | 南 | 毛坯 | 低楼层(共31层) | 2013年 | 塔楼'],['220'],"['18,783元/平']",南沙区
['过五唯一，厅大房大，业主自住，基本是拎包入住！'],['海璟奥园 '],['金洲'],['3室2厅 | 127.02平米 | 南 | 精装 | 低楼层(共25层) | 2011年 | 塔楼'],['228'],"['17,950元/平']",南沙区
['两梯五户，大三房，品质生活，改善必备'],['南沙保利南怡湾 '],['黄阁'],['3室2厅 | 114.77平米 | 东南 | 精装 | 低楼层(共32层)  | 塔楼'],['160'],"['13,941元/平']",南沙区
['高层湖景房  可望海  安静优美'],['时代南湾 '],['南沙港'],['3室1厅 | 126.2平米 | 东北 | 精装 | 高楼层(共32层) | 2015年 | 板塔结合'],['228'],"['18,067元/平']",南沙区
['刚翻新的小区，实用大三房，正南向 ，位置好'],['教师村 '],['榄核镇'],['3室2厅 | 120平米 | 南 | 简装 | 高楼层(共6层) | 2001年 | 板楼'],['115'],"['9,584元/平']",南沙区
['碧桂园天玺湾 东南向湖景三房 大阳台 可看海'],['碧桂园天玺湾 '],['进港大道'],['3室2厅 | 128.12平米 | 东南 | 精装 | 中楼层(共18层) | 2014年 | 板塔结合'],['259'],"['20,216元/平']",南沙区
['南沙城市之芯，越秀悦城繁华地段，业主诚心卖。'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 116.1平米 | 北 | 精装 | 低楼层(共27层) | 2013年 | 塔楼'],['225'],"['19,380元/平']",南沙区
['看小区湖景，户型方正大三居室。'],['碧桂园天玺湾 '],['进港大道'],['3室2厅 | 128.12平米 | 东南 南 | 精装 | 低楼层(共18层) | 2014年 | 板塔结合'],['228'],"['17,796元/平']",南沙区
['交通方便，毛坯房可按自己喜欢的风格装修'],['南沙境界 '],['黄阁'],['3室2厅 | 123.83平米 | 南 | 毛坯 | 高楼层(共18层) | 2007年 | 塔楼'],['168'],"['13,567元/平']",南沙区
['采光好，看蕉门河景，楼层实用 视野好，设施齐全'],['越秀滨海悦城 '],['金洲'],['3室2厅 | 114.63平米 | 西北 | 其他 | 中楼层(共18层)  | 塔楼'],['268'],"['23,380元/平']",南沙区
['此房采光通风好，生活配套齐全，近地铁'],['南沙心意华庭 '],['金洲'],['3室2厅 | 119.73平米 | 东南 | 毛坯 | 中楼层(共11层) | 2015年 | 板塔结合'],['188'],"['15,702元/平']",南沙区
['南沙碧桂园精装四房，房子保养新'],['南沙碧桂园 '],['金洲'],['3室2厅 | 128.7平米 | 南 | 精装 | 中楼层(共18层) | 2007年 | 板塔结合'],['165'],"['12,821元/平']",南沙区
['凤凰湖边南北通透大三房，户型方正采光好'],['万科府前一号 '],['南沙区府'],['3室1厅 | 122.15平米 | 南 北 | 其他 | 低楼层(共28层) | 2014年 | 板楼'],['238'],"['19,485元/平']",南沙区
['此房满五年税费低南北对流格局好户型方正毛坯房可塑性'],['越秀滨海悦城 '],['金洲'],['3室1厅 | 117.13平米 | 南 | 毛坯 | 高楼层(共31层)  | 塔楼'],['244.3'],"['20,858元/平']",南沙区
['南沙碧桂园南向精装三房二卫  看山景 配套成熟'],['南沙碧桂园 '],['金洲'],['3室1厅 | 126.32平米 | 东南 南 | 精装 | 低楼层(共18层)  | 板塔结合'],['160'],"['12,667元/平']",南沙区
['南沙珠江湾 精装三房 业主很有诚意 钥匙在手 看房方便'],['南沙珠江湾 '],['南沙湾'],['3室1厅 | 118.93平米 | 东南 | 其他 | 高楼层(共32层) | 2015年 | 板塔结合'],['288'],"['24,216元/平']",南沙区
['星河山海湾3房2厅2卫，南北对流，户型好，业主急卖'],['星河山海湾 '],['南沙港'],['3室2厅 | 124.69平米 | 南 北 | 毛坯 | 低楼层(共33层)  | 塔楼'],['259'],"['20,772元/平']",南沙区
['东悦湾同配套 8年楼龄南北对流双阳台户型三房两卫'],['南沙境界 '],['黄阁'],['3室2厅 | 117.81平米 | 南 北 | 精装 | 高楼层(共25层) | 2013年 | 板塔结合'],['180'],"['15,279元/平']",南沙区
['一梯两户步梯洋房，双阳台，+阁楼，装修保养好'],['南沙碧桂园 '],['金洲'],['3室2厅 | 114.23平米 | 南 北 | 精装 | 高楼层(共4层)  | 板塔结合'],['180'],"['15,758元/平']",南沙区
['满五年中楼层风景漂亮视野宽阔保养好'],['南沙碧桂园 '],['金洲'],['3室2厅 | 125.85平米 | 南 | 其他 | 低楼层(共18层) | 2007年 | 板塔结合'],['166'],"['13,191元/平']",南沙区
['南沙碧桂园，三房两卫，一楼花园，全新装修保养好'],['南沙碧桂园 '],['金洲'],['3室1厅 | 114.22平米 | 东南 | 其他 | 低楼层(共4层) | 2007年 | 板塔结合'],['285'],"['24,952元/平']",南沙区
['南沙珠江湾 南向大平台 钥匙在手 随时看'],['南沙珠江湾 '],['南沙湾'],['3室2厅 | 127.3平米 | 南 | 其他 | 低楼层(共18层) | 2012年 | 板塔结合'],['183'],"['14,376元/平']",南沙区
['碧桂园豪庭 南向大三房 保养视野好'],['南沙碧桂园豪庭 '],['金洲'],['3室2厅 | 126.99平米 | 东南 | 其他 | 中楼层(共18层)  | 塔楼'],['205'],"['16,144元/平']",南沙区
['带车位，视野开阔，产权清晰，精装修，小区环境优美。'],['南沙碧桂园 '],['金洲'],['3室2厅 | 116.83平米 | 北 | 精装 | 中楼层(共18层) | 2007年 | 板塔结合'],['135'],"['11,556元/平']",南沙区
