标题,小区,地区,房源信息,总价,单价,所在区
['机场路电梯三房厅出阳台望白云山.通风采光好'],['机场路 '],['新市'],['3室2厅 | 110.45平米 | 东 南 | 精装 | 高楼层(共19层)  | 塔楼'],['350'],"['31,689元/平']",白云区
['此房满五唯一，东南向高楼层，视野开阔通风采光好'],['时代玫瑰园 '],['黄边'],['3室2厅 | 113.8平米 | 东南 | 精装 | 高楼层(共16层) | 2008年 | 塔楼'],['433'],"['38,050元/平']",白云区
['三期三房两卫 楼龄新 间隔方正 南北对流 采光好'],['云山诗意 '],['黄边'],['3室1厅 | 110.27平米 | 北 | 精装 | 低楼层(共15层) | 2009年 | 塔楼'],['430'],"['38,996元/平']",白云区
['房改房，采光好，视野宽阔，交通便利，雕塑公园近'],['政民路 '],['三元里'],['3室2厅 | 117.35平米 | 南 | 精装 | 中楼层(共13层)  | 塔楼'],['516'],"['43,972元/平']",白云区
['荷塘月色安静大3房，装修新，无抵押，交易方便'],['白云高尔夫花园荷塘月色 '],['黄石'],['3室1厅 | 114.14平米 | 东 北 | 精装 | 中楼层(共11层) | 2002年 | 塔楼'],['390'],"['34,169元/平']",白云区
['岭南新世界K区中楼层带入户南向三房二卫'],['岭南新世界 '],['嘉禾望岗'],['3室2厅 | 114.03平米 | 南 | 简装 | 中楼层(共9层) | 2008年 | 塔楼'],['475'],"['41,656元/平']",白云区
['花园中间中高层南向安静   三房两卫 通风采光好'],['云山诗意 '],['黄边'],['3室2厅 | 113.4平米 | 东 东南 南 | 其他 | 中楼层(共18层) | 2008年 | 塔楼'],['480'],"['42,329元/平']",白云区
['南向望花园中高楼层视野好交通便利设计之都近在咫尺！'],['时代玫瑰园 '],['黄边'],['3室2厅 | 110.34平米 | 南 | 简装 | 中楼层(共18层) | 2008年 | 塔楼'],['430'],"['38,971元/平']",白云区
['云山雅苑 精装大三房带主套 东南 视野开阔 一览山景'],['云山雅苑 '],['景泰'],['3室2厅 | 117.65平米 | 南 | 简装 | 高楼层(共18层) | 2008年 | 塔楼'],['620'],"['52,699元/平']",白云区
['政民路小区 中医学院宿舍楼 东向 看雕塑公园 宿舍4房'],['政民路 '],['三元里'],['3室1厅 | 120.21平米 | 东 西 | 精装 | 低楼层(共9层)  | 塔楼'],['460'],"['38,267元/平']",白云区
['云山诗意 大三房 中高层 采光通风好'],['云山诗意 '],['黄边'],['3室2厅 | 127.92平米 | 东北 | 精装 | 高楼层(共11层) | 2008年 | 塔楼'],['448'],"['35,022元/平']",白云区
['东湖映月 南向高层 大三房 可约看 自住房保养好'],['家和东湖映月 '],['龙归'],['3室1厅 | 124.13平米 | 南 | 精装 | 中楼层(共33层) | 2012年 | 塔楼'],['320'],"['25,780元/平']",白云区
['御金沙 看花园 安静大三房 户型好 交通便利'],['御金沙 '],['金沙洲'],['3室2厅 | 128.21平米 | 东南 | 其他 | 中楼层(共25层) | 2011年 | 塔楼'],['420'],"['32,759元/平']",白云区
['南向望花园，户型格局好，位置安静舒适，通风采光足'],['云山诗意 '],['黄边'],['3室2厅 | 123.76平米 | 南 | 精装 | 高楼层(共15层) | 2009年 | 塔楼'],['505'],"['40,805元/平']",白云区
['此房满五唯一，高楼层，视野开阔，装修保养好'],['云山诗意 '],['黄边'],['3室2厅 | 122.38平米 | 南 | 精装 | 中楼层(共18层) | 2008年 | 塔楼'],['460'],"['37,588元/平']",白云区
['阳光花园，实用2房，封闭式小区'],['阳光花园 '],['同德围'],['3室1厅 | 67.44平米 | 南 北 | 简装 | 中楼层(共9层) | 1997年 | 塔楼'],['93'],"['13,791元/平']",白云区
['荣盛商汇 大三房 户型方正 采光通风好'],['荣盛商汇 '],['沙太北'],['3室1厅 | 60.7平米 | 西 | 其他 | 中楼层(共6层)  | 板楼'],['55'],"['9,061元/平']",白云区
['泽德花苑 满五唯一 实用3房 近地铁 有60方平台使用'],['泽德花苑 '],['同德围'],['3室2厅 | 60平米 | 东 | 简装 | 高楼层(共9层) | 1998年 | 塔楼'],['98'],"['16,334元/平']",白云区
['白沙小区 精装三房南向 业主急卖  看房方便'],['白沙新村 '],['机场路'],['3室1厅 | 59.44平米 | 南 | 其他 | 高楼层(共9层) | 1998年 | 塔楼'],['95'],"['15,983元/平']",白云区
['此房满五户型方正，格局好，安静舒适，交通便利'],['榕溪花园 '],['石井'],['3室1厅 | 55.44平米 | 东南 | 其他 | 低楼层(共8层) | 1996年 | 塔楼'],['95'],"['17,136元/平']",白云区
['春庭花园 高楼层采光好 带平台花园'],['春庭花园 '],['元下田'],['3室1厅 | 69.17平米 | 东南 | 其他 | 高楼层(共9层) | 1999年 | 塔楼'],['95'],"['13,735元/平']",白云区
['湛安小区南向望江三房，实用率高，装修保养新'],['湛安小区 '],['罗冲围'],['3室1厅 | 54.25平米 | 西南 | 精装 | 高楼层(共9层) | 1998年 | 塔楼'],['93'],"['17,143元/平']",白云区
['汇雅花园已装好电梯，不用走半层，电梯到户  三室'],['汇雅花园 '],['龙归'],['3室1厅 | 54.87平米 | 东北 | 其他 | 中楼层(共9层) | 1998年 | 塔楼'],['90'],"['16,403元/平']",白云区
['荔苑三房 两面采光 视野开阔 满五年'],['荔苑公寓 '],['南湖'],['3室1厅 | 61.9平米 | 西 | 精装 | 高楼层(共8层) | 2000年 | 塔楼'],['90'],"['14,540元/平']",白云区
['满五唯一采光通风好视野宽阔出行很方便'],['63中学校宿舍 '],['石井'],['3室1厅 | 69.59平米 | 东南 | 精装 | 高楼层(共9层)  | 塔楼'],['100'],"['14,370元/平']",白云区
['地铁站旁边 交通方便  实用3房 电梯筹备中'],['恒德苑 '],['同德围'],['3室1厅 | 59.7平米 | 南 | 简装 | 高楼层(共9层) | 1997年 | 塔楼'],['96'],"['16,081元/平']",白云区
['采光足 配套成熟 实用三房 过五唯一 税费少'],['汇祥苑 '],['机场路'],['3室1厅 | 54.72平米 | 北 | 简装 | 高楼层(共9层)  | 塔楼'],['93'],"['16,996元/平']",白云区
['十一号线地铁就在家门口低层精装三房'],['梓元岗水电宿舍 '],['桂花岗'],['3室1厅 | 63.49平米 | 南 | 精装 | 中楼层(共7层)  | 暂无数据'],['168'],"['26,461元/平']",白云区
['11号线地铁家门口，人防大院 ，带40方花园 精装三房'],['人防宿舍 '],['桂花岗'],['3室1厅 | 54.72平米 | 东 西 | 精装 | 低楼层(共6层) | 1996年 | 板楼'],['186'],"['33,992元/平']",白云区
['金满花园方正三房  高楼层采光好 业主诚意出'],['金满花园 '],['金沙洲'],['3室1厅 | 78.17平米 | 东南 | 简装 | 高楼层(共10层) | 2000年 | 塔楼'],['100'],"['12,793元/平']",白云区
['绿地云都汇 3室1厅 东南向 楼层好'],['绿地时代云都汇 '],['黄石'],['3室1厅 | 44.14平米 | 东南 | 精装 | 低楼层(共17层)  | 塔楼'],['92'],"['20,843元/平']",白云区
['房子两套打通的南向三房看到白云山南向看花园位置安静'],['祥景花园AC区 '],['黄石'],['3室1厅 | 49.16平米 | 南 | 其他 | 高楼层(共9层) | 1999年 | 塔楼'],['95'],"['19,325元/平']",白云区
['沙太板块，安静小区，可注册公司'],['荣盛商汇 '],['沙太北'],['3室1厅 | 40.11平米 | 东 | 简装 | 中楼层(共6层)  | 板楼'],['100'],"['24,932元/平']",白云区
['3房 透风 户型方正 适合一家人住'],['怡富尚苑 '],['石井'],['3室2厅 | 71.5平米 | 西北 | 简装 | 高楼层(共8层) | 2002年 | 塔楼'],['98'],"['13,707元/平']",白云区
['敏捷毛坯房可随自己喜欢风格装修'],['敏捷科创中心 '],['太和'],['3室2厅 | 75平米 | 北 | 毛坯 | 低楼层(共20层) | 2016年 | 塔楼'],['98'],"['13,067元/平']",白云区
['敏捷科创中心 3室1厅 东南 南'],['敏捷科创中心 '],['太和'],['3室1厅 | 70.85平米 | 东南 南 | 其他 | 中楼层(共20层) | 2016年 | 塔楼'],['85'],"['11,998元/平']",白云区
['稀有房源，中楼层，装修好，环境优美'],['汇雅花园 '],['龙归'],['3室2厅 | 71.41平米 | 东南 | 简装 | 高楼层(共9层) | 1996年 | 塔楼'],['95'],"['13,304元/平']",白云区
['满五唯一省个税  步梯低楼层3房 带装修拎包入住'],['白沙新村 '],['机场路'],['3室1厅 | 42.2平米 | 东北 | 精装 | 低楼层(共9层) | 1998年 | 塔楼'],['87'],"['20,617元/平']",白云区
['刚需三房户型方正采光好配套成熟'],['南国家园 '],['江高镇'],['3室2厅 | 92.14平米 | 南 | 简装 | 中楼层(共8层) | 1995年 | 塔楼'],['66'],"['7,164元/平']",白云区
['正规三房，低首付，刚需盘，适合附件工作的年轻人'],['南国家园 '],['江高镇'],['3室2厅 | 89.98平米 | 南 | 精装 | 高楼层(共8层)  | 暂无数据'],['56'],"['6,224元/平']",白云区
['满五年无重税，高层采光好，视野好； 有大院管理'],['平安阁 '],['大金钟路'],['3室1厅 | 39.62平米 | 南 | 其他 | 高楼层(共9层) | 1997年 | 塔楼'],['80'],"['20,192元/平']",白云区
['此房户型方正，南向房源，大两房，采光通风好'],['黄石西路 '],['马务'],['3室1厅 | 78.18平米 | 北 | 简装 | 低楼层(共3层)  | 板楼'],['99'],"['12,664元/平']",白云区
['桃园E区高层 满五唯一 对流户型 自住保养新净  诚心卖'],['富力桃园 '],['罗冲围'],['3室2厅 | 108.01平米 | 西北 | 精装 | 高楼层(共23层) | 2007年 | 塔楼'],['348'],"['32,220元/平']",白云区
['富力桃园，业主诚意出，三房一厅'],['富力桃园 '],['罗冲围'],['3室1厅 | 93.3平米 | 南 | 其他 | 低楼层(共30层) | 2004年 | 塔楼'],['365'],"['39,122元/平']",白云区
"['富力桃园D区三房中高层望花园小区,舒适实用户型!']",['富力桃园 '],['罗冲围'],['3室1厅 | 91.55平米 | 西南 | 其他 | 中楼层(共30层) | 2004年 | 塔楼'],['348'],"['38,013元/平']",白云区
['东南向望江三房 间隔方正 通风光线好'],['富力半岛 '],['罗冲围'],['3室1厅 | 78.45平米 | 西南 | 其他 | 7层 | 1998年 | 塔楼'],['265'],"['33,780元/平']",白云区
['桃园D区新装修3房，高楼层视野无遮挡，拎包入住'],['富力桃园 '],['罗冲围'],['3室2厅 | 91.66平米 | 西北 | 精装 | 高楼层(共30层) | 2004年 | 塔楼'],['338'],"['36,876元/平']",白云区
['富力半岛 高层西南望江三房 装修保养好'],['富力半岛 '],['罗冲围'],['3室1厅 | 84.35平米 | 西南 | 其他 | 26层 | 2005年 | 塔楼'],['350'],"['41,494元/平']",白云区
['D区方正南向望江3房，中楼层，通风采光好，温馨三房'],['富力桃园 '],['罗冲围'],['3室1厅 | 93.56平米 | 西南 | 精装 | 低楼层(共30层) | 2004年 | 塔楼'],['320'],"['34,203元/平']",白云区
['祥港花园 居家三房 中高层 带平台 近地铁'],['祥港花园 '],['桂花岗'],['3室2厅 | 98平米 | 南 北 | 简装 | 高楼层(共5层) | 1994年 | 板楼'],['278'],"['28,368元/平']",白云区
['D区方正南向3房，中楼层，通风采光好，温馨三房'],['富力桃园 '],['罗冲围'],['3室2厅 | 93.3平米 | 南 | 精装 | 中楼层(共30层) | 2008年 | 塔楼'],['330'],"['35,370元/平']",白云区
['D区小三房 楼龄新 保养好，中层，光线好。'],['富力桃园 '],['罗冲围'],['3室1厅 | 91.66平米 | 西北 | 其他 | 中楼层(共30层) | 2008年 | 塔楼'],['332'],"['36,221元/平']",白云区
['富力桃园大三房 满五唯一 中高楼层 视野开阔'],['富力桃园 '],['罗冲围'],['3室2厅 | 108.01平米 | 西北 | 简装 | 中楼层(共23层) | 2007年 | 塔楼'],['335'],"['31,016元/平']",白云区
['金桂园 方正三房 电梯中层 采光通风 小区管理'],['金桂园 '],['桂花岗'],['3室2厅 | 91.09平米 | 南 北 | 简装 | 中楼层(共12层) | 2000年 | 塔楼'],['299'],"['32,825元/平']",白云区
['广州火车站后社区低层三房南北对流火车站背后'],['梓元岗路 '],['桂花岗'],['3室1厅 | 72.76平米 | 南 | 其他 | 高楼层(共6层)  | 塔楼'],['175'],"['24,052元/平']",白云区
['电梯三房，新装修，双地铁，证过五年，间隔方正'],['梓元岗路 '],['桂花岗'],['3室2厅 | 80.79平米 | 南 北 | 精装 | 中楼层(共9层)  | 塔楼'],['260'],"['32,183元/平']",白云区
['电梯房，高层视野开阔，光线很好，3房一厅'],['金亿皮具城 '],['桂花岗'],['3室1厅 | 104.5平米 | 东南 | 简装 | 高楼层(共12层) | 1997年 | 塔楼'],['285'],"['27,273元/平']",白云区
['距地铁350米，中层非实用3房，南向户型！'],['梓元岗路 '],['桂花岗'],['3室1厅 | 46.94平米 | 南 北 | 其他 | 中楼层(共5层)  | 板楼'],['155'],"['33,021元/平']",白云区
['金桂园小区管理 电梯标准房两房两厅 格局方正'],['金桂园 '],['桂花岗'],['3室2厅 | 109.51平米 | 东南 | 简装 | 中楼层(共16层) | 2000年 | 塔楼'],['600'],"['54,790元/平']",白云区
['金桂园小区管理 电梯标准房两房两厅 格局方正'],['金桂园 '],['桂花岗'],['3室2厅 | 109.51平米 | 东南 | 简装 | 中楼层(共16层) | 2000年 | 塔楼'],['600'],"['54,790元/平']",白云区
['此房满五年 楼层好 业主心态迫切换房'],['富力半岛 '],['罗冲围'],['3室1厅 | 109.54平米 | 西南 | 简装 | 7层 | 1998年 | 塔楼'],['300'],"['27,388元/平']",白云区
['富力桃园 D区 小三房 实用 产权清晰'],['富力桃园 '],['罗冲围'],['3室1厅 | 91.66平米 | 西北 | 其他 | 中楼层(共30层) | 2004年 | 塔楼'],['323'],"['35,239元/平']",白云区
['梓元中层三房，户型方正，厅出阳台。'],['梓元岗路 '],['桂花岗'],['3室2厅 | 80.51平米 | 南 北 | 其他 | 低楼层(共9层)  | 塔楼'],['236'],"['29,314元/平']",白云区
['一梯两户三房南北对流双阳台户型方正实用通风通透明亮'],['梓元岗路 '],['桂花岗'],['3室2厅 | 102.79平米 | 南 北 | 其他 | 中楼层(共9层)  | 板楼'],['260'],"['25,295元/平']",白云区
['广州火车站后社区低层三房南北对流火车站背后'],['梓元岗路 '],['桂花岗'],['3室1厅 | 72.76平米 | 南 | 其他 | 高楼层(共6层)  | 塔楼'],['175'],"['24,052元/平']",白云区
['金桂园小区、南北对流、舒适 、低总、3房'],['金桂园 '],['桂花岗'],['3室1厅 | 80.9平米 | 南 北 | 精装 | 低楼层(共16层) | 2000年 | 塔楼'],['300'],"['37,083元/平']",白云区
['火车站皮具城商圈  精装三房 楼龄新 自住收租两不误'],['梓元岗路 '],['桂花岗'],['3室2厅 | 100.94平米 | 东 东南 南 | 其他 | 高楼层(共9层)  | 塔楼'],['255'],"['25,263元/平']",白云区
['和润花园 方正三房 南向户型 诚心 放'],['和润花园 '],['桂花岗'],['3室2厅 | 77.06平米 | 西南 | 简装 | 中楼层(共5层) | 2005年 | 板楼'],['228'],"['29,588元/平']",白云区
['电梯房，高层视野开阔，光线很好，3房一厅'],['金亿皮具城 '],['桂花岗'],['3室1厅 | 104.5平米 | 东南 | 简装 | 高楼层(共12层) | 1997年 | 塔楼'],['285'],"['27,273元/平']",白云区
['富力半岛A区南向方正望江厅出阳台三房'],['富力半岛 '],['罗冲围'],['3室1厅 | 70.2平米 | 东南 | 其他 | 7层 | 1998年 | 塔楼'],['220'],"['31,340元/平']",白云区
['半岛E区  楼龄新  凤凰楼层 望江视野佳'],['富力半岛 '],['罗冲围'],['3室2厅 | 89.91平米 | 西南 | 简装 | 26层 | 2005年 | 塔楼'],['295'],"['32,811元/平']",白云区
['富力桃园精装大三房 景观好 南北对流 诚意出'],['富力桃园 '],['罗冲围'],['3室2厅 | 108.01平米 | 东南 西北 | 精装 | 高楼层(共23层) | 2007年 | 塔楼'],['350'],"['32,405元/平']",白云区
['佳景楼中层大三房 厅大房大 居住舒适'],['佳景楼 '],['罗冲围'],['3室1厅 | 94.76平米 | 南 | 精装 | 中楼层(共9层) | 1999年 | 平房'],['208'],"['21,951元/平']",白云区
['富力桃园东南向望江，每个房间都能望江，楼龄新3房'],['富力桃园 '],['罗冲围'],['3室2厅 | 93.57平米 | 东南 | 精装 | 中楼层(共30层) | 2004年 | 塔楼'],['350'],"['37,406元/平']",白云区
['业主急卖！富力半岛  西南向三房！又平又靓！'],['富力半岛 '],['罗冲围'],['3室2厅 | 89.91平米 | 西南 | 精装 | 26层 | 2005年 | 塔楼'],['300'],"['33,367元/平']",白云区
['富力半岛西南向三房，户型方正，产权清晰，通风好'],['富力半岛 '],['罗冲围'],['3室1厅 | 84.51平米 | 西南 | 精装 | 26层 | 2005年 | 塔楼'],['290'],"['34,316元/平']",白云区
['半岛望江三房 采光通风好 厅出阳台'],['富力半岛 '],['罗冲围'],['3室1厅 | 78.45平米 | 东南 | 简装 | 7层 | 1998年 | 塔楼'],['200'],"['25,494元/平']",白云区
['业主套现出让，证过5年不唯一，产权清晰，可马上过户'],['金桂园 '],['桂花岗'],['3室1厅 | 88.62平米 | 东南 | 其他 | 高楼层(共16层) | 2000年 | 塔楼'],['380'],"['42,880元/平']",白云区
['电梯间宽敞，东南双阳台，视野开阔'],['金桂园 '],['桂花岗'],['3室2厅 | 136.58平米 | 东南 | 精装 | 高楼层(共12层) | 2004年 | 塔楼'],['700'],"['51,253元/平']",白云区
['精装三房 南向 厅出阳台，拎包入住。'],['祥港花园 '],['桂花岗'],['3室2厅 | 89.1平米 | 南 | 精装 | 高楼层(共7层) | 1994年 | 塔楼'],['250'],"['28,059元/平']",白云区
['小区管理，生活配套完善，交通出行方便'],['金桂园 '],['桂花岗'],['3室2厅 | 89.56平米 | 东 | 简装 | 低楼层(共16层) | 2000年 | 塔楼'],['320'],"['35,731元/平']",白云区
['佳景楼东南向 户型方正实用 电梯三房 采光通风好'],['佳景楼 '],['罗冲围'],['3室1厅 | 81.87平米 | 西南 | 简装 | 高楼层(共9层) | 1999年 | 平房'],['165'],"['20,154元/平']",白云区
['此房满五年，中高层，通透格局，视野宽阔，采光充足'],['金桂园 '],['桂花岗'],['3室2厅 | 109.18平米 | 东 | 精装 | 高楼层(共12层) | 2000年 | 塔楼'],['440'],"['40,301元/平']",白云区
['楼龄新，高层视野好，户型方正，采光通风好'],['富力桃园 '],['罗冲围'],['3室2厅 | 107.59平米 | 东南 西北 | 其他 | 高楼层(共24层) | 2007年 | 塔楼'],['330'],"['30,672元/平']",白云区
['富力桃园刚需三房，阳台无遮挡视线，阳光充足，户型好'],['富力桃园 '],['罗冲围'],['3室2厅 | 91.66平米 | 南 西北 | 精装 | 中楼层(共30层) | 2004年 | 塔楼'],['320'],"['34,912元/平']",白云区
['户型方正，采光通风好，阳台视野开阔'],['富力桃园 '],['罗冲围'],['3室2厅 | 91.66平米 | 西北 | 简装 | 高楼层(共30层) | 2004年 | 塔楼'],['299'],"['32,621元/平']",白云区
['金桂园 户型方正 少有四房 安静'],['金桂园 '],['桂花岗'],['4室1厅 | 116.66平米 | 东 西 | 简装 | 低楼层(共16层)  | 塔楼'],['480'],"['41,146元/平']",白云区
['金桂园 东向看雕塑公园 装修精美 11号地铁口旁'],['金桂园 '],['桂花岗'],['4室2厅 | 126.57平米 | 东 | 精装 | 中楼层(共12层) | 2000年 | 塔楼'],['598'],"['47,247元/平']",白云区
['保利云禧东区 高层南向 视野开阔无遮挡'],['保利云禧东区 '],['白云大道南'],['3室2厅 | 142.46平米 | 东南 | 精装 | 高楼层(共14层)  | 塔楼'],['1300'],"['91,254元/平']",白云区
['白云新城高档住宅标杆，近白云山空气好，南北对流'],['保利云禧西区 '],['白云大道南'],['3室2厅 | 165.4平米 | 南 | 精装 | 低楼层(共21层) | 2014年 | 板楼'],['1300'],"['78,598元/平']",白云区
['云苑新村 电梯平层 格局方正 配套齐全 平台'],['广园云苑新村 '],['景泰'],['3室1厅 | 63.11平米 | 东南 | 简装 | 低楼层(共9层) | 1999年 | 塔楼'],['133'],"['21,075元/平']",白云区
['乐嘉路近地铁 电梯中层精装修三房 看房方便 诚意出让'],['云顶花园 '],['机场路'],['3室1厅 | 57.43平米 | 南 | 精装 | 9层 | 1998年 | 塔楼'],['136'],"['23,682元/平']",白云区
['雅怡花园 平层电梯 厅出阳台  户型好'],['雅怡花园 '],['同德围'],['3室1厅 | 63.55平米 | 南 | 简装 | 中楼层(共9层) | 1998年 | 板楼'],['158'],"['24,863元/平']",白云区
['南向方正房源，精装修，拎包入住，温馨复式'],['合一国际 '],['同和'],['3室1厅 | 51.24平米 | 南 | 精装 | 18层 | 2006年 | 塔楼'],['200'],"['39,033元/平']",白云区
['近地铁2号线飞翔公园站 电梯3房 精装修 有60方平台'],['金迪城市花园 '],['机场路'],['3室2厅 | 62.3平米 | 南 北 | 精装 | 低楼层(共15层) | 1995年 | 塔楼'],['178'],"['28,572元/平']",白云区
['云山居 高层两房改小三房 视野好 满五税费少'],['云山居 '],['元下田'],['3室1厅 | 69.49平米 | 西 | 其他 | 高楼层(共6层) | 2000年 | 塔楼'],['130'],"['18,708元/平']",白云区
['锦翠苑电梯三房精致装修有天台格局好'],['锦翠苑(金钟横路) '],['景泰'],['3室1厅 | 63.38平米 | 东 西 | 精装 | 高楼层(共9层) | 1993年 | 塔楼'],['182'],"['28,716元/平']",白云区
['华为边上的电梯房，小区管理 新装修可以拎包入住'],['松鹤小区 '],['罗冲围'],['3室1厅 | 60.43平米 | 北 | 精装 | 中楼层(共9层) | 1998年 | 塔楼'],['150'],"['24,823元/平']",白云区
['飞鹅西路小区路口地铁、因业主出国、降20个精三房'],['飞鹅西路 '],['桂花岗'],['3室2厅 | 64.37平米 | 东南 | 精装 | 低楼层(共9层)  | 塔楼'],['178'],"['27,653元/平']",白云区
['封闭式小区，精装三房， 电梯中层，采光好，格局方正'],['锦翠苑(金钟横路) '],['景泰'],['3室2厅 | 64.38平米 | 东 | 精装 | 低楼层(共9层) | 1993年 | 塔楼'],['181'],"['28,115元/平']",白云区
['广园新村低层三房精装修南向免增值税'],['景泰新村 '],['景泰'],['3室2厅 | 52.84平米 | 南 | 精装 | 低楼层(共8层) | 1990年 | 塔楼'],['126'],"['23,846元/平']",白云区
['广园新村 精装三房 户型方正 看房方便'],['景泰新村 '],['景泰'],['3室1厅 | 56.04平米 | 西南 | 精装 | 中楼层(共8层) | 1990年 | 塔楼'],['138'],"['24,626元/平']",白云区
['地铁口上盖，实用率高，三房两二厅二卫+阁楼书房'],['耀华国际 '],['三元里'],['3室1厅 | 65.31平米 | 北 | 其他 | 中楼层(共20层) | 2005年 | 塔楼'],['249'],"['38,126元/平']",白云区
['地铁12号线200米，房子2017年新装修保养好，户型方正'],['齐富路法院宿舍 '],['新市'],['3室1厅 | 58.63平米 | 南 北 | 其他 | 低楼层(共9层)  | 塔楼'],['190'],"['32,407元/平']",白云区
['积德花园电梯楼格局方正。采光通风好'],['积德花园 '],['同德围'],['3室1厅 | 62.96平米 | 南 北 | 其他 | 中楼层(共9层) | 1998年 | 板楼'],['180'],"['28,590元/平']",白云区
['满五税费少，视野开阔，采光充足，配套设施齐全'],['合一国际 '],['同和'],['3室2厅 | 52.45平米 | 南 | 简装 | 18层 | 2006年 | 塔楼'],['268'],"['51,097元/平']",白云区
['准电梯房，满五年税费少，三房一厅(电梯在建）'],['阳光花园 '],['同德围'],['3室1厅 | 56.92平米 | 南 北 | 其他 | 高楼层(共9层) | 1997年 | 塔楼'],['128'],"['22,488元/平']",白云区
['此房满五 北向中高层 采光通风佳'],['合一国际 '],['同和'],['3室1厅 | 51.32平米 | 北 | 简装 | 18层 | 2006年 | 塔楼'],['268'],"['52,222元/平']",白云区
['房满五唯一，采光通风好，看房方便'],['阳光花园 '],['同德围'],['3室1厅 | 65.2平米 | 东北 | 简装 | 高楼层(共9层) | 1997年 | 塔楼'],['145'],"['22,240元/平']",白云区
['耀华复式 地铁原装电梯楼 高楼层视野好'],['耀华国际 '],['三元里'],['3室1厅 | 67.25平米 | 北 | 其他 | 高楼层(共20层) | 2005年 | 塔楼'],['290'],"['43,123元/平']",白云区
['电梯三房 户型方正 近地铁 配套成熟'],['齐富路法院宿舍 '],['新市'],['3室2厅 | 69.44平米 | 北 | 其他 | 低楼层(共9层) | 1996年 | 塔楼'],['200'],"['28,802元/平']",白云区
['广园中路 南向中层精装修三房 近地铁 大院管理'],['广园中路 '],['景泰'],['3室1厅 | 65.15平米 | 南 | 其他 | 中楼层(共9层)  | 暂无数据'],['170'],"['26,094元/平']",白云区
['精装三楼，同德公园旁，电梯正在建，鹅掌坦地铁300米'],['雅骏花园 '],['同德围'],['3室1厅 | 65.44平米 | 北 | 其他 | 低楼层(共9层) | 2000年 | 塔楼'],['178'],"['27,201元/平']",白云区
['双地铁物业.飞翔公园地铁站.还有三元里站。'],['电视台宿舍 '],['机场路'],['3室1厅 | 60.22平米 | 西北 | 其他 | 中楼层(共15层) | 1997年 | 塔楼'],['160'],"['26,570元/平']",白云区
['心谊路 精装修 中低层 3房 户型方正实用 配套成熟'],['嘉利苑 '],['机场路'],['3室1厅 | 67.03平米 | 南 | 其他 | 低楼层(共9层) | 1995年 | 塔楼'],['185'],"['27,600元/平']",白云区
['积德花园户型方正，采光通风好，看房方便'],['积德花园 '],['同德围'],['3室1厅 | 62.45平米 | 南 北 | 其他 | 低楼层(共9层) | 1998年 | 板楼'],['150'],"['24,020元/平']",白云区
['视野开阔，精装三房，看房方便。'],['君立国际公寓 '],['同和'],['3室1厅 | 54.96平米 | 南 | 精装 | 16层  | 塔楼'],['230'],"['41,849元/平']",白云区
['阳光花园准电梯方正3房 交通便利 看房方便'],['阳光花园 '],['同德围'],['3室2厅 | 63.8平米 | 南 | 其他 | 高楼层(共9层) | 1997年 | 塔楼'],['125'],"['19,593元/平']",白云区
['金兰花园  2房改3房 通风采光好 满五唯一'],['广信金兰花园 '],['白云大道南'],['3室1厅 | 69.84平米 | 西北 | 简装 | 中楼层(共9层) | 1998年 | 塔楼'],['250'],"['35,797元/平']",白云区
['新景花园小区新装修三房，业主诚心出，摇号省实'],['新景花苑 '],['黄石'],['3室1厅 | 61.76平米 | 南 | 精装 | 高楼层(共9层) | 1996年 | 塔楼'],['170'],"['27,526元/平']",白云区
['此房源满五唯一，高使用率有天台'],['广园中路 '],['景泰'],['3室1厅 | 57.14平米 | 北 | 简装 | 高楼层(共5层)  | 板楼'],['150'],"['26,252元/平']",白云区
['民航小区 少见带100方平台房源   户型方正 条件可谈'],['民航小区向云新街 '],['白云大道南'],['3室2厅 | 68.76平米 | 南 | 简装 | 高楼层(共6层) | 1995年 | 板楼'],['210'],"['30,542元/平']",白云区
['华园新村小区 二楼带露台 环境安静'],['华园新村 '],['机场路'],['3室1厅 | 69.75平米 | 南 北 | 简装 | 低楼层(共9层) | 1995年 | 塔楼'],['176'],"['25,233元/平']",白云区
['汇雅花园带阳台精致三房，新装修，诚心卖'],['汇雅花园 '],['龙归'],['3室1厅 | 63.84平米 | 西北 | 其他 | 高楼层(共7层) | 1996年 | 板楼'],['110'],"['17,231元/平']",白云区
['房龄新，环境好，配套成熟，生活便利。'],['合一国际 '],['同和'],['3室1厅 | 51.01平米 | 北 | 其他 | 18层 | 2003年 | 塔楼'],['228'],"['44,698元/平']",白云区
['新市花园一区采光好视野开阔三房居家很合适'],['新市花园一区 '],['新市'],['3室1厅 | 69.98平米 | 西南 | 精装 | 中楼层(共9层) | 1994年 | 塔楼'],['158'],"['22,578元/平']",白云区
['同德名苑复式，精装修，近公园，近地铁'],['同德名苑 '],['同德围'],['3室2厅 | 66.56平米 | 西 北 | 精装 | 中楼层(共7层) | 1998年 | 塔楼'],['250'],"['37,561元/平']",白云区
['地铁口复式大三房，实际面积116平，近地铁配套齐全'],['同德名苑 '],['同德围'],['3室2厅 | 58.4平米 | 南 | 简装 | 低楼层(共6层) | 1998年 | 板楼'],['200'],"['34,247元/平']",白云区
