标题,小区,地区,房源信息,总价,单价,所在区
['电梯大三房带主套，中间楼层小区管理安静'],['农信小区 '],['旧区'],['3室2厅 | 125.45平米 | 南 | 简装 | 中楼层(共9层)  | 塔楼'],['140'],"['11,160元/平']",花都区
['新源雅居，高层采光好，位置安静'],['新源雅居 '],['新区'],['3室2厅 | 122.97平米 | 北 | 其他 | 高楼层(共12层) | 2007年 | 塔楼'],['178'],"['14,476元/平']",花都区
['精装，带家私不带电 带50平方大平台 中间位置不靠高铁'],['致岭假日花园 '],['狮岭镇'],['3室1厅 | 119.32平米 | 北 | 精装 | 低楼层(共16层)  | 板塔结合'],['155'],"['12,991元/平']",花都区
['嘉汇城一期 115平方 大三房二卫 南北对流 房产证满五'],['嘉汇城一期 '],['镜湖大道'],['3室2厅 | 115.19平米 | 南 北 | 其他 | 低楼层(共14层) | 2016年 | 塔楼'],['145'],"['12,588元/平']",花都区
['致岭假日花园 3室2厅 南'],['致岭假日花园 '],['狮岭镇'],['3室2厅 | 115.19平米 | 南 | 精装 | 低楼层(共16层) | 2017年 | 板塔结合'],['140'],"['12,154元/平']",花都区
['花都CBD，高层视野开阔，人民公园就在家门口'],['凯旋门 '],['新区'],['3室1厅 | 127.92平米 | 西北 | 其他 | 20层 | 2010年 | 塔楼'],['288'],"['22,515元/平']",花都区
['产权清晰，南向通风采光好，稀有户型，诚心卖'],['富力金港城北区 '],['花东镇'],['3室2厅 | 110.02平米 | 东 | 其他 | 高楼层(共11层) | 2010年 | 塔楼'],['135'],"['12,271元/平']",花都区
['精装 中层 东南向3房2卫 交通便利 配套成熟'],['祈福辉煌台 '],['铁路西'],['3室1厅 | 118.55平米 | 东南 | 精装 | 中楼层(共28层) | 2009年 | 塔楼'],['158'],"['13,328元/平']",花都区
['天景 南向望花园  格局方正 业主急卖'],['万科天景花园 '],['铁路西'],['3室1厅 | 116.78平米 | 东南 | 其他 | 低楼层(共18层) | 2008年 | 塔楼'],['140'],"['11,989元/平']",花都区
['云峰花园 3室2厅 南'],['云峰花园 '],['镜湖大道'],['3室2厅 | 124.77平米 | 南 | 毛坯 | 高楼层(共14层) | 2012年 | 塔楼'],['236'],"['18,915元/平']",花都区
['免个税，业主要换大房，南向电梯，全新装修保养干净！'],['东城花园 '],['旧区'],['3室2厅 | 116.43平米 | 南 | 精装 | 低楼层(共9层) | 2000年 | 塔楼'],['130'],"['11,166元/平']",花都区
['保利花城 二期东南向高楼层 50个的精装修'],['保利花城 '],['花城街'],['3室2厅 | 117.62平米 | 东南 | 精装 | 高楼层(共24层) | 2013年 | 塔楼'],['228'],"['19,385元/平']",花都区
['电梯高层 地铁口 花果山公园物业  配套完善'],['花城苑 '],['旧区'],['3室2厅 | 120.71平米 | 北 | 精装 | 高楼层(共8层) | 1999年 | 塔楼'],['128'],"['10,604元/平']",花都区
['金狮华庭 3房2卫 中楼层 望花园 户型实用 产权清晰'],['金狮华庭 '],['狮岭镇'],['3室2厅 | 123.56平米 | 北 | 精装 | 中楼层(共11层) | 2007年 | 塔楼'],['103'],"['8,337元/平']",花都区
['祈福辉煌台 3室2厅 南'],['祈福辉煌台 '],['铁路西'],['3室2厅 | 110.19平米 | 南 | 其他 | 中楼层(共28层) | 2009年 | 塔楼'],['128.8'],"['11,689元/平']",花都区
['此房户型方正实用，采光好，业主急卖'],['金狮华庭 '],['狮岭镇'],['3室2厅 | 123.58平米 | 北 | 其他 | 低楼层(共11层) | 2007年 | 塔楼'],['110'],"['8,902元/平']",花都区
['繁华地段  锦砖外墙 精装修 低楼层 双地铁口'],['永大新城 '],['旧区'],['3室2厅 | 128.28平米 | 南 北 | 其他 | 低楼层(共8层) | 2000年 | 塔楼'],['170'],"['13,253元/平']",花都区
['凤凰御景 3室2厅 南'],['凤凰御景 '],['新区'],['3室2厅 | 121.13平米 | 南 | 毛坯 | 高楼层(共14层)  | 塔楼'],['365'],"['30,133元/平']",花都区
['三个房南向，房大，望别墅，视野开阔，安静，清水毛坯'],['雅居乐雍逸豪庭 '],['新区'],['3室2厅 | 127平米 | 南 | 毛坯 | 高楼层(共18层) | 2009年 | 塔楼'],['255'],"['20,079元/平']",花都区
['望花果山一线景观，一手业主证够五年，7年楼龄机场线'],['泊岸君庭 '],['旧区'],['3室2厅 | 127.97平米 | 南 | 精装 | 低楼层(共24层) | 2012年 | 塔楼'],['210'],"['16,411元/平']",花都区
['花果山公园旁 锦砖外墙 3房 户型方正'],['银珠苑小区 '],['旧区'],['3室1厅 | 119.79平米 | 东 东南 | 精装 | 中楼层(共9层) | 2003年 | 塔楼'],['115'],"['9,601元/平']",花都区
['位于新华中区地段，楼层格局好，配套设施完善'],['永大新城 '],['旧区'],['3室2厅 | 117平米 | 南 | 简装 | 中楼层(共8层)  | 暂无数据'],['159.4'],"['13,624元/平']",花都区
['花果山地铁口，南北对流装修保养好，证满五年产权清晰'],['满华苑 '],['旧区'],['3室2厅 | 111.71平米 | 南 北 | 其他 | 高楼层(共8层) | 2001年 | 塔楼'],['105'],"['9,400元/平']",花都区
['云峰花园看花园，景观好，业主诚心想卖'],['云峰花园 '],['镜湖大道'],['3室2厅 | 110.4平米 | 东北 | 精装 | 中楼层(共15层) | 2009年 | 塔楼'],['157'],"['14,222元/平']",花都区
['此房是南北对流采光和通风都是很好的，业主诚心卖'],['满华苑 '],['旧区'],['3室1厅 | 111.71平米 | 北 | 其他 | 高楼层(共8层) | 2001年 | 板楼'],['120'],"['10,743元/平']",花都区
['花果山地铁口 南北朝向 生活配套设施齐全交通便利'],['花城苑 '],['旧区'],['3室2厅 | 119.99平米 | 南 | 精装 | 高楼层(共8层) | 2004年 | 塔楼'],['104'],"['8,668元/平']",花都区
['桂华楼小区 3室2厅 南 北'],['桂华楼小区 '],['狮岭镇'],['3室2厅 | 111.64平米 | 南 北 | 精装 | 高楼层(共8层)  | 暂无数据'],['44.8'],"['4,013元/平']",花都区
['花都湖氧吧入口，旺中带静，红本在手，产权清晰'],['怡雅花园 '],['旧区'],['3室2厅 | 120.75平米 | 南 北 | 简装 | 高楼层(共9层) | 2001年 | 板楼'],['126'],"['10,435元/平']",花都区
['轩逸荟南向望水库大三房，业主自住精装修，满五唯一'],['智烨山水豪庭 '],['狮岭镇'],['3室2厅 | 126.27平米 | 南 | 精装 | 低楼层(共18层) | 2013年 | 塔楼'],['126'],"['9,979元/平']",花都区
['天景 南向望花园  格局方正 业主急卖'],['万科天景花园 '],['铁路西'],['3室1厅 | 116.78平米 | 东南 | 其他 | 低楼层(共18层) | 2008年 | 塔楼'],['140'],"['11,989元/平']",花都区
['全新精装修三房两卫，房子格局方正，视野开阔。'],['融创雪域华庭 '],['花城街'],['3室2厅 | 111平米 | 南 | 精装 | 高楼层(共33层)  | 暂无数据'],['210'],"['18,919元/平']",花都区
"['保利高尔夫郡 东南向 视野开阔,满五唯一，随时可签']",['保利高尔夫郡 '],['铁路西'],['3室2厅 | 126.81平米 | 南 | 精装 | 高楼层(共30层) | 2015年 | 塔楼'],['150'],"['11,829元/平']",花都区
['7米大阳台 满二税费低  对流户  看房方便'],['芙蓉春晓 '],['狮岭镇'],['3室1厅 | 118.39平米 | 东 东南 南 | 毛坯 | 低楼层(共28层) | 2015年 | 塔楼'],['105'],"['8,869元/平']",花都区
['广州北站地铁口豪骏名苑124平大户型'],['豪骏名苑 '],['铁路西'],['3室2厅 | 124.44平米 | 南 | 精装 | 中楼层(共17层) | 2012年 | 塔楼'],['165'],"['13,260元/平']",花都区
['狮城国际业主自住三房，格局方正采光通透，生活便利。'],['致岭假日花园 '],['狮岭镇'],['3室2厅 | 116.38平米 | 北 | 精装 | 高楼层(共15层)  | 板塔结合'],['132'],"['11,343元/平']",花都区
['万科兰乔圣菲  一线湖景  视野开阔  无遮挡湖面'],['万科兰乔圣菲 '],['狮岭镇'],['3室2厅 | 115平米 | 北 | 其他 | 6层  | 塔楼'],['158'],"['13,740元/平']",花都区
['精装 中层 东南向3房2卫 交通便利 配套成熟'],['祈福辉煌台 '],['铁路西'],['3室1厅 | 118.55平米 | 东南 | 精装 | 中楼层(共28层) | 2009年 | 塔楼'],['158'],"['13,328元/平']",花都区
['产权清晰，南向通风采光好，稀有户型，诚心卖'],['富力金港城北区 '],['花东镇'],['3室2厅 | 110.02平米 | 东 | 其他 | 高楼层(共11层) | 2010年 | 塔楼'],['135'],"['12,271元/平']",花都区
['融创文旅城改善型大三房 南向高楼层'],['广州融创文旅城B3区 '],['花城街'],['3室2厅 | 117.98平米 | 东南 | 其他 | 高楼层(共34层) | 2018年 | 塔楼'],['279'],"['23,649元/平']",花都区
['小高层洋房户型 南北对流 看花园私密性高'],['雪域澜庭A1区 '],['花城街'],['3室2厅 | 129.86平米 | 南 | 其他 | 低楼层(共11层) | 2016年 | 塔楼'],['360'],"['27,723元/平']",花都区
['融创C区，漂亮大三房。小区安静'],['融创雪域华庭 '],['花城街'],['3室2厅 | 110.3平米 | 东南 | 精装 | 高楼层(共33层)  | 暂无数据'],['228'],"['20,671元/平']",花都区
['云峰花园 3室1厅 南'],['云峰花园 '],['镜湖大道'],['3室1厅 | 124.77平米 | 南 | 毛坯 | 中楼层(共14层) | 2012年 | 塔楼'],['235'],"['18,835元/平']",花都区
['狮岭 御华园正规四房 东向 全新装修    直接拎包入住'],['新鸿基御华园 '],['狮岭镇'],['3室2厅 | 124.15平米 | 东 东北 | 精装 | 低楼层(共31层)  | 板塔结合'],['210'],"['16,916元/平']",花都区
['融创小洋房 南北对流 装修保养好 一梯2户 安静景观房'],['雪域澜庭A1区 '],['花城街'],['3室2厅 | 129.54平米 | 东南 | 精装 | 中楼层(共11层)  | 塔楼'],['360'],"['27,791元/平']",花都区
['商业大道，格局方正。配套完善。采光通风好，近地铁..'],['商业大道 '],['旧区'],['3室2厅 | 114.11平米 | 南 | 简装 | 中楼层(共9层)  | 塔楼'],['109'],"['9,553元/平']",花都区
['新鸿基御华园  东朝向 徐徐东升'],['新鸿基御华园 '],['狮岭镇'],['3室2厅 | 119.7平米 | 南 | 精装 | 中楼层(共31层)  | 塔楼'],['170'],"['14,203元/平']",花都区
['7米大阳台 满二税费低  对流户  看房方便'],['芙蓉春晓 '],['狮岭镇'],['3室1厅 | 118.39平米 | 东 东南 南 | 毛坯 | 低楼层(共28层) | 2015年 | 塔楼'],['105'],"['8,869元/平']",花都区
['新区   区政府板块 骏壹*邦旁 *达商圈城 看花园'],['永愉花园 '],['新区'],['3室2厅 | 112.79平米 | 北 | 其他 | 低楼层(共13层) | 2007年 | 塔楼'],['210'],"['18,619元/平']",花都区
['小区环境好 配套成熟 出行购物都方便 小区环境舒适。'],['嘉逸华庭 '],['铁路西'],['3室2厅 | 124.64平米 | 北 | 其他 | 中楼层(共7层) | 2005年 | 塔楼'],['189.8'],"['15,228元/平']",花都区
['自由人花园实用3房2厅2卫中层采光好'],['自由人花园 '],['镜湖大道'],['3室2厅 | 116.08平米 | 南 | 精装 | 中楼层(共32层) | 2019年 | 塔楼'],['200'],"['17,230元/平']",花都区
['空气清新，环境舒适，交通便利！'],['花城苑 '],['旧区'],['3室2厅 | 123.29平米 | 南 北 | 简装 | 中楼层(共8层) | 2004年 | 塔楼'],['150'],"['12,167元/平']",花都区
['骏威锦东B区 新区成熟地段，享受生活便利'],['骏威锦东花园B区 '],['新区'],['3室2厅 | 116.05平米 | 西 | 简装 | 20层  | 塔楼'],['270'],"['23,266元/平']",花都区
['天马丽苑二期  中间楼层  保养好 看房方便'],['天马丽苑二期 '],['铁路西'],['3室2厅 | 115.02平米 | 西 | 其他 | 中楼层(共33层) | 2013年 | 塔楼'],['175'],"['15,215元/平']",花都区
['保利地铁 3房南向花园，高层视野采光好！'],['保利高尔夫郡 '],['铁路西'],['3室2厅 | 119.26平米 | 东南 南 | 精装 | 高楼层(共32层) | 2015年 | 板楼'],['146'],"['12,243元/平']",花都区
['轻轨站祈福都会大三房 ，带装修，拎包即可入住！'],['祈福都会花园 '],['花山镇'],['3室1厅 | 114.21平米 | 南 | 简装 | 低楼层(共11层) | 2012年 | 塔楼'],['112.3'],"['9,833元/平']",花都区
['万科兰乔圣菲一线望湖景，保养新净，拎包即住'],['万科兰乔圣菲 '],['狮岭镇'],['3室2厅 | 115.45平米 | 北 | 精装 | 6层  | 塔楼'],['185'],"['16,025元/平']",花都区
['翠华花园 3室2厅 南 北'],['翠华花园 '],['铁路西'],['3室2厅 | 111.26平米 | 南 北 | 其他 | 高楼层(共7层) | 2006年 | 塔楼'],['105'],"['9,438元/平']",花都区
['卓雅名苑大三房 业主自住保养好  中楼层'],['卓粤卓雅名苑 '],['花城街'],['3室2厅 | 114.13平米 | 南 | 其他 | 中楼层(共17层)  | 塔楼'],['135'],"['11,829元/平']",花都区
['凤凰御景 新区板块 地铁口 骏壹商圈'],['凤凰御景 '],['新区'],['3室2厅 | 121.48平米 | 南 | 精装 | 高楼层(共14层)  | 塔楼'],['305'],"['25,108元/平']",花都区
['户型方正，采光好，带双阳台望花园，中楼层，视野佳。'],['富力金港城东区 '],['花东镇'],['3室2厅 | 126.17平米 | 北 | 其他 | 中楼层(共16层) | 2013年 | 塔楼'],['128'],"['10,146元/平']",花都区
['花都站大三房，交通便利，南北对流户型'],['时代城 '],['铁路西'],['3室1厅 | 124.5平米 | 东南 | 毛坯 | 高楼层(共28层) | 2010年 | 塔楼'],['198'],"['15,904元/平']",花都区
['永大新城 3室2厅 东南'],['永大新城 '],['旧区'],['3室2厅 | 114.92平米 | 东南 | 简装 | 中楼层(共8层) | 2001年 | 平房'],['117'],"['10,181元/平']",花都区
['御景花园 精装大三房 格局方正 得房率高'],['俊怡御景花园 '],['花城街'],['3室2厅 | 119.34平米 | 北 | 精装 | 低楼层(共16层) | 2011年 | 塔楼'],['182.3'],"['15,276元/平']",花都区
['满五唯一，位置好楼层佳 格局方正 环境优美'],['致岭假日花园 '],['狮岭镇'],['3室1厅 | 117.33平米 | 东南 | 精装 | 中楼层(共18层)  | 板塔结合'],['145'],"['12,359元/平']",花都区
['业主诚意户型正低楼层南北对流小区管理好安静望天马河'],['天马河壹号五期 '],['铁路西'],['3室1厅 | 121.55平米 | 东南 南 | 毛坯 | 低楼层(共27层) | 2015年 | 塔楼'],['142.8'],"['11,749元/平']",花都区
['融创精装三房 视野开阔 户型南北对流'],['融创雪域华庭 '],['花城街'],['3室2厅 | 116.44平米 | 南 | 精装 | 高楼层(共33层)  | 塔楼'],['218'],"['18,723元/平']",花都区
['清塘站口嘉都汇三房两卫少有一楼花园南向南北通毛坯'],['嘉都汇 '],['镜湖大道'],['3室2厅 | 124.8平米 | 南 北 | 毛坯 | 低楼层(共13层)  | 塔楼'],['332'],"['26,603元/平']",花都区
['此房满五年唯一物业，不靠高铁高速，安静舒适'],['路劲隽悦豪庭二期三期 '],['花城街'],['3室1厅 | 123.75平米 | 南 | 毛坯 | 中楼层(共10层) | 2014年 | 塔楼'],['200'],"['16,162元/平']",花都区
['雅居乐雍华廷一期   三房带主套  品牌开发商的保证'],['雅居乐雍华廷一期 '],['新区'],['3室1厅 | 117平米 | 西北 | 简装 | 低楼层(共11层) | 2003年 | 塔楼'],['200'],"['17,095元/平']",花都区
['豪利花园精装大3房  高层看花园  诚意出* 满5唯一'],['豪利花园 '],['镜湖大道'],['3室2厅 | 123.69平米 | 北 | 其他 | 高楼层(共12层) | 2006年 | 塔楼'],['160'],"['12,936元/平']",花都区
['云峰花园四期花园中间南向大三方，安静不靠路！'],['云峰花园 '],['镜湖大道'],['3室1厅 | 124.77平米 | 南 | 其他 | 低楼层(共14层) | 2012年 | 塔楼'],['188'],"['15,068元/平']",花都区
['云峰花园二期 近地铁口 户型方正 机场快线'],['云峰花园 '],['镜湖大道'],['3室2厅 | 126.92平米 | 北 | 精装 | 中楼层(共11层)  | 塔楼'],['215'],"['16,940元/平']",花都区
['保利花城二期阳台看小区花园景观好保养还可以看'],['保利花城 '],['花城街'],['3室1厅 | 123.7平米 | 南 | 其他 | 低楼层(共30层) | 2013年 | 塔楼'],['257'],"['20,777元/平']",花都区
['致岭假日花园二期中层望花苑，业主自住精装修拎包入住'],['致岭假日花园 '],['狮岭镇'],['3室2厅 | 115.19平米 | 南 北 | 精装 | 中楼层(共15层) | 2017年 | 板塔结合'],['155'],"['13,457元/平']",花都区
['证过2年 毛坯房自由装修 南北对流 看中可谈'],['锦钰轩 '],['花城街'],['3室2厅 | 119.01平米 | 南 北 | 毛坯 | 低楼层(共11层)  | 暂无数据'],['158.6'],"['13,327元/平']",花都区
['电梯高楼层，大阳台 ，视野无遮挡'],['万科天景花园 '],['铁路西'],['3室2厅 | 121.35平米 | 南 北 | 其他 | 中楼层(共25层) | 2008年 | 塔楼'],['170'],"['14,010元/平']",花都区
['实用3房，望花园，采光通透，格局方正'],['智烨山水豪庭 '],['狮岭镇'],['3室2厅 | 112.74平米 | 东南 | 毛坯 | 高楼层(共18层) | 2013年 | 塔楼'],['120'],"['10,644元/平']",花都区
['新鸿基御华园 精装修三房两卫 户型方正 拎包可入住'],['新鸿基御华园 '],['狮岭镇'],['3室2厅 | 117.04平米 | 南 | 精装 | 中楼层(共31层)  | 塔楼'],['173'],"['14,782元/平']",花都区
['智烨山水豪庭，毛坯三房两卫，东南向，安静舒适'],['智烨山水豪庭 '],['狮岭镇'],['3室1厅 | 125.28平米 | 东南 | 毛坯 | 低楼层(共16层) | 2013年 | 塔楼'],['120'],"['9,579元/平']",花都区
['电梯中层，带30方小平台，方正三房，即买即住'],['怡翠苑 '],['旧区'],['3室2厅 | 110.09平米 | 北 | 其他 | 中楼层(共8层) | 2003年 | 塔楼'],['115'],"['10,446元/平']",花都区
['满五唯一，位置好楼层佳 格局方正 环境优美'],['致岭假日花园 '],['狮岭镇'],['3室1厅 | 117.33平米 | 东南 | 精装 | 中楼层(共18层)  | 板塔结合'],['145'],"['12,359元/平']",花都区
['业主诚意户型正低楼层南北对流小区管理好安静望天马河'],['天马河壹号五期 '],['铁路西'],['3室1厅 | 121.55平米 | 东南 南 | 毛坯 | 低楼层(共27层) | 2015年 | 塔楼'],['142.8'],"['11,749元/平']",花都区
['融创精装三房 视野开阔 户型南北对流'],['融创雪域华庭 '],['花城街'],['3室2厅 | 116.44平米 | 南 | 精装 | 高楼层(共33层)  | 塔楼'],['218'],"['18,723元/平']",花都区
['永大新城 3室2厅 东南'],['永大新城 '],['旧区'],['3室2厅 | 114.92平米 | 东南 | 简装 | 中楼层(共8层) | 2001年 | 平房'],['117'],"['10,181元/平']",花都区
['元邦山清水秀 南向中层 南北对流 精心装修'],['元邦山清水秀 '],['狮岭镇'],['3室2厅 | 118.43平米 | 南 北 | 精装 | 中楼层(共28层) | 2018年 | 塔楼'],['128'],"['10,809元/平']",花都区
['楼龄新 社区环境好 高档上档次 地铁口'],['嘉都汇 '],['镜湖大道'],['3室2厅 | 110.65平米 | 东南 | 其他 | 低楼层(共13层)  | 塔楼'],['245'],"['22,142元/平']",花都区
['原装电梯房，地铁口、广州北站，购物娱乐一应伹全'],['金城广场 '],['旧区'],['3室2厅 | 123.67平米 | 北 | 简装 | 低楼层(共20层) | 1999年 | 塔楼'],['130'],"['10,512元/平']",花都区
['清塘站口嘉都汇三房两卫少有一楼花园南向南北通毛坯'],['嘉都汇 '],['镜湖大道'],['3室2厅 | 124.8平米 | 南 北 | 毛坯 | 低楼层(共13层)  | 塔楼'],['332'],"['26,603元/平']",花都区
['此房满五年唯一物业，不靠高铁高速，安静舒适'],['路劲隽悦豪庭二期三期 '],['花城街'],['3室1厅 | 123.75平米 | 南 | 毛坯 | 中楼层(共10层) | 2014年 | 塔楼'],['200'],"['16,162元/平']",花都区
['新鸿基御华园  东朝向 徐徐东升'],['新鸿基御华园 '],['狮岭镇'],['3室2厅 | 119.7平米 | 南 | 精装 | 中楼层(共31层)  | 塔楼'],['170'],"['14,203元/平']",花都区
['智烨山水豪庭 南向看花园 靓户型 大三房两卫 位置安静'],['智烨山水豪庭 '],['狮岭镇'],['3室2厅 | 126.61平米 | 南 | 其他 | 低楼层(共18层) | 2014年 | 塔楼'],['126'],"['9,952元/平']",花都区
['新区   区政府板块 骏壹*邦旁 *达商圈城 看花园'],['永愉花园 '],['新区'],['3室2厅 | 112.79平米 | 北 | 其他 | 低楼层(共13层) | 2007年 | 塔楼'],['210'],"['18,619元/平']",花都区
['空气清新，环境舒适，交通便利！'],['花城苑 '],['旧区'],['3室2厅 | 123.29平米 | 南 北 | 简装 | 中楼层(共8层) | 2004年 | 塔楼'],['150'],"['12,167元/平']",花都区
['小区环境好 配套成熟 出行购物都方便 小区环境舒适。'],['嘉逸华庭 '],['铁路西'],['3室2厅 | 124.64平米 | 北 | 其他 | 中楼层(共7层) | 2005年 | 塔楼'],['189.8'],"['15,228元/平']",花都区
['自由人花园实用3房2厅2卫中层采光好'],['自由人花园 '],['镜湖大道'],['3室2厅 | 116.08平米 | 南 | 精装 | 中楼层(共32层) | 2019年 | 塔楼'],['200'],"['17,230元/平']",花都区
['大三房二卫，装修保养新，配套齐全，中高层南向，'],['时代康桥 '],['狮岭镇'],['3室2厅 | 112.39平米 | 南 | 精装 | 中楼层(共19层) | 2018年 | 塔楼'],['155'],"['13,792元/平']",花都区
['区政府融创板块中轴线新小区电梯三房二卫'],['卓粤卓雅名苑 '],['花城街'],['3室1厅 | 114.13平米 | 北 | 精装 | 中楼层(共17层)  | 塔楼'],['128'],"['11,216元/平']",花都区
['云峰花园 3室1厅 南'],['云峰花园 '],['镜湖大道'],['3室1厅 | 124.77平米 | 南 | 毛坯 | 中楼层(共14层) | 2012年 | 塔楼'],['235'],"['18,835元/平']",花都区
['狮岭 御华园正规四房 东向 全新装修    直接拎包入住'],['新鸿基御华园 '],['狮岭镇'],['3室2厅 | 124.15平米 | 东 东北 | 精装 | 低楼层(共31层)  | 板塔结合'],['210'],"['16,916元/平']",花都区
['实用3房，望花园，采光通透，格局方正'],['智烨山水豪庭 '],['狮岭镇'],['3室2厅 | 112.74平米 | 东南 | 毛坯 | 高楼层(共18层) | 2013年 | 塔楼'],['120'],"['10,644元/平']",花都区
['元邦山清水秀 南向中层 南北对流 精心装修'],['元邦山清水秀 '],['狮岭镇'],['3室2厅 | 118.43平米 | 南 北 | 精装 | 中楼层(共28层) | 2018年 | 塔楼'],['128'],"['10,809元/平']",花都区
['原装电梯房，地铁口、广州北站，购物娱乐一应伹全'],['金城广场 '],['旧区'],['3室2厅 | 123.67平米 | 北 | 简装 | 低楼层(共20层) | 1999年 | 塔楼'],['130'],"['10,512元/平']",花都区
['大三房二卫，装修保养新，配套齐全，中高层南向，'],['时代康桥 '],['狮岭镇'],['3室2厅 | 112.39平米 | 南 | 精装 | 中楼层(共19层) | 2018年 | 塔楼'],['155'],"['13,792元/平']",花都区
['融创C区，漂亮大三房。小区安静'],['融创雪域华庭 '],['花城街'],['3室2厅 | 110.3平米 | 东南 | 精装 | 高楼层(共33层)  | 暂无数据'],['228'],"['20,671元/平']",花都区
['花果山地铁口旁晓翠苑，电梯南向中层精装三房'],['花都晓翠苑 '],['新区'],['3室2厅 | 128.51平米 | 南 | 精装 | 中楼层(共8层)  | 塔楼'],['138'],"['10,739元/平']",花都区
['致岭假日花园二期中层望花苑，业主自住精装修拎包入住'],['致岭假日花园 '],['狮岭镇'],['3室2厅 | 115.19平米 | 南 北 | 精装 | 中楼层(共15层) | 2017年 | 板塔结合'],['155'],"['13,457元/平']",花都区
['保利花城二期阳台看小区花园景观好保养还可以看'],['保利花城 '],['花城街'],['3室1厅 | 123.7平米 | 南 | 其他 | 低楼层(共30层) | 2013年 | 塔楼'],['257'],"['20,777元/平']",花都区
['卓雅名苑大三房 业主自住保养好  中楼层'],['卓粤卓雅名苑 '],['花城街'],['3室2厅 | 114.13平米 | 南 | 其他 | 中楼层(共17层)  | 塔楼'],['135'],"['11,829元/平']",花都区
['清塘站口嘉都汇三房两卫少有一楼花园南向南北通毛坯'],['嘉都汇 '],['镜湖大道'],['3室2厅 | 124.8平米 | 南 北 | 毛坯 | 低楼层(共13层)  | 塔楼'],['332'],"['26,603元/平']",花都区
['此房满五年唯一物业，不靠高铁高速，安静舒适'],['路劲隽悦豪庭二期三期 '],['花城街'],['3室1厅 | 123.75平米 | 南 | 毛坯 | 中楼层(共10层) | 2014年 | 塔楼'],['200'],"['16,162元/平']",花都区
['雅居乐雍华廷一期   三房带主套  品牌开发商的保证'],['雅居乐雍华廷一期 '],['新区'],['3室1厅 | 117平米 | 西北 | 简装 | 低楼层(共11层) | 2003年 | 塔楼'],['200'],"['17,095元/平']",花都区
['云锋四期 南向望花园 三房方正实用户型 清布地铁口'],['云峰花园 '],['镜湖大道'],['3室2厅 | 110.25平米 | 南 | 毛坯 | 中楼层(共11层) | 2012年 | 塔楼'],['218'],"['19,774元/平']",花都区
['融创小洋房 南北对流 装修保养好 一梯2户 安静景观房'],['雪域澜庭A1区 '],['花城街'],['3室2厅 | 129.54平米 | 东南 | 精装 | 中楼层(共11层)  | 塔楼'],['360'],"['27,791元/平']",花都区
['商业大道，格局方正。配套完善。采光通风好，近地铁..'],['商业大道 '],['旧区'],['3室2厅 | 114.11平米 | 南 | 简装 | 中楼层(共9层)  | 塔楼'],['109'],"['9,553元/平']",花都区
['可谈 东南向 看河单位 精装3房2卫 装修保养新'],['天马河壹号 '],['铁路西'],['3室2厅 | 127.82平米 | 东南 | 精装 | 中楼层(共21层) | 2016年 | 塔楼'],['215'],"['16,821元/平']",花都区
['锦鹏苑  房子格局方正，配套成熟，交通便利'],['锦鹏苑 '],['旧区'],['3室1厅 | 126.49平米 | 东南 | 毛坯 | 中楼层(共7层) | 2006年 | 塔楼'],['125'],"['9,883元/平']",花都区
['位置安静，南北对流，楼距宽阔，装修保养好！'],['保利花城 '],['花城街'],['3室2厅 | 117.55平米 | 南 北 | 精装 | 中楼层(共18层) | 2014年 | 塔楼'],['240'],"['20,417元/平']",花都区
['满五唯一 东南向看河景 安静不吵 看房方便'],['天马河壹号 '],['铁路西'],['3室2厅 | 125.25平米 | 东南 | 精装 | 低楼层(共27层)  | 塔楼'],['186'],"['14,851元/平']",花都区
['方正三房，满二税费低，望花园，看房方便'],['芙蓉春晓 '],['狮岭镇'],['3室1厅 | 115.7平米 | 东南 南 | 毛坯 | 中楼层(共29层) | 2015年 | 塔楼'],['105'],"['9,076元/平']",花都区
['地铁口物业，户型方正，客厅宽敞视野开阔，采光通风好'],['祈福辉煌台 '],['铁路西'],['3室2厅 | 119.59平米 | 北 | 精装 | 高楼层(共28层) | 2009年 | 塔楼'],['150'],"['12,543元/平']",花都区
['花山区府旁 隔创旁新小区，精装修三房主套，业主急卖'],['祈福都会花园 '],['花山镇'],['3室2厅 | 110.16平米 | 南 | 精装 | 高楼层(共11层) | 2012年 | 塔楼'],['132'],"['11,983元/平']",花都区
['此房满五年，税费较低，位置好，生活便利'],['伟业商住大楼 '],['炭步'],['3室2厅 | 110.9平米 | 南 | 其他 | 中楼层(共7层)  | 暂无数据'],['50'],"['4,509元/平']",花都区
['御景花园 广大附 精装大三房 满五唯一'],['俊怡御景花园 '],['花城街'],['3室1厅 | 119.26平米 | 北 | 精装 | 中楼层(共16层) | 2009年 | 塔楼'],['168'],"['14,087元/平']",花都区
['电梯三房，中间楼层安静舒适，装修保养好拎包入住'],['美力花园 '],['旧区'],['3室2厅 | 111.01平米 | 南 | 简装 | 中楼层(共8层)  | 塔楼'],['155'],"['13,963元/平']",花都区
['骏辉雅苑小区，三房两厅一卫，东北向。'],['骏辉雅苑 '],['花城街'],['3室2厅 | 110.08平米 | 东北 | 毛坯 | 高楼层(共18层) | 2011年 | 塔楼'],['129.8'],"['11,792元/平']",花都区
