标题,小区,地区,房源信息,总价,单价,所在区
['该产权满五年唯一、精装修南北通三房，业主诚意出'],['南岸路 '],['南岸路'],['3室1厅 | 60.97平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼'],['128'],"['20,994元/平']",荔湾区
['荔湾中山八路5号线精装修中层两房'],['中信苑 '],['中山八'],['3室1厅 | 59.8平米 | 东 | 精装 | 中楼层(共9层) | 1995年 | 板塔结合'],['183'],"['30,603元/平']",荔湾区
['框架三面单边东南向 双阳台两房原三房户型 房改一手业'],['环市西路 '],['流花站前'],['3室2厅 | 66.25平米 | 南 | 简装 | 高楼层(共7层)  | 暂无数据'],['168'],"['25,359元/平']",荔湾区
['南向三房，采光好，全明房，厅出阳台，交通便利'],['环翠园 '],['南岸路'],['3室1厅 | 59.88平米 | 南 | 精装 | 高楼层(共9层) | 1994年 | 塔楼'],['220'],"['36,741元/平']",荔湾区
['税费少，电梯到二楼，在走四层带天台花园'],['龙津西路 '],['西关'],['3室1厅 | 67.94平米 | 东南 | 精装 | 高楼层(共6层)  | 板楼'],['188'],"['27,672元/平']",荔湾区
['逢源路 有天台使用 有部分面积不入证 老城区成熟配套'],['逢源路 '],['龙津'],['3室2厅 | 64平米 | 南 | 简装 | 高楼层(共9层)  | 塔楼'],['175'],"['27,344元/平']",荔湾区
['荔湾区的繁华地段方便出行 生活便利'],['龙津西路 '],['西关'],['3室1厅 | 62.14平米 | 东南 | 其他 | 中楼层(共9层)  | 塔楼'],['238'],"['38,301元/平']",荔湾区
['龙津西路 3室1厅 南'],['龙津西路 '],['西关'],['3室1厅 | 63.91平米 | 南 | 精装 | 高楼层(共8层)  | 板楼'],['225'],"['35,206元/平']",荔湾区
['南源花园 3室1厅 西南'],['南源花园 '],['南岸路'],['3室1厅 | 67.84平米 | 西南 | 精装 | 高楼层(共18层) | 1998年 | 塔楼'],['278'],"['40,979元/平']",荔湾区
['该产权唯一，实用三房，南北通风采光 靓装修'],['南岸路 '],['南岸路'],['3室1厅 | 59.59平米 | 南 北 | 精装 | 中楼层(共8层)  | 板楼'],['160'],"['26,851元/平']",荔湾区
['长乐社区  全新高档装修  有占用平台面积'],['环市西路 '],['流花站前'],['3室1厅 | 54.3平米 | 南 | 精装 | 低楼层(共9层)  | 塔楼'],['155'],"['28,546元/平']",荔湾区
['小区管理东西对流2+1房 中层加装电梯通风采光好'],['珠岛花园 '],['大坦沙'],['3室1厅 | 63.66平米 | 东 西 | 其他 | 中楼层(共9层) | 1995年 | 板塔结合'],['190'],"['29,847元/平']",荔湾区
['低楼层   户型方正 实用率高      三 房一厅'],['环市西路 '],['流花站前'],['3室1厅 | 50.01平米 | 东 | 其他 | 低楼层(共6层) | 1980年 | 塔楼'],['198'],"['39,593元/平']",荔湾区
['长宁街 适合有老人 单边位 实用 带环市西'],['环市西路 '],['流花站前'],['3室1厅 | 66.28平米 | 南 | 其他 | 低楼层(共9层)  | 塔楼'],['235'],"['35,456元/平']",荔湾区
['近地铁 精装三房一厅  厅直出阳台'],['逢源路 '],['龙津'],['3室1厅 | 67.43平米 | 东 | 精装 | 高楼层(共9层)  | 塔楼'],['180'],"['26,695元/平']",荔湾区
['中山八路 石路基 高层视野宽阔 西外'],['中山八路 '],['中山八'],['3室1厅 | 64.08平米 | 西南 | 其他 | 高楼层(共10层) | 1998年 | 塔楼'],['165.8'],"['25,874元/平']",荔湾区
['加装电梯平层 东南朝向 楼龄新'],['金奴大厦 '],['陈家祠'],['3室1厅 | 62.37平米 | 东南 | 其他 | 中楼层(共9层) | 2001年 | 塔楼'],['226'],"['36,236元/平']",荔湾区
['协he路 新装修三房 户型好 实用'],['协和路 '],['西村'],['3室1厅 | 53.97平米 | 南 | 其他 | 高楼层(共8层)  | 塔楼'],['238'],"['44,099元/平']",荔湾区
['西村 南向三房  满五唯一  近地铁'],['环市西路 '],['流花站前'],['3室1厅 | 53.95平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼'],['178'],"['32,994元/平']",荔湾区
['精装三房 东南朝向 通风采光佳 JIA格可谈'],['环市西路 '],['流花站前'],['3室1厅 | 57.23平米 | 东南 | 精装 | 中楼层(共8层)  | 塔楼'],['115'],"['20,095元/平']",荔湾区
['西关龙津西路近荔湾湖公园3房 中低层'],['龙津西路 '],['西关'],['3室1厅 | 55.1平米 | 南 | 精装 | 中楼层(共5层)  | 塔楼'],['185'],"['33,576元/平']",荔湾区
['西站社区，全明三房，加装电梯，马赛克外墙，近地铁'],['环市西路 '],['流花站前'],['3室1厅 | 61.24平米 | 南 | 精装 | 中楼层(共9层)  | 塔楼'],['235'],"['38,374元/平']",荔湾区
['业主诚心放卖 近西焦公园 西场双地铁口旁 低层精装修'],['和平南小区 '],['西场'],['3室1厅 | 65.26平米 | 南 北 | 精装 | 低楼层(共7层) | 1990年 | 塔楼'],['215'],"['32,946元/平']",荔湾区
['流花湖畔 户型方正三房 环境良好'],['流花路 '],['流花站前'],['3室1厅 | 60.56平米 | 东北 | 其他 | 高楼层(共8层)  | 塔楼'],['200'],"['33,026元/平']",荔湾区
['珠岛花园 电梯小三房，东西朝向，双阳台，方便看房'],['珠岛花园 '],['大坦沙'],['3室1厅 | 65.47平米 | 东 西 | 精装 | 高楼层(共9层) | 1995年 | 板塔结合'],['200'],"['30,549元/平']",荔湾区
['西华路 中层 方正三房厅出阳台  住家装修  看房方便'],['西华路 '],['西华路'],['3室2厅 | 54.5平米 | 南 北 | 简装 | 中楼层(共8层)  | 塔楼'],['175'],"['32,111元/平']",荔湾区
['近流花湖 原装电梯房 楼龄新净 小区管理 精装修三房'],['陈岗大厦 '],['流花站前'],['3室1厅 | 68.42平米 | 北 | 简装 | 低楼层(共14层)  | 塔楼'],['190'],"['27,770元/平']",荔湾区
['电梯小区 三房一厅 南北对流 实用率高'],['南京路14号大院 '],['西村'],['3室1厅 | 62.2平米 | 南 | 其他 | 中楼层(共8层)  | 板楼'],['298'],"['47,910元/平']",荔湾区
['普通装修 ，实用三房，有位置装电梯中层。'],['市政东苑 '],['南岸路'],['3室1厅 | 66.49平米 | 东南 东北 | 精装 | 中楼层(共9层) | 1990年 | 塔楼'],['150'],"['22,560元/平']",荔湾区
['中山八路 电梯 全明格局方正双阳台三房'],['周门小区党恩新街 '],['中山八'],['3室1厅 | 68.89平米 | 南 北 | 其他 | 高楼层(共8层) | 1998年 | 塔楼'],['249'],"['36,145元/平']",荔湾区
['准电梯单位房改房三房带精装修西南向'],['环翠园 '],['南岸路'],['3室1厅 | 58.45平米 | 西南 | 精装 | 高楼层(共9层) | 1994年 | 塔楼'],['166'],"['28,401元/平']",荔湾区
['一楼花园，房子满五年唯一，七字单边，采光好小区管理'],['南岸路 '],['南岸路'],['3室1厅 | 69.79平米 | 东 | 其他 | 低楼层(共9层)  | 塔楼'],['198'],"['28,371元/平']",荔湾区
['中楼层采光通风好面积实用步行200米到中山八路地铁口'],['南岸路 '],['南岸路'],['3室1厅 | 57.83平米 | 西 | 简装 | 中楼层(共8层)  | 塔楼'],['125'],"['21,616元/平']",荔湾区
['满五唯一，生活便利，近地铁5号线8号线'],['西湾东路 '],['西村'],['3室1厅 | 63.79平米 | 东 | 简装 | 中楼层(共9层) | 1980年 | 塔楼'],['192'],"['30,099元/平']",荔湾区
['商品房荔湾Guang雅 安静舒适 保养新净 停车免'],['西场电器城 '],['西村'],['3室1厅 | 61.41平米 | 南 | 精装 | 高楼层(共9层)  | 塔楼'],['129'],"['21,007元/平']",荔湾区
['芳村大道西！近滘口!三房全明屋！采光好！不靠马路'],['芳村大道西 '],['滘口'],['3室1厅 | 68.56平米 | 东北 | 其他 | 高楼层(共8层) | 1999年 | 塔楼'],['120'],"['17,503元/平']",荔湾区
['西村双地铁口80米，环市西，框架结构，靓盘急卖'],['西湾东路 '],['西村'],['3室2厅 | 68.82平米 | 南 北 | 简装 | 低楼层(共8层)  | 暂无数据'],['190'],"['27,609元/平']",荔湾区
['中山八路 精装修三房 实用率高'],['中山八路 '],['中山八'],['3室1厅 | 53.24平米 | 南 北 | 精装 | 高楼层(共7层) | 1998年 | 塔楼'],['178'],"['33,434元/平']",荔湾区
['和平新村三房，三面单边，满五唯一，南北通透诚意出卖'],['和平新村 '],['西场'],['3室1厅 | 62.23平米 | 南 北 | 简装 | 高楼层(共8层) | 1998年 | 塔楼'],['150'],"['24,105元/平']",荔湾区
['华贵路中层3房全明屋.业主诚意放卖'],['华贵路 '],['龙津'],['3室2厅 | 58.62平米 | 东南 | 简装 | 中楼层(共8层)  | 板楼'],['208'],"['35,483元/平']",荔湾区
['全新装修，拎包入住，实用率高，大房大厅；带大天台'],['华贵路 '],['龙津'],['3室1厅 | 53.49平米 | 南 | 精装 | 高楼层(共5层)  | 板楼'],['180'],"['33,652元/平']",荔湾区
['荔湾路低层精装三房 有钥匙看房方便'],['荔湾路 '],['陈家祠'],['3室1厅 | 55.23平米 | 西南 | 其他 | 低楼层(共8层)  | 塔楼'],['188'],"['34,040元/平']",荔湾区
['周门小区 西外 大院管理 实用三房 拎包入住'],['周门小区周门西街 '],['周门'],['3室1厅 | 50.2平米 | 东 | 其他 | 低楼层(共8层) | 1998年 | 塔楼'],['188'],"['37,451元/平']",荔湾区
['南岸路 间隔方正 中楼层 光线好'],['南岸路 '],['南岸路'],['3室1厅 | 65.87平米 | 东南 | 精装 | 中楼层(共9层)  | 塔楼'],['168'],"['25,505元/平']",荔湾区
['中山八路地铁 精装修底层3房带主套 看房方便'],['中山八路 '],['中山八'],['3室2厅 | 69.89平米 | 西南 西北 | 其他 | 低楼层(共10层) | 1998年 | 塔楼'],['242'],"['34,626元/平']",荔湾区
['全明小三房，西村地铁口，采光通风好，户型方正实用'],['西湾东路 '],['西村'],['3室1厅 | 60.7平米 | 西南 | 精装 | 高楼层(共8层)  | 板塔结合'],['140'],"['23,065元/平']",荔湾区
['中兴苑 电梯两房 格局方正实用'],['周门小区中兴苑 '],['周门'],['3室2厅 | 65.25平米 | 南 北 | 精装 | 低楼层(共9层) | 1998年 | 塔楼'],['225'],"['34,483元/平']",荔湾区
['中兴苑 电梯三房 西外 装修新净'],['周门小区中兴苑 '],['周门'],['3室1厅 | 64平米 | 西 | 精装 | 低楼层(共9层) | 1998年 | 塔楼'],['228'],"['35,625元/平']",荔湾区
['东风西电梯三房 户型方正东向  采光好'],['西场电器城 '],['西村'],['3室1厅 | 50.27平米 | 东南 | 其他 | 低楼层(共9层)  | 塔楼'],['153'],"['30,436元/平']",荔湾区
['周门小区电梯精装修三房，拎包入住，'],['周门小区周门西街 '],['周门'],['3室1厅 | 63.9平米 | 南 | 其他 | 低楼层(共9层) | 1998年 | 塔楼'],['270'],"['42,254元/平']",荔湾区
['全屋精装修拎包入住 户型方正实用 无抵押产权清晰'],['芳村大道西 '],['滘口'],['3室1厅 | 57.57平米 | 东南 | 简装 | 高楼层(共9层) | 1988年 | 塔楼'],['118'],"['20,497元/平']",荔湾区
['电梯三房单位 户型实用采光好 装修保养新'],['周门小区周门街 '],['周门'],['3室1厅 | 60.98平米 | 东北 | 简装 | 中楼层(共9层)  | 平房'],['240'],"['39,358元/平']",荔湾区
['中山八 南向 电梯3房 方正实用 装修保养新净'],['周门小区周门西街 '],['周门'],['3室1厅 | 68.17平米 | 东南 | 精装 | 中楼层(共8层) | 1998年 | 塔楼'],['268'],"['39,314元/平']",荔湾区
['实用三房  东南向  低层  框架结构'],['环市西路 '],['流花站前'],['3室1厅 | 67.79平米 | 南 | 简装 | 低楼层(共9层)  | 塔楼'],['180'],"['26,553元/平']",荔湾区
['荔湾湖公园旁 电梯舒适两房 采光通风好 出行交通方便'],['荔湖居 '],['中山八'],['3室1厅 | 69.2平米 | 南 | 其他 | 高楼层(共8层) | 1999年 | 塔楼'],['269'],"['38,873元/平']",荔湾区
['方正三房，电梯平层，房子保养新净，采光通风好'],['环翠园 '],['南岸路'],['3室1厅 | 59.87平米 | 南 | 精装 | 高楼层(共9层) | 1994年 | 塔楼'],['185'],"['30,901元/平']",荔湾区
['省乐贤芳+马赛克+龙津花园有管理有停车场+三房近地铁'],['龙津西路 '],['西关'],['3室1厅 | 68.75平米 | 南 | 精装 | 高楼层(共9层) | 1995年 | 塔楼'],['210'],"['30,546元/平']",荔湾区
['中山八地铁 楼下有公园 全明精装3房'],['南岸路 '],['南岸路'],['3室1厅 | 51.5平米 | 西北 | 精装 | 中楼层(共8层)  | 塔楼'],['128'],"['24,855元/平']",荔湾区
['荔湾南湾 厅出阳台 安静舒适 精装修 南北对流'],['城启荔港南湾 '],['南岸路'],['3室1厅 | 62.6平米 | 东北 | 简装 | 高楼层(共25层) | 1999年 | 塔楼'],['275'],"['43,930元/平']",荔湾区
['华贵路 三房一厅 格局好 通风采光优'],['华贵路 '],['龙津'],['3室1厅 | 61.15平米 | 西北 | 其他 | 高楼层(共8层) | 1985年 | 板楼'],['185'],"['30,254元/平']",荔湾区
['环市西路  轻松上车三房  户型方正 生活便利'],['环市西路 '],['流花站前'],['3室1厅 | 64.68平米 | 南 北 | 精装 | 中楼层(共8层)  | 塔楼'],['118'],"['18,244元/平']",荔湾区
['装修新净带天台使用看楼方便，近地铁口'],['宝源路 '],['龙津'],['3室1厅 | 55.65平米 | 东南 | 精装 | 高楼层(共7层) | 1995年 | 塔楼'],['180'],"['32,346元/平']",荔湾区
['大岗元社区 协h  精装三房  安静舒适'],['西湾苑 '],['西村'],['3室1厅 | 62.78平米 | 西南 | 精装 | 高楼层(共9层) | 1994年 | 塔楼'],['198'],"['31,539元/平']",荔湾区
['西湾苑，正规三房，对大岗元小区'],['西湾苑 '],['西村'],['3室1厅 | 68.96平米 | 西 | 其他 | 高楼层(共9层) | 1980年 | 塔楼'],['150'],"['21,752元/平']",荔湾区
['荔富居 3室1厅 东南'],['荔富居 '],['流花站前'],['3室1厅 | 62.41平米 | 东南 | 其他 | 中楼层(共9层)  | 暂无数据'],['188'],"['30,124元/平']",荔湾区
['低层 南向三房 精装修 流花湖畔'],['站前横路 '],['流花站前'],['3室1厅 | 68.63平米 | 南 | 其他 | 低楼层(共8层) | 1992年 | 塔楼'],['180'],"['26,228元/平']",荔湾区
['华贵路 乐贤fang电梯楼 99年石米外墙'],['华贵路 '],['龙津'],['3室1厅 | 52.88平米 | 东南 东 | 精装 | 低楼层(共9层)  | 板塔结合'],['200'],"['37,822元/平']",荔湾区
['西关户型方正实用证过5年业主诚心放卖看楼方便'],['宝源路 '],['龙津'],['3室2厅 | 67.37平米 | 东南 | 简装 | 中楼层(共7层) | 1995年 | 塔楼'],['225'],"['33,398元/平']",荔湾区
['建基100平，增埗独栋，有天有地，随时方便看房'],['增埗 '],['西村'],['3室2厅 | 62.33平米 | 南 | 其他 | 低楼层(共2层) | 1988年 | 暂无数据'],['280'],"['44,923元/平']",荔湾区
['西村，独栋私房，三层高，旁边就是增埗公园，河边绿道'],['增埗 '],['西村'],['3室2厅 | 52.47平米 | 东 南 | 简装 | 低楼层(共2层)  | 暂无数据'],['114.5'],"['21,822元/平']",荔湾区
['一线湖景3房，视野好，环境好，南北对流。'],['流花路 '],['流花站前'],['3室1厅 | 69.11平米 | 东 南 | 简装 | 高楼层(共9层)  | 暂无数据'],['155'],"['22,429元/平']",荔湾区
['中山八路花园式小区管理一楼花园诚意出手'],['荔泰居 '],['中山八'],['3室1厅 | 59.07平米 | 东 | 其他 | 低楼层(共9层) | 1999年 | 塔楼'],['180'],"['30,473元/平']",荔湾区
['华贵路 大街大巷 7楼 南向两房一厅 装修新净'],['华贵路 '],['龙津'],['3室1厅 | 61.77平米 | 南 | 简装 | 高楼层(共8层)  | 塔楼'],['168'],"['27,198元/平']",荔湾区
['南岸路 3室1厅 南 北'],['南岸路 '],['南岸路'],['3室1厅 | 55.34平米 | 南 北 | 简装 | 低楼层(共7层)  | 塔楼'],['138'],"['24,937元/平']",荔湾区
['周门小区 实用三房 满五年 适合居住'],['周门小区周门西街 '],['周门'],['3室1厅 | 62.15平米 | 东南 | 简装 | 低楼层(共9层) | 1998年 | 塔楼'],['189'],"['30,411元/平']",荔湾区
['西村地铁口，入环市西，框架结构，精装两房，免重税'],['环市西路 '],['流花站前'],['3室1厅 | 52.61平米 | 北 | 精装 | 高楼层(共9层)  | 塔楼'],['175'],"['33,264元/平']",荔湾区
['园中园小区 3室1厅 东 西北'],['园中园小区 '],['周门'],['3室1厅 | 68.21平米 | 东 西北 | 其他 | 高楼层(共9层) | 1990年 | 塔楼'],['158'],"['23,164元/平']",荔湾区
['正规三房，南北对流的，户型方正，低楼层'],['环翠园 '],['南岸路'],['3室1厅 | 67.12平米 | 南 | 简装 | 低楼层(共9层) | 1994年 | 塔楼'],['158'],"['23,540元/平']",荔湾区
['环市西路精品三房，户型方正，单边东南 采光通透，'],['环市西路 '],['流花站前'],['3室1厅 | 56.96平米 | 东南 | 精装 | 中楼层(共8层)  | 塔楼'],['186'],"['32,655元/平']",荔湾区
['周门南路  中层三房 厅出阳台南向  视野开阔'],['周门小区周门南路 '],['周门'],['3室1厅 | 64.89平米 | 南 | 简装 | 高楼层(共9层) | 1998年 | 塔楼'],['205'],"['31,592元/平']",荔湾区
['温馨安静小两房，天台已开发利用'],['文昌北路 '],['龙津'],['3室1厅 | 21.74平米 | 东南 南 西北 北 | 其他 | 低楼层(共3层) | 2000年 | 暂无数据'],['100'],"['45,999元/平']",荔湾区
['满五唯一省税费，楼层不高，朝向好，看房方便'],['桥中花园 '],['大坦沙'],['3室1厅 | 37.51平米 | 南 | 简装 | 低楼层(共9层) | 2000年 | 塔楼'],['73'],"['19,462元/平']",荔湾区
['碧桂园朝花  现少有  三房钥匙户型'],['碧桂园朝花 '],['鹤洞'],['3室1厅 | 30.93平米 | 东南 | 精装 | 高楼层(共20层)  | 塔楼'],['78'],"['25,219元/平']",荔湾区
['高收益 总jia低产品 适合长期持有'],['碧桂园朝花 '],['鹤洞'],['3室3厅 | 31平米 | 南 | 简装 | 高楼层(共20层)  | 塔楼'],['68'],"['21,936元/平']",荔湾区
['华贵路  独栋小私房  省级  乐贤坊'],['华贵路 '],['龙津'],['3室1厅 | 19.34平米 | 南 | 简装 | 低楼层(共3层)  | 暂无数据'],['80'],"['41,366元/平']",荔湾区
['广船鹤园小区 3室1厅 南'],['广船鹤园小区 '],['鹤洞'],['3室1厅 | 38.42平米 | 南 | 其他 | 低楼层(共5层) | 1998年 | 塔楼'],['95'],"['24,727元/平']",荔湾区
['长乐社区 电梯南向大三房 全明屋户型方正 双地铁'],['环市西路 '],['流花站前'],['3室1厅 | 82.33平米 | 南 | 精装 | 高楼层(共6层) | 2009年 | 板楼'],['246'],"['29,880元/平']",荔湾区
['协he，近地铁，近公交站，近商场，近公园，近医院'],['荔新大厦 '],['西村'],['3室1厅 | 104.35平米 | 西 | 精装 | 高楼层(共9层)  | 塔楼'],['246'],"['23,575元/平']",荔湾区
['此房满五年非唯一，东南靓向，通风采光靓，视野开阔。'],['城启荔港南湾 '],['南岸路'],['3室2厅 | 88.39平米 | 东南 | 简装 | 中楼层(共32层) | 2008年 | 塔楼'],['300'],"['33,941元/平']",荔湾区
['花语水岸 南向小三房 看花园 300米5/6号坦尾地铁站'],['花语水岸 '],['大坦沙'],['3室2厅 | 90.38平米 | 南 | 精装 | 26层 | 2015年 | 塔楼'],['430'],"['47,577元/平']",荔湾区
['业主诚意出，楼层视野好。户型方正'],['城启荔港南湾 '],['南岸路'],['3室1厅 | 90.54平米 | 东 | 精装 | 低楼层(共25层) | 1999年 | 塔楼'],['288'],"['31,810元/平']",荔湾区
['花语水岸 南向小三房 保养装修好 看房方便'],['花语水岸 '],['大坦沙'],['3室2厅 | 90.37平米 | 南 | 其他 | 26层 | 2015年 | 塔楼'],['398'],"['44,042元/平']",荔湾区
['大型社区楼盘，荔湾湖，荔枝湾  永庆坊'],['富力广场B区 '],['中山八'],['3室1厅 | 102.55平米 | 东 东南 | 简装 | 中楼层(共23层) | 2005年 | 塔楼'],['388'],"['37,836元/平']",荔湾区
['龙津西路省级乐贤F 南向双阳台正规大三房精装修'],['龙津西路 '],['西关'],['3室2厅 | 78.41平米 | 南 | 精装 | 低楼层(共9层)  | 塔楼'],['258'],"['32,904元/平']",荔湾区
['中高层电梯房全明屋户型实用配套齐全看房方便'],['南岸路 '],['南岸路'],['3室2厅 | 89.55平米 | 南 | 精装 | 高楼层(共9层)  | 塔楼'],['200'],"['22,334元/平']",荔湾区
['楼层好，视野开阔，采光充足，交通便利。'],['新世界逸彩庭园 '],['滘口'],['3室1厅 | 96.81平米 | 东 南 | 其他 | 中楼层(共25层) | 2007年 | 塔楼'],['299'],"['30,886元/平']",荔湾区
['此房源是东北向望花园三房舒适安静交通配套成熟近地铁'],['新世界凯粤湾 '],['滘口'],['3室1厅 | 90.91平米 | 东北 | 精装 | 低楼层(共33层) | 2018年 | 塔楼'],['309'],"['33,990元/平']",荔湾区
['珠江边正规3房，户型方正，通风好，华侨就在小区门口'],['城启荔港南湾 '],['南岸路'],['3室2厅 | 75.01平米 | 南 | 精装 | 低楼层(共28层) | 2008年 | 塔楼'],['245'],"['32,663元/平']",荔湾区
['滘口大街 大三房，户型方正实用。'],['食出小区 '],['滘口'],['3室2厅 | 90.45平米 | 南 | 简装 | 低楼层(共9层) | 1993年 | 塔楼'],['148'],"['16,363元/平']",荔湾区
['中山七路 林业厅宿舍 电梯3房 通风对流 近陈家祠地铁'],['中山七路 '],['龙津'],['3室1厅 | 83.99平米 | 东南 | 简装 | 低楼层(共9层)  | 板楼'],['239'],"['28,456元/平']",荔湾区
['西村50米电梯三房 全面格局  一梯两户 采光充足视野好'],['广雅路 '],['西村'],['3室1厅 | 74.33平米 | 东 | 其他 | 高楼层(共9层)  | 塔楼'],['227'],"['30,540元/平']",荔湾区
['富力盛悦居 实用三房 南北对流 高层视野好 业主诚心卖'],['富力盛悦居 '],['西关'],['3室2厅 | 107.15平米 | 南 北 | 其他 | 高楼层(共37层) | 2011年 | 塔楼'],['538'],"['50,210元/平']",荔湾区
['D区全新未入住 东南横厅 三房2卫户型'],['新世界凯粤湾 '],['滘口'],['3室2厅 | 92.31平米 | 东南 | 精装 | 中楼层(共33层) | 2022年 | 塔楼'],['380'],"['41,166元/平']",荔湾区
['南源花园 3室2厅 西北'],['南源花园 '],['南岸路'],['3室2厅 | 106.04平米 | 西北 | 简装 | 高楼层(共17层) | 2001年 | 塔楼'],['325'],"['30,649元/平']",荔湾区
['周门全明三房 南北对流 省级西外'],['周门小区周门街 '],['周门'],['3室2厅 | 76.02平米 | 北 | 简装 | 高楼层(共9层) | 1998年 | 平房'],['268'],"['35,254元/平']",荔湾区
['88方三房  东北单边  住家装修'],['花语水岸 '],['大坦沙'],['3室2厅 | 88.42平米 | 东北 | 其他 | 21层 | 2015年 | 塔楼'],['345'],"['39,019元/平']",荔湾区
['中山八路 3室1厅 东'],['中山八路 '],['中山八'],['3室1厅 | 74.61平米 | 东 | 简装 | 低楼层(共9层)  | 塔楼'],['215'],"['28,817元/平']",荔湾区
['户型方正，采光通风好，439米即可到地铁站'],['富力新居 '],['南岸路'],['3室1厅 | 79.65平米 | 东 | 其他 | 中楼层(共28层) | 1993年 | 塔楼'],['280'],"['35,154元/平']",荔湾区
['中山八商圈+南北对流+方正三房两卫+空中花园'],['东浚荔景苑 '],['中山八'],['3室1厅 | 99.78平米 | 南 北 | 简装 | 中楼层(共34层) | 1998年 | 塔楼'],['375'],"['37,583元/平']",荔湾区
['急出 协和 广啤雅苑 双地铁300米 框架结构 三房'],['广啤雅苑 '],['西村'],['3室2厅 | 74.62平米 | 南 | 简装 | 低楼层(共7层)  | 板楼'],['209'],"['28,009元/平']",荔湾区
['二期东向三房，楼层好，视野开阔，采光好，户型方正'],['西关海 '],['南岸路'],['3室1厅 | 95.54平米 | 东 | 简装 | 中楼层(共28层) | 2012年 | 塔楼'],['518'],"['54,219元/平']",荔湾区
['凯粤湾B区 高层视野开阔 东南向三房两卫 阳光充足'],['新世界凯粤湾 '],['滘口'],['3室1厅 | 106.11平米 | 东南 | 精装 | 高楼层(共33层) | 2019年 | 塔楼'],['450'],"['42,409元/平']",荔湾区
['封闭式管理小区，电梯房 有平台 大三房 户型方正'],['桥东小区 '],['滘口'],['3室1厅 | 88.02平米 | 东 东北 | 简装 | 低楼层(共9层) | 1995年 | 塔楼'],['188'],"['21,359元/平']",荔湾区
['满五年唯一，精装修，厅出阳台，采光通风好，视野开阔'],['城启荔港南湾 '],['南岸路'],['3室1厅 | 105.05平米 | 西南 | 精装 | 中楼层(共25层) | 1999年 | 塔楼'],['375'],"['35,698元/平']",荔湾区
['一手业主，户型方正格局好，安静 视野开阔 装修保养好'],['新世界逸彩庭园 '],['滘口'],['3室2厅 | 93.42平米 | 东南 南 | 简装 | 低楼层(共23层) | 2007年 | 塔楼'],['310'],"['33,184元/平']",荔湾区
['老荔湾 刚需三房 装修保养还不错 可以直接拎包入住'],['南岸路 '],['南岸路'],['3室1厅 | 47平米 | 东 | 精装 | 低楼层(共9层)  | 塔楼'],['129'],"['27,447元/平']",荔湾区
['东南向 通风采光好 产权清晰无抵押'],['新世界凯粤湾 '],['滘口'],['3室2厅 | 94.31平米 | 东南 南 | 精装 | 高楼层(共33层) | 2019年 | 塔楼'],['378'],"['40,081元/平']",荔湾区
['有加装电梯位 框架结构 户型方正两房 采光通风好'],['站前路(荔湾) '],['流花站前'],['3室2厅 | 85.43平米 | 东南 | 简装 | 中楼层(共8层)  | 暂无数据'],['255'],"['29,849元/平']",荔湾区
['凯粤湾B区 西南向望花园 安静三房 阳光充足 南北对流'],['新世界凯粤湾 '],['滘口'],['3室1厅 | 90.77平米 | 西南 | 精装 | 低楼层(共33层) | 2018年 | 塔楼'],['339'],"['37,348元/平']",荔湾区
['西村双地铁300米 电梯三房 框架结构 过五唯一'],['环市西路 '],['流花站前'],['3室1厅 | 81.87平米 | 东北 | 简装 | 高楼层(共9层)  | 塔楼'],['195'],"['23,819元/平']",荔湾区
['荔港南湾 实用小三房 南北对流 大阳台'],['城启荔港南湾 '],['南岸路'],['3室2厅 | 80.2平米 | 东北 | 精装 | 低楼层(共33层) | 2005年 | 塔楼'],['310'],"['38,654元/平']",荔湾区
['房子满五唯一，南北对流采光通风好。'],['新世界逸彩庭园 '],['滘口'],['3室2厅 | 103.96平米 | 东南 | 精装 | 低楼层(共20层) | 2007年 | 塔楼'],['298'],"['28,665元/平']",荔湾区
['周门社区 马赛克外墙 楼龄新 西南向低楼层 西外'],['成诺雅居 '],['周门'],['3室1厅 | 106.57平米 | 南 西南 | 简装 | 低楼层(共9层) | 2001年 | 塔楼'],['248'],"['23,272元/平']",荔湾区
['和平新村精致三房 大院管理地铁200米户型方正配套齐全'],['和平新村 '],['西场'],['3室1厅 | 74.88平米 | 南 北 | 精装 | 低楼层(共9层) | 1998年 | 塔楼'],['280'],"['37,394元/平']",荔湾区
['南向三房 自住保养好 方便看房'],['富力环市西苑 '],['西村'],['3室1厅 | 73.91平米 | 南 | 精装 | 低楼层(共15层) | 2000年 | 塔楼'],['335'],"['45,326元/平']",荔湾区
['凯粤湾B区 东偏北三房 望花园 安静不吵 户型方正'],['新世界凯粤湾 '],['滘口'],['3室1厅 | 90.91平米 | 东北 | 精装 | 低楼层(共33层) | 2018年 | 塔楼'],['319'],"['35,090元/平']",荔湾区
"['凯粤湾刚需三房,中高靓楼层,大型园林社区,滘口地铁站']",['新世界凯粤湾 '],['滘口'],['3室2厅 | 90.77平米 | 西南 | 精装 | 高楼层(共33层) | 2018年 | 塔楼'],['339'],"['37,348元/平']",荔湾区
['环市西路，精装修，三房一厅，中层东南向'],['环市西路 '],['流花站前'],['3室1厅 | 46.49平米 | 东南 | 精装 | 中楼层(共7层)  | 板楼'],['118'],"['25,382元/平']",荔湾区
