标题,小区,地区,房源信息,总价,单价,所在区
['五羊小区 房改唯一 楼梯中层 通风采光好 配套完善'],['五羊小区 '],['五羊新城'],['2室1厅 | 71.5平米 | 南 | 其他 | 高楼层(共9层) | 1986年 | 塔楼'],['308'],"['43,077元/平']",越秀区
['五羊A区 实用四房 东南西北向 电梯物业 通风采光好'],['五羊小区 '],['五羊新城'],['4室2厅 | 138.12平米 | 西南 北 | 其他 | 低楼层(共8层) | 1993年 | 塔楼'],['680'],"['49,233元/平']",越秀区
['广信鸿景大厦两房，视野采光好，无遮挡，近江边'],['广信鸿景大厦 '],['五羊新城'],['2室2厅 | 83.04平米 | 西 | 其他 | 高楼层(共25层) | 1995年 | 塔楼'],['416'],"['50,097元/平']",越秀区
['加装电梯  三房改四房  南向厅出阳台'],['东兴小区 '],['五羊新城'],['4室1厅 | 97.86平米 | 南 | 简装 | 中楼层(共9层) | 1995年 | 塔楼'],['450'],"['45,985元/平']",越秀区
['鸿景大厦   视野开阔   通风采光好  安静不吵'],['广信鸿景大厦 '],['五羊新城'],['2室1厅 | 83.03平米 | 西 | 简装 | 中楼层(共25层) | 1995年 | 塔楼'],['378'],"['45,526元/平']",越秀区
['采光充足，视野开阔，配套设施齐全，交通便利'],['广信丽景大厦 '],['五羊新城'],['2室1厅 | 90.93平米 | 南 北 | 其他 | 低楼层(共26层)  | 塔楼'],['381'],"['41,901元/平']",越秀区
['过五不唯一，高层景观好，配套齐全安静'],['五羊小区 '],['五羊新城'],['2室1厅 | 45.48平米 | 南 北 | 简装 | 高楼层(共9层) | 1986年 | 塔楼'],['250'],"['54,970元/平']",越秀区
['精装修 实用两房 证满两年 诚心放卖'],['五羊小区 '],['五羊新城'],['2室1厅 | 43.94平米 | 南 北 | 其他 | 高楼层(共9层) | 1986年 | 塔楼'],['210'],"['47,793元/平']",越秀区
['东南向大两房 有电梯 小区管理 宜居 配套成熟 无个税'],['东兴小区 '],['五羊新城'],['2室1厅 | 77.21平米 | 东 南 | 精装 | 中楼层(共9层) | 1995年 | 塔楼'],['350'],"['45,331元/平']",越秀区
['五羊新城 精装修小两房 诚意出shou'],['五羊小区 '],['五羊新城'],['2室1厅 | 39平米 | 东 | 其他 | 中楼层(共9层) | 1986年 | 塔楼'],['198'],"['50,770元/平']",越秀区
['中层电梯两房 东南朝向 过五 看房方便'],['深华大厦 '],['五羊新城'],['2室1厅 | 76.38平米 | 东 东南 南 | 精装 | 低楼层(共26层) | 1993年 | 塔楼'],['380'],"['49,752元/平']",越秀区
['明月阁户型方正  可注册  *格亲民'],['明月阁 '],['五羊新城'],['2室1厅 | 72.6平米 | 西北 北 | 简装 | 低楼层(共25层)  | 板楼'],['155'],"['21,350元/平']",越秀区
['广信鸿景大厦 近江边 珠江新城旁 视野开阔无遮挡'],['广信鸿景大厦 '],['五羊新城'],['2室1厅 | 81.58平米 | 南 | 精装 | 高楼层(共25层) | 1995年 | 塔楼'],['420'],"['51,484元/平']",越秀区
['五羊E区  房子实用率高 南北对流 南向大阳台'],['五羊小区 '],['五羊新城'],['2室1厅 | 44.6平米 | 南 北 | 简装 | 中楼层(共9层) | 1986年 | 塔楼'],['212'],"['47,534元/平']",越秀区
['粤康阁南向两房，格局方正近地铁'],['粤康阁 '],['五羊新城'],['2室1厅 | 78.45平米 | 南 | 其他 | 低楼层(共26层) | 1993年 | 塔楼'],['375'],"['47,802元/平']",越秀区
['楼下就是地铁，精装修南向2房，视野开阔'],['粤康阁 '],['五羊新城'],['2室1厅 | 78.45平米 | 东南 | 其他 | 中楼层(共26层) | 1993年 | 塔楼'],['425'],"['54,175元/平']",越秀区
['锦城花园 B区高层大三房西南安静望花园 中海物业管理'],['锦城花园 '],['东风东'],['3室2厅 | 143.43平米 | 南 | 其他 | 高楼层(共31层) | 1999年 | 塔楼'],['1260'],"['87,848元/平']",越秀区
['小区管理高层电梯满五非唯一 望白云山和越秀公园'],['珠光小北御景 '],['小北'],['3室2厅 | 130.6平米 | 东北 | 精装 | 高楼层(共26层) | 2008年 | 塔楼'],['1290'],"['98,775元/平']",越秀区
['保利中环广场 三房两厅 东南向 一手业主 3+1 好约'],['保利中环广场 '],['建设路'],['3室2厅 | 147.47平米 | 南 | 其他 | 中楼层(共36层) | 2009年 | 塔楼'],['1260'],"['85,442元/平']",越秀区
['原装电梯  双阳台大三房 户型方正实用'],['东悦居 '],['五羊新城'],['3室1厅 | 123.42平米 | 东北 | 其他 | 低楼层(共18层) | 2000年 | 塔楼'],['1088'],"['88,155元/平']",越秀区
['中山四路高素质明星楼盘徳意居少有靓房 快来围观'],['德意居 '],['农讲所'],['3室2厅 | 118.22平米 | 南 西 北 | 精装 | 高楼层(共26层) | 2008年 | 塔楼'],['985'],"['83,320元/平']",越秀区
['淘金花园 三房安静 新装修的，看房方便'],['淘金花园 '],['淘金'],['3室1厅 | 113.57平米 | 西北 | 精装 | 低楼层(共18层) | 1995年 | 塔楼'],['494'],"['43,498元/平']",越秀区
['御龙庭中高层南向  三房带主套  过五唯一'],['富力御龙庭 '],['淘金'],['3室2厅 | 128.61平米 | 西南 | 简装 | 中楼层(共28层) | 2004年 | 塔楼'],['1180'],"['91,751元/平']",越秀区
['三期 双阳台 方正3房 望流花湖'],['嘉和苑 '],['东风西'],['3室1厅 | 124.06平米 | 北 | 其他 | 中楼层(共20层) | 2004年 | 塔楼'],['710'],"['57,231元/平']",越秀区
['电梯三房，二胎挚爱，有个大平台，业主诚心出'],['流花雅轩 '],['人民北'],['3室2厅 | 121.64平米 | 西北 | 简装 | 低楼层(共14层) | 2000年 | 塔楼'],['533'],"['43,818元/平']",越秀区
['嘉兰轩精装三房可  东向厅直出阳台 通风采光充足'],['嘉兰轩 '],['人民路'],['3室2厅 | 117平米 | 东 | 简装 | 中楼层(共29层) | 2019年 | 暂无数据'],['688'],"['58,804元/平']",越秀区
['海珠北路 中层六楼 加装电梯在协商 一梯两户'],['六榕路 '],['西门口'],['3室1厅 | 110.2平米 | 南 北 | 简装 | 中楼层(共8层)  | 塔楼'],['462'],"['41,924元/平']",越秀区
['越秀流花湖公园旁，高层一线流花湖景，视野开阔'],['嘉和苑 '],['东风西'],['3室1厅 | 128.47平米 | 东北 | 简装 | 高楼层(共20层) | 2004年 | 塔楼'],['678'],"['52,775元/平']",越秀区
['淘金家园C区 中星高层南向小蛮腰 三房二卫'],['淘金家园峯璟 '],['淘金'],['3室2厅 | 123.18平米 | 东南 南 | 精装 | 高楼层(共30层) | 2014年 | 塔楼'],['1050'],"['85,242元/平']",越秀区
['小区大院管理，原装电梯三房，楼龄新，满五，配套成熟'],['海印花园 '],['东湖'],['3室1厅 | 111.7平米 | 东南 | 其他 | 低楼层(共31层) | 2000年 | 塔楼'],['830'],"['74,307元/平']",越秀区
['小区环境很好，房子采光通透，装修保养新'],['富力御龙庭 '],['淘金'],['3室1厅 | 112.59平米 | 东南 | 精装 | 低楼层(共27层) | 2004年 | 塔楼'],['893'],"['79,315元/平']",越秀区
['三面单边，东南北朝向，一梯一户，中楼层'],['东风中路 '],['小北'],['3室2厅 | 117.03平米 | 东南 西北 | 其他 | 中楼层(共6层)  | 暂无数据'],['569'],"['48,621元/平']",越秀区
['西门口原装电梯 满五唯一 厅出阳台 三房两卫'],['惠爱大厦 '],['西门口'],['3室1厅 | 129.06平米 | 东 | 精装 | 中楼层(共22层) | 1995年 | 塔楼'],['545'],"['42,229元/平']",越秀区
['原小北 满五唯一 双卫双阳台 闹中取静 近公园 纪念堂'],['嘉洲翠庭 '],['小北'],['3室2厅 | 118平米 | 东北 | 精装 | 中楼层(共25层) | 2001年 | 塔楼'],['980'],"['83,051元/平']",越秀区
['寺右新马路 西南北朝向 大阳台 采光好'],['寺右新马路 '],['五羊新城'],['3室2厅 | 128.9平米 | 西南 北 | 简装 | 中楼层(共9层)  | 暂无数据'],['760'],"['58,961元/平']",越秀区
['地铁口物业 交通便利 宝山大厦 精装修大三房 保养好'],['宝山大厦 '],['水荫'],['3室2厅 | 122.15平米 | 东南 | 其他 | 高楼层(共18层) | 1997年 | 塔楼'],['670'],"['54,851元/平']",越秀区
['富宏花园 高层东南向 新装修三房 出行方便'],['富宏花园 '],['小北'],['3室2厅 | 117.29平米 | 东南 | 精装 | 高楼层(共22层) | 1997年 | 塔楼'],['1080'],"['92,080元/平']",越秀区
['小区门口是珠江 适合喜欢种菜养花'],['颐景轩 '],['五羊新城'],['3室2厅 | 114.88平米 | 东南 南 | 精装 | 低楼层(共32层)  | 塔楼'],['950'],"['82,695元/平']",越秀区
['南向厅出阳台三房带主套省级旧部楼龄新楼下一德路地铁'],['海中宝大厦 '],['解放南'],['3室2厅 | 127.37平米 | 东南 南 | 简装 | 中楼层(共28层) | 2006年 | 塔楼'],['550'],"['43,182元/平']",越秀区
['黄花岗 云鹤北街三房 框架 南北对流 采光通风好'],['环市东路 '],['环市东'],['3室2厅 | 110.53平米 | 南 | 简装 | 中楼层(共7层)  | 塔楼'],['470'],"['42,523元/平']",越秀区
['西门口地铁交通方便配套齐全小区管理正南向三房。'],['越秀上品轩 '],['西门口'],['3室2厅 | 110.16平米 | 西南 | 精装 | 中楼层(共31层) | 2010年 | 塔楼'],['849'],"['77,070元/平']",越秀区
['越秀大区 白云山脚 大院管理 户型方正 环境优美'],['云泉新村 '],['沙河'],['3室2厅 | 121.24平米 | 南 北 | 其他 | 中楼层(共5层) | 1990年 | 板楼'],['310'],"['25,570元/平']",越秀区
['此房满五不唯一，南向三房，有华侨'],['金房大厦 '],['淘金'],['3室2厅 | 123平米 | 东南 | 精装 | 低楼层(共16层)  | 塔楼'],['680'],"['55,285元/平']",越秀区
['淘金华庭南向高层单边3房2卫景观好'],['淘金华庭 '],['淘金'],['3室2厅 | 116.37平米 | 西南 | 简装 | 高楼层(共32层) | 2002年 | 塔楼'],['790'],"['67,887元/平']",越秀区
['嘉兰轩  装修保养好处处有心思  东向  看房提前约'],['嘉兰轩 '],['人民路'],['3室2厅 | 117.65平米 | 东 | 其他 | 中楼层(共29层) | 2019年 | 暂无数据'],['736'],"['62,559元/平']",越秀区
['一德路地铁口 嘉兰轩 3房正南向 楼龄新  采光充足'],['嘉兰轩 '],['人民路'],['3室2厅 | 111平米 | 南 | 简装 | 中楼层(共29层) | 2019年 | 暂无数据'],['625'],"['56,307元/平']",越秀区
['永福小区，原装电梯，南向三房两厅，安静'],['永福楼 '],['黄花岗'],['3室2厅 | 110.8平米 | 东南 | 简装 | 低楼层(共25层) | 1993年 | 塔楼'],['417'],"['37,636元/平']",越秀区
['北京路地铁 原装电梯 楼龄新 采光充足 有阳台'],['名门越秀 '],['北京路'],['3室1厅 | 127.21平米 | 南 北 | 其他 | 低楼层(共29层) | 2000年 | 塔楼'],['950'],"['74,680元/平']",越秀区
['中曦大厦，原装电梯三房，满五唯一，不向马路安静'],['中曦大厦 '],['北京路'],['3室1厅 | 117.42平米 | 东 | 简装 | 高楼层(共32层) | 2001年 | 塔楼'],['628'],"['53,484元/平']",越秀区
['大德路新净原装电梯+园林小区管理好+南北对流+望江'],['兰亭璟濠 '],['人民路'],['3室2厅 | 118.23平米 | 南 北 | 其他 | 高楼层(共32层) | 2013年 | 塔楼'],['1080'],"['91,348元/平']",越秀区
['东风路省府大院 电梯房改 电梯三房 户型方正 精装修'],['东风中路 '],['小北'],['3室1厅 | 115.84平米 | 南 | 其他 | 低楼层(共26层)  | 塔楼'],['730'],"['63,018元/平']",越秀区
['西南，满五，中星，安静3房， 装修好！'],['淘金花园 '],['淘金'],['3室1厅 | 113.56平米 | 西北 | 精装 | 中楼层(共18层) | 1995年 | 塔楼'],['623'],"['54,861元/平']",越秀区
['永福楼高楼层原装电梯房  采光通风  满五年少税费'],['永福楼 '],['黄花岗'],['3室2厅 | 110.71平米 | 东北 | 其他 | 中楼层(共25层) | 1993年 | 塔楼'],['412'],"['37,215元/平']",越秀区
['朝小，电梯有管理，东向三房带主套，近双地铁站'],['六榕大厦 '],['西门口'],['3室1厅 | 123.78平米 | 东 西 | 简装 | 中楼层(共17层) | 1995年 | 塔楼'],['580'],"['46,858元/平']",越秀区
['永福楼，电梯中高层，景观视野好，看白云山'],['永福楼 '],['黄花岗'],['3室2厅 | 110.72平米 | 东北 | 其他 | 中楼层(共25层) | 1993年 | 塔楼'],['380'],"['34,321元/平']",越秀区
['大德路 原装电梯 方正三房 精装修  省级旧布前'],['丽日广场 '],['解放南'],['3室1厅 | 128.84平米 | 东北 | 其他 | 高楼层(共19层) | 1996年 | 塔楼'],['516'],"['40,050元/平']",越秀区
['商品满五唯一 业主方低税 产权清晰 随时可交易'],['海中宝大厦 '],['解放南'],['3室1厅 | 111.02平米 | 东南 | 其他 | 高楼层(共28层) | 2006年 | 塔楼'],['520'],"['46,839元/平']",越秀区
['永福楼，电梯，装修保养好，视野开阔'],['永福楼 '],['黄花岗'],['3室2厅 | 110.72平米 | 东北 | 简装 | 中楼层(共25层) | 1993年 | 塔楼'],['405'],"['36,579元/平']",越秀区
['纪念堂与西门口双地铁，原装电梯大三房可设四房，满5'],['百灵路 '],['盘福'],['3室2厅 | 115.77平米 | 南 北 | 简装 | 中楼层(共17层)  | 塔楼'],['540'],"['46,645元/平']",越秀区
['西门口大院管理，房改房，距离地铁50米'],['纸行路 '],['西门口'],['3室2厅 | 120平米 | 南 | 简装 | 高楼层(共9层)  | 塔楼'],['365'],"['30,417元/平']",越秀区
['峻峰大厦 户型方正 近地铁 南向 楼龄新 环境舒适'],['峻峰大厦 '],['麓景'],['3室2厅 | 122.3平米 | 南 | 其他 | 中楼层(共19层) | 2009年 | 塔楼'],['732'],"['59,853元/平']",越秀区
['淘金华庭 3室1厅 北'],['淘金华庭 '],['淘金'],['3室1厅 | 116.37平米 | 北 | 精装 | 高楼层(共32层) | 2002年 | 塔楼'],['880'],"['75,621元/平']",越秀区
['峻峰大厦 户型方正 近地铁 南向 楼龄新 环境舒适'],['峻峰大厦 '],['麓景'],['3室2厅 | 122.3平米 | 南 | 其他 | 中楼层(共19层) | 2009年 | 塔楼'],['732'],"['59,853元/平']",越秀区
['金羊花园，原装电梯，户型方正实用，采光好，'],['金羊花园 '],['杨箕'],['3室2厅 | 110.26平米 | 东北 南 | 精装 | 中楼层(共29层) | 2004年 | 塔楼'],['880'],"['79,812元/平']",越秀区
['越秀公园旁 原装电梯 安静景观好 业主诚心出'],['天秀大厦 '],['小北'],['3室2厅 | 124.84平米 | 西南 | 简装 | 中楼层(共29层) | 1995年 | 塔楼'],['553'],"['44,297元/平']",越秀区
['竹雅苑，精装三房，带主套，业主换房诚意出卖。'],['竹雅苑 '],['三元里'],['3室2厅 | 114.67平米 | 东北 | 精装 | 低楼层(共9层)  | 板楼'],['435'],"['37,935元/平']",越秀区
['东方文德广场 此房位于高层 生活配套完善'],['东方文德广场 '],['农讲所'],['3室2厅 | 119.45平米 | 西北 | 精装 | 高楼层(共35层) | 2015年 | 塔楼'],['1200'],"['100,461元/平']",越秀区
['润粤大厦 三房两厅带主套 安静采光好 交通便利'],['润粤大厦 '],['水荫'],['3室2厅 | 120.84平米 | 北 | 简装 | 低楼层(共33层) | 1999年 | 塔楼'],['1200'],"['99,305元/平']",越秀区
['嘉诚国际公寓，住宅，满五年不唯一，看房方便，安静'],['嘉诚国际公寓 '],['水荫'],['3室1厅 | 119.23平米 | 西 | 简装 | 高楼层(共29层) | 2007年 | 塔楼'],['510'],"['42,775元/平']",越秀区
['颐景轩  少有放盘  安静舒适'],['颐景轩 '],['五羊新城'],['3室2厅 | 114.88平米 | 西南 | 简装 | 低楼层(共32层)  | 塔楼'],['1180'],"['102,716元/平']",越秀区
['东方文德广场南北靓向精装三房双阳台带主套 入文得路'],['东方文德广场 '],['农讲所'],['3室1厅 | 115.4平米 | 西北 | 精装 | 中楼层(共35层) | 2015年 | 塔楼'],['1350'],"['116,985元/平']",越秀区
['流花湖畔全新小区 越秀地段 封闭式小区管理'],['方圆流花月岛 '],['人民北'],['3室2厅 | 116.2平米 | 东 | 其他 | 高楼层(共25层)  | 塔楼'],['930'],"['80,035元/平']",越秀区
['文化大楼原装电梯 房改房单边位置东向采光好北京路'],['文化大楼 '],['农讲所'],['3室2厅 | 112.76平米 | 东南 | 其他 | 中楼层(共25层) | 2000年 | 塔楼'],['830'],"['73,608元/平']",越秀区
['北京路商圈，高楼层大三房，文德晓，视野开阔'],['精彩生活大厦 '],['北京路'],['3室2厅 | 120.18平米 | 南 北 | 精装 | 中楼层(共24层) | 2013年 | 塔楼'],['928'],"['77,218元/平']",越秀区
['罕有复式，空中花园，省级旧部前，'],['大德大厦 '],['解放南'],['3室1厅 | 128平米 | 北 | 简装 | 高楼层(共22层) | 1998年 | 塔楼'],['560'],"['43,750元/平']",越秀区
['高大尚东方文德 大3房2卫 省级文德 安静不吵 三胎必选'],['东方文德广场 '],['农讲所'],['3室2厅 | 119.12平米 | 东 南 北 | 精装 | 高楼层(共35层) | 2015年 | 塔楼'],['1500'],"['125,924元/平']",越秀区
['仓边路法院后面户型方正楼下环境好单边位置多采光好'],['仓边路 '],['农讲所'],['3室1厅 | 115.36平米 | 东 | 其他 | 中楼层(共9层) | 1991年 | 塔楼'],['450'],"['39,009元/平']",越秀区
['盈泽苑 证过五年 小区宁静 业主移民急  采光充足'],['盈泽苑 '],['东川路'],['3室2厅 | 119.01平米 | 东南 | 其他 | 低楼层(共26层) | 1999年 | 塔楼'],['850'],"['71,423元/平']",越秀区
['东南朝向 高层阳光好 业主急 看房方便'],['富宏花园 '],['小北'],['3室2厅 | 117.29平米 | 东南 | 其他 | 中楼层(共22层) | 1997年 | 塔楼'],['988'],"['84,236元/平']",越秀区
['德政南路 雅景阁 原装电梯 配套齐全 交通便利'],['雅景阁 '],['越秀南'],['3室2厅 | 114.65平米 | 东 南 | 简装 | 高楼层(共23层) | 2000年 | 塔楼'],['430'],"['37,506元/平']",越秀区
['东南北 三面单边 南向大阳台 视野宽阔'],['兰亭璟濠 '],['人民路'],['3室2厅 | 114.2平米 | 东南 北 | 其他 | 低楼层(共32层) | 2013年 | 塔楼'],['730'],"['63,923元/平']",越秀区
['省级9️⃣部  三房两厅两卫  户型靓  东南靓向'],['惠福西路 '],['西门口'],['3室2厅 | 110.85平米 | 东南 南 西南 | 其他 | 高楼层(共6层)  | 暂无数据'],['248'],"['22,373元/平']",越秀区
['东方文德广场  南北对流  视野开阔'],['东方文德广场 '],['农讲所'],['3室2厅 | 113.22平米 | 北 东 南 | 精装 | 高楼层(共35层) | 2015年 | 塔楼'],['1250'],"['110,405元/平']",越秀区
['高层南向 3房带主套 有匙即看，二胎挚爱'],['流花雅轩 '],['人民北'],['3室2厅 | 123.87平米 | 东南 | 简装 | 中楼层(共14层) | 2000年 | 塔楼'],['560'],"['45,209元/平']",越秀区
['配套齐全，交通便利，室内通风通透，光线充足'],['先烈中路 '],['黄花岗'],['3室2厅 | 118.57平米 | 东南 | 精装 | 高楼层(共9层)  | 板楼'],['430'],"['36,266元/平']",越秀区
['越秀区 永福路 原装电梯三房 省级先烈中'],['永福楼 '],['黄花岗'],['3室2厅 | 113.22平米 | 东北 | 简装 | 低楼层(共25层) | 1993年 | 塔楼'],['376'],"['33,210元/平']",越秀区
['明月东山 楼龄新 少有南向三房'],['明月东山 '],['五羊新城'],['3室2厅 | 117.4平米 | 南 | 精装 | 中楼层(共8层)  | 塔楼'],['800'],"['68,144元/平']",越秀区
['名门越秀 清水濠，近地铁，配套齐全'],['名门越秀 '],['北京路'],['3室2厅 | 128平米 | 东南 | 精装 | 中楼层(共29层) | 2000年 | 塔楼'],['880'],"['68,750元/平']",越秀区
['业主诚心出shou房屋，电梯高层三房'],['淘金花园 '],['淘金'],['3室1厅 | 113.93平米 | 北 | 精装 | 高楼层(共18层) | 1995年 | 塔楼'],['450'],"['39,498元/平']",越秀区
['淘金家园 南向大三房 视野开阔 精致装修'],['淘金家园二三期 '],['淘金'],['3室1厅 | 121.19平米 | 东南 | 精装 | 低楼层(共28层) | 2005年 | 塔楼'],['1218'],"['100,504元/平']",越秀区
['德安大厦 东南向大户型 很少放盘 方便看房'],['德安大厦 '],['建设路'],['3室2厅 | 124.32平米 | 东南 | 精装 | 中楼层(共23层) | 2004年 | 塔楼'],['1050'],"['84,460元/平']",越秀区
['近地铁，商品过五年，东湖少有南向户型。'],['龙湖大厦 '],['东湖'],['3室2厅 | 126.4平米 | 东南 南 西南 | 简装 | 低楼层(共32层) | 2001年 | 塔楼'],['858'],"['67,880元/平']",越秀区
['东山水恋，高层南向望江单位，3房2厅2卫'],['东山水恋 '],['东湖'],['3室2厅 | 126.56平米 | 南 北 | 精装 | 高楼层(共32层)  | 塔楼'],['1200'],"['94,817元/平']",越秀区
['侨福苑安静     大三房带主套    交通便利'],['侨福苑 '],['淘金'],['3室2厅 | 127.9平米 | 东南 | 其他 | 低楼层(共21层) | 1996年 | 塔楼'],['650'],"['50,821元/平']",越秀区
"['半山御庭旁,壕华精装,侨小,东西南对流']",['侨福苑 '],['淘金'],['3室2厅 | 127.89平米 | 南 西南 | 精装 | 中楼层(共21层) | 1996年 | 板楼'],['706'],"['55,204元/平']",越秀区
['次新楼小区仅有的三房 视野开阔没遮挡 业主诚意放盘'],['东山印象台 '],['农讲所'],['3室1厅 | 115.36平米 | 东 | 精装 | 低楼层(共30层)  | 塔楼'],['898'],"['77,844元/平']",越秀区
['海中宝大厦 3室2厅 西北'],['海中宝大厦 '],['解放南'],['3室2厅 | 129.81平米 | 西北 | 精装 | 低楼层(共28层) | 2006年 | 塔楼'],['620'],"['47,763元/平']",越秀区
['矗立城市之央，小区配套齐全，间隔方正'],['富力御龙庭 '],['淘金'],['3室2厅 | 113.65平米 | 西北 | 精装 | 高楼层(共28层) | 2004年 | 塔楼'],['800'],"['70,392元/平']",越秀区
['农讲所地铁，西南朝向，方正大三房。'],['东鸣轩 '],['农讲所'],['3室1厅 | 122.24平米 | 西南 | 简装 | 高楼层(共30层) | 2000年 | 塔楼'],['790'],"['64,627元/平']",越秀区
['淘金家园小高层南北对流大三房安静采光好产权清晰'],['淘金家园峯璟 '],['淘金'],['3室2厅 | 119.5平米 | 南 北 | 精装 | 高楼层(共17层) | 2013年 | 塔楼'],['1070'],"['89,540元/平']",越秀区
['此房满五非唯一产权清晰， 采光通风好，户型方正实用'],['恒华阁 '],['淘金'],['3室2厅 | 119.46平米 | 西南 | 精装 | 低楼层(共29层) | 2005年 | 塔楼'],['693'],"['58,012元/平']",越秀区
['之前都被小区业主内部消化的三房有货啦'],['御东雅苑 '],['盘福'],['3室2厅 | 129.16平米 | 南 | 精装 | 高楼层(共31层)  | 塔楼'],['1496'],"['115,826元/平']",越秀区
['淘金街大院  一梯一户 安静不吵'],['淘金路 '],['淘金'],['3室2厅 | 112.06平米 | 东南 | 其他 | 低楼层(共9层) | 1996年 | 塔楼'],['498'],"['44,441元/平']",越秀区
['淘金家园峯璟 小区环境好 楼龄新 户型方正 采光好。'],['淘金家园峯璟 '],['淘金'],['3室1厅 | 119.63平米 | 东北 | 其他 | 高楼层(共17层)  | 塔楼'],['1425'],"['119,118元/平']",越秀区
['东方文德广场 满五唯一 税费少 中高层 文德不占'],['东方文德广场 '],['农讲所'],['3室2厅 | 114平米 | 东北 | 精装 | 高楼层(共29层) | 2015年 | 塔楼'],['1400'],"['122,808元/平']",越秀区
['次新楼，电梯高层视野开阔，精装修'],['肯辛顿国际公寓 '],['东湖'],['3室1厅 | 122.97平米 | 北 | 简装 | 31层 | 2009年 | 塔楼'],['855'],"['69,530元/平']",越秀区
['东方文德南向三房  满五年 不唯一'],['东方文德广场 '],['农讲所'],['3室2厅 | 119.45平米 | 南 | 精装 | 低楼层(共35层) | 2015年 | 塔楼'],['1400'],"['117,204元/平']",越秀区
['商品房证已满五，东南向对小区大花园，光线视野好。'],['淘金花园 '],['淘金'],['3室2厅 | 113.93平米 | 东南 | 精装 | 中楼层(共18层) | 1995年 | 塔楼'],['618'],"['54,244元/平']",越秀区
['小区管理 环境舒适 高层单边 视野开阔 楼龄新'],['麓湖御景 '],['淘金'],['3室2厅 | 119.28平米 | 东南 | 精装 | 高楼层(共32层) | 2007年 | 塔楼'],['730'],"['61,201元/平']",越秀区
['越秀区 彩虹桥旁 满五年 业主诚意放出'],['流花广场 '],['东风西'],['3室1厅 | 118.8平米 | 南 北 | 简装 | 中楼层(共17层) | 1998年 | 塔楼'],['417'],"['35,102元/平']",越秀区
['豪贤路 3室1厅 东南'],['豪贤路 '],['农讲所'],['3室1厅 | 115.71平米 | 东南 | 其他 | 中楼层(共9层) | 1995年 | 塔楼'],['490'],"['42,348元/平']",越秀区
['实用大三房，南北通透，安静，户型方正，大院管理。'],['东风东路699号大院 '],['环市东'],['3室2厅 | 111.68平米 | 南 北 | 简装 | 中楼层(共9层)  | 塔楼'],['650'],"['58,203元/平']",越秀区
['润粤大厦 自住装修保养好  安静户型'],['润粤大厦 '],['水荫'],['3室2厅 | 120.84平米 | 北 | 其他 | 高楼层(共33层) | 1999年 | 塔楼'],['899'],"['74,396元/平']",越秀区
['竹丝岗二马路7号大院 安静全明三房一厅 花园小区 安保'],['竹丝岗二马路7号大院 '],['东风东'],['3室1厅 | 111.2平米 | 东 | 其他 | 低楼层(共9层) | 1992年 | 塔楼'],['580'],"['52,159元/平']",越秀区
['农讲所地铁口 法院宿舍加装电梯 南北对流无遮挡'],['禺西二路 '],['农讲所'],['3室1厅 | 123.39平米 | 南 | 其他 | 低楼层(共9层)  | 塔楼'],['553'],"['44,818元/平']",越秀区
['南向，满五年 原装电梯楼，通风采光好'],['淘金花园 '],['淘金'],['3室2厅 | 114平米 | 西南 | 简装 | 中楼层(共18层) | 1995年 | 塔楼'],['430'],"['37,720元/平']",越秀区
['原装电梯大三房 双阳台 全明屋 格局方正 住家装修'],['富宏花园 '],['小北'],['3室2厅 | 117.29平米 | 东北 | 精装 | 中楼层(共22层) | 1997年 | 塔楼'],['698'],"['59,511元/平']",越秀区
['富宏花园+电梯楼高层+越秀公园'],['富宏花园 '],['小北'],['3室1厅 | 113.15平米 | 西北 | 精装 | 高楼层(共22层) | 1997年 | 塔楼'],['970'],"['85,727元/平']",越秀区
['小北路 满五年物业 视野开阔 采光通透 正规三房带主套'],['小北路 '],['小北'],['3室2厅 | 114.43平米 | 东南 | 其他 | 高楼层(共9层) | 2000年 | 塔楼'],['698'],"['60,998元/平']",越秀区
['侨福苑中层西南向三房二厅二卫双阳台精装实图拎包入住'],['侨福苑 '],['淘金'],['3室2厅 | 119.28平米 | 西南 | 精装 | 中楼层(共21层) | 1996年 | 塔楼'],['680'],"['57,009元/平']",越秀区
['越秀公园旁 原装电梯南向 安静景观好 业主带车位出'],['天秀大厦 '],['小北'],['3室1厅 | 124.84平米 | 东 | 简装 | 高楼层(共29层) | 1995年 | 塔楼'],['528'],"['42,295元/平']",越秀区
['竹丝岗二马路7号大院 安静全明三房一厅 花园小区 安保'],['竹丝岗二马路7号大院 '],['东风东'],['3室1厅 | 111.2平米 | 东 | 其他 | 低楼层(共9层) | 1992年 | 塔楼'],['580'],"['52,159元/平']",越秀区
['富宏花园+电梯楼高层+越秀公园'],['富宏花园 '],['小北'],['3室1厅 | 113.15平米 | 西北 | 精装 | 高楼层(共22层) | 1997年 | 塔楼'],['970'],"['85,727元/平']",越秀区
['润粤大厦 自住装修保养好  安静户型'],['润粤大厦 '],['水荫'],['3室2厅 | 120.84平米 | 北 | 其他 | 高楼层(共33层) | 1999年 | 塔楼'],['899'],"['74,396元/平']",越秀区
['农讲所地铁口 法院宿舍加装电梯 南北对流无遮挡'],['禺西二路 '],['农讲所'],['3室1厅 | 123.39平米 | 南 | 其他 | 低楼层(共9层)  | 塔楼'],['553'],"['44,818元/平']",越秀区
