标题,小区,地区,房源信息,总价,单价,所在区
['采光好，户型方正，南向，精装修'],['广州敏捷绿湖首府 '],['石滩镇'],['3室2厅 | 115.62平米 | 南 | 简装 | 低楼层(共32层) | 2019年 | 塔楼'],['85'],"['7,352元/平']",增城区
['楼间距宽，无遮挡，户型方正南向三房'],['广州敏捷绿湖首府一期 '],['石滩镇'],['3室2厅 | 121.94平米 | 东南 | 简装 | 低楼层(共32层) | 2016年 | 塔楼'],['89'],"['7,299元/平']",增城区
['锦绣御景苑二期，电梯洋房。大三房东向户型'],['锦绣御景苑一二期 '],['荔城西区'],['3室2厅 | 124.5平米 | 东 | 其他 | 低楼层(共10层)  | 塔楼'],['98'],"['7,872元/平']",增城区
['很好的格局，小高层在高层，视野开阔'],['金康花园 '],['永宁'],['3室2厅 | 113.9平米 | 西南 | 精装 | 中楼层(共29层) | 2006年 | 塔楼'],['89'],"['7,814元/平']",增城区
['东南向 大三房 小区环境好，物业好，管理好楼房挺不错'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 114.3平米 | 南 | 精装 | 低楼层(共32层) | 2018年 | 塔楼'],['92'],"['8,049元/平']",增城区
['户型较方正无遮挡，每个功能间都比较宽敞采光好'],['太平洋花园 '],['白江'],['3室2厅 | 110.2平米 | 南 | 其他 | 中楼层(共7层) | 2003年 | 塔楼'],['93'],"['8,440元/平']",增城区
['敏捷绿湖三期3房2卫户型银行无抵押'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 110.71平米 | 北 | 其他 | 低楼层(共32层) | 2019年 | 塔楼'],['90'],"['8,130元/平']",增城区
['小区是个大型的社区，管理严密，配套齐，生活便捷'],['敏捷锦绣星辰 '],['荔城增江'],['3室2厅 | 112.54平米 | 南 | 其他 | 低楼层(共18层)  | 塔楼'],['98'],"['8,709元/平']",增城区
['誉峰江畔 实用三房带主套 带入户花园 南北通透采光好'],['誉峰江畔花园 '],['荔城增江'],['3室2厅 | 117.05平米 | 南 北 | 其他 | 高楼层(共14层) | 2016年 | 塔楼'],['98'],"['8,373元/平']",增城区
['轻轨口物业，南北对流，视野开阔，无遮挡，看房方便'],['金地荔湖城 '],['永宁'],['3室2厅 | 112.31平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼'],['88'],"['7,836元/平']",增城区
['户型好，大三房 南北对流，视野宽阔，采光充足 配套齐'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 115.61平米 | 南 | 其他 | 中楼层(共32层) | 2019年 | 暂无数据'],['100'],"['8,650元/平']",增城区
['此房视野开阔，户型方正，全新没住过的'],['广州敏捷绿湖首府 '],['石滩镇'],['3室2厅 | 114.7平米 | 北 | 其他 | 高楼层(共19层)  | 暂无数据'],['80'],"['6,975元/平']",增城区
['业主急出，楼层好，视野很宽阔。'],['三江盛汇 '],['石滩镇'],['3室2厅 | 111.81平米 | 北 南 | 毛坯 | 中楼层(共16层) | 2018年 | 塔楼'],['75'],"['6,708元/平']",增城区
['广州敏捷绿湖首府三期 3室2厅 南'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 114.05平米 | 南 | 精装 | 中楼层(共32层) | 2018年 | 塔楼'],['98'],"['8,593元/平']",增城区
['中高楼层，业主自住，装修风格年轻化，居家之选'],['广州敏捷绿湖首府一期 '],['石滩镇'],['3室1厅 | 116.47平米 | 南 北 | 毛坯 | 中楼层(共32层) | 2016年 | 塔楼'],['82'],"['7,041元/平']",增城区
['7XXX，带露台，毛坯房装修灵活度高'],['锦绣半山御景 '],['荔城西区'],['3室1厅 | 122.85平米 | 南 | 毛坯 | 低楼层(共14层) | 2012年 | 塔楼'],['90'],"['7,327元/平']",增城区
['小区是个大型的社区，管理严密，配套齐，生活便捷'],['敏捷锦绣星辰 '],['荔城增江'],['3室2厅 | 111.76平米 | 南 | 精装 | 中楼层(共18层) | 2016年 | 塔楼'],['98'],"['8,769元/平']",增城区
['此房满五，格局好，楼层好， 视野宽阔，采光充足'],['乐活小镇 '],['荔城增江'],['3室2厅 | 118.14平米 | 南 | 简装 | 低楼层(共18层)  | 塔楼'],['75'],"['6,349元/平']",增城区
['望江好房，满五省税，三房两卫双阳台，舒适'],['置业花园 '],['荔城增江'],['3室2厅 | 113.45平米 | 北 | 精装 | 中楼层(共7层)  | 塔楼'],['69.8'],"['6,153元/平']",增城区
"['复式房,满五唯一税费低,还有大露台']",['石滩第一城 '],['石滩镇'],['3室2厅 | 119.08平米 | 东 | 精装 | 高楼层(共6层)  | 塔楼'],['95'],"['7,978元/平']",增城区
['此房满五 大三房 低楼层 单边位 光线好'],['广州敏捷绿湖首府一期 '],['石滩镇'],['3室2厅 | 110.18平米 | 西北 | 精装 | 低楼层(共32层) | 2016年 | 塔楼'],['88'],"['7,987元/平']",增城区
['威华靓单位靓楼层 安静 格局南北对流 广东人的优选'],['汇港威华雅苑 '],['朱村'],['3室2厅 | 118平米 | 南 | 毛坯 | 中楼层(共32层) | 2018年 | 塔楼'],['99'],"['8,390元/平']",增城区
['方砖小区，城区位置，生活交通便利'],['岗前西路 '],['荔城中区'],['3室2厅 | 127.74平米 | 南 | 精装 | 低楼层(共8层)  | 暂无数据'],['93.8'],"['7,344元/平']",增城区
['户型方正 双阳台 通风采光好 电梯高层。'],['莲园新村 '],['荔城中区'],['3室2厅 | 124.45平米 | 东 北 | 简装 | 高楼层(共8层)  | 塔楼'],['90'],"['7,232元/平']",增城区
['大三房，南向户型，高楼层视野好'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 115.16平米 | 南 | 精装 | 中楼层(共32层) | 2017年 | 塔楼'],['84'],"['7,295元/平']",增城区
['精装修，领包入住，小区环境舒服。'],['富华小区 '],['荔城富鹏'],['3室2厅 | 121.83平米 | 南 | 精装 | 中楼层(共8层)  | 塔楼'],['79.8'],"['6,551元/平']",增城区
['大三房空间大 采光很好 保养好 配套齐全 通风对流'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室1厅 | 122平米 | 南 | 其他 | 高楼层(共32层) | 2017年 | 塔楼'],['90'],"['7,378元/平']",增城区
['此房户型方正，通透，视野宽阔，采光充足'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 122.02平米 | 南 | 其他 | 中楼层(共32层) | 2017年 | 塔楼'],['85'],"['6,967元/平']",增城区
['荔湖城三房，精装修保养好，双阳台，南北对流'],['金地荔湖城 '],['永宁'],['3室2厅 | 115.22平米 | 南 | 精装 | 低楼层(共9层)  | 塔楼'],['85'],"['7,378元/平']",增城区
['广州敏捷绿湖首府三期 3室2厅 南'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 114.05平米 | 南 | 精装 | 中楼层(共32层) | 2018年 | 塔楼'],['98'],"['8,593元/平']",增城区
['户型好，大三房 南北对流，视野宽阔，采光充足 配套齐'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 115.61平米 | 南 | 其他 | 中楼层(共32层) | 2019年 | 暂无数据'],['100'],"['8,650元/平']",增城区
['东南向 大三房 小区环境好，物业好，管理好楼房挺不错'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 114.3平米 | 南 | 精装 | 低楼层(共32层) | 2018年 | 塔楼'],['92'],"['8,049元/平']",增城区
['大三房空间大 采光很好 保养好 配套齐全 通风对流'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室1厅 | 122平米 | 南 | 其他 | 高楼层(共32层) | 2017年 | 塔楼'],['90'],"['7,378元/平']",增城区
['威华靓单位靓楼层 安静 格局南北对流 广东人的优选'],['汇港威华雅苑 '],['朱村'],['3室2厅 | 118平米 | 南 | 毛坯 | 中楼层(共32层) | 2018年 | 塔楼'],['99'],"['8,390元/平']",增城区
['此房满五 大三房 低楼层 单边位 光线好'],['广州敏捷绿湖首府一期 '],['石滩镇'],['3室2厅 | 110.18平米 | 西北 | 精装 | 低楼层(共32层) | 2016年 | 塔楼'],['88'],"['7,987元/平']",增城区
['方砖小区，城区位置，生活交通便利'],['岗前西路 '],['荔城中区'],['3室2厅 | 127.74平米 | 南 | 精装 | 低楼层(共8层)  | 暂无数据'],['93.8'],"['7,344元/平']",增城区
['7XXX，带露台，毛坯房装修灵活度高'],['锦绣半山御景 '],['荔城西区'],['3室1厅 | 122.85平米 | 南 | 毛坯 | 低楼层(共14层) | 2012年 | 塔楼'],['90'],"['7,327元/平']",增城区
['此房户型方正，通透，视野宽阔，采光充足'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 122.02平米 | 南 | 其他 | 中楼层(共32层) | 2017年 | 塔楼'],['85'],"['6,967元/平']",增城区
['荔湖城三房，精装修保养好，双阳台，南北对流'],['金地荔湖城 '],['永宁'],['3室2厅 | 115.22平米 | 南 | 精装 | 低楼层(共9层)  | 塔楼'],['85'],"['7,378元/平']",增城区
['带大平层，精装修，带家私家电。'],['三江盛汇 '],['石滩镇'],['3室2厅 | 122.85平米 | 西北 | 精装 | 低楼层(共15层) | 2018年 | 塔楼'],['99'],"['8,059元/平']",增城区
['誉峰江畔花园，中高楼层，大三房，业主承担增值税'],['誉峰江畔花园 '],['荔城增江'],['3室2厅 | 119.7平米 | 南 北 | 毛坯 | 中楼层(共17层) | 2016年 | 塔楼'],['94.5'],"['7,895元/平']",增城区
['中区靓房，首期少，位置好生活方便'],['西城路五福街 '],['荔城中区'],['3室1厅 | 123.8平米 | 南 | 精装 | 中楼层(共8层)  | 暂无数据'],['71.5'],"['5,776元/平']",增城区
['城丰路3楼，南向采光通风好，单边位，房款可以商量'],['城丰路 '],['荔城富鹏'],['3室2厅 | 115.83平米 | 东南 | 简装 | 中楼层(共6层)  | 塔楼'],['65'],"['5,612元/平']",增城区
['大约七八十方平台上一层.......'],['富雅花园 '],['荔城富鹏'],['3室2厅 | 117.42平米 | 南 | 精装 | 中楼层(共7层)  | 塔楼'],['89'],"['7,580元/平']",增城区
['城中位置，生活交通方便，准备加装电梯'],['岗前西路 '],['荔城中区'],['3室2厅 | 127.74平米 | 西南 | 其他 | 中楼层(共8层)  | 暂无数据'],['75'],"['5,872元/平']",增城区
['位置优越，中高楼层，采光通风好。'],['碧桂园中新首府 '],['福和镇'],['3室2厅 | 115.39平米 | 北 | 精装 | 高楼层(共20层) | 2016年 | 板塔结合'],['83'],"['7,193元/平']",增城区
['此房全新带定制家，南向通风采光好，小区环境优美'],['恒大山水郡 '],['中新镇'],['3室2厅 | 127.5平米 | 南 | 精装 | 高楼层(共26层) | 2018年 | 塔楼'],['100'],"['7,844元/平']",增城区
['敏捷锦绣星河 3室2厅 南'],['敏捷锦绣星河 '],['正果镇'],['3室2厅 | 115.21平米 | 南 | 精装 | 高楼层(共13层)  | 塔楼'],['85'],"['7,378元/平']",增城区
['南北对流户型 南北对流，位置格局好，业主诚意卖。'],['金地荔湖城公园上城 '],['永宁'],['3室2厅 | 112.08平米 | 东南 南 | 精装 | 低楼层(共22层)  | 板楼'],['95'],"['8,477元/平']",增城区
['恒大山水郡近高速环境优美南向望湖'],['恒大山水郡 '],['中新镇'],['3室2厅 | 112.66平米 | 南 | 精装 | 低楼层(共26层) | 2018年 | 塔楼'],['89'],"['7,900元/平']",增城区
['市区、步梯中层、精装南向三居室房'],['西城路五福街 '],['荔城中区'],['3室2厅 | 113.84平米 | 南 | 精装 | 中楼层(共8层)  | 暂无数据'],['68.8'],"['6,044元/平']",增城区
['小区绿化好，格局好，业主有心卖。。。。'],['景新国际名城 '],['中新镇'],['3室2厅 | 119.25平米 | 南 北 | 精装 | 低楼层(共25层) | 2017年 | 板塔结合'],['95'],"['7,967元/平']",增城区
['满五唯一，生活配套完善，房间很大'],['夏街大道 '],['荔城中区'],['3室2厅 | 120.45平米 | 东 东南 | 其他 | 高楼层(共8层)  | 塔楼'],['70'],"['5,812元/平']",增城区
['月供低 地理位置靓 楼下购物商场 娱乐商场'],['聚德坊 '],['荔城中区'],['3室2厅 | 114.74平米 | 南 | 其他 | 高楼层(共8层)  | 暂无数据'],['52'],"['4,532元/平']",增城区
['开园路，条砖外墙，装修新，证满五不唯一'],['开园路 '],['荔城富鹏'],['3室2厅 | 122.4平米 | 南 | 精装 | 高楼层(共6层)  | 暂无数据'],['68'],"['5,556元/平']",增城区
['罗岗近华附 挂绿湖旁、增江画廊、新装修保养好..'],['罗岗村北区 '],['增城区府'],['3室2厅 | 121.03平米 | 东南 | 精装 | 低楼层(共13层)  | 暂无数据'],['100'],"['8,263元/平']",增城区
['绿湖二期南北对流双阳台带一个车位'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室1厅 | 122.87平米 | 南 北 | 精装 | 高楼层(共32层) | 2017年 | 塔楼'],['95'],"['7,732元/平']",增城区
['满五唯一，业主诚心放卖，可以商量'],['亚太新城富丽园 '],['新塘北'],['3室1厅 | 110.7平米 | 南 | 其他 | 高楼层(共7层)  | 板楼'],['91'],"['8,221元/平']",增城区
['碧桂园荔园 3室2厅 东'],['碧桂园荔园 '],['荔城增江'],['3室2厅 | 110.86平米 | 东 | 精装 | 低楼层(共6层)  | 板楼'],['91'],"['8,209元/平']",增城区
['城丰路3楼，南向采光通风好，单边位，房款可以商量'],['城丰路 '],['荔城富鹏'],['3室2厅 | 115.83平米 | 东南 | 简装 | 中楼层(共6层)  | 塔楼'],['65'],"['5,612元/平']",增城区
['绿湖二期南北对流双阳台带一个车位'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室1厅 | 122.87平米 | 南 北 | 精装 | 高楼层(共32层) | 2017年 | 塔楼'],['95'],"['7,732元/平']",增城区
['刚需改善都可，大3房带主套，南向！'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 113.72平米 | 西南 | 简装 | 低楼层(共32层) | 2018年 | 塔楼'],['79'],"['6,947元/平']",增城区
['桃源里 户型方正 通风采光好 看房方便。'],['万科桃源里 '],['派潭镇'],['3室2厅 | 113.01平米 | 南 北 | 简装 | 中楼层(共18层) | 2019年 | 塔楼'],['72'],"['6,372元/平']",增城区
['莲园路 3室2厅 北'],['莲园路 '],['荔城中区'],['3室2厅 | 120.02平米 | 北 | 简装 | 中楼层(共7层)  | 板塔结合'],['86'],"['7,166元/平']",增城区
['小区绿化好，格局好，业主有心卖。。。。'],['景新国际名城 '],['中新镇'],['3室2厅 | 119.25平米 | 南 北 | 精装 | 低楼层(共25层) | 2017年 | 板塔结合'],['95'],"['7,967元/平']",增城区
['誉峰江畔花园，中高楼层，大三房，业主承担增值税'],['誉峰江畔花园 '],['荔城增江'],['3室2厅 | 119.7平米 | 南 北 | 毛坯 | 中楼层(共17层) | 2016年 | 塔楼'],['94.5'],"['7,895元/平']",增城区
['此房过户费率低，格局方正，视野开阔，民水民电'],['三江盛汇 '],['石滩镇'],['3室2厅 | 120.97平米 | 南 | 毛坯 | 低楼层(共17层) | 2018年 | 塔楼'],['75'],"['6,200元/平']",增城区
['大三房 户型方正 采光好 业主诚意卖 中楼层 看房方便'],['三江盛汇 '],['石滩镇'],['3室2厅 | 122.5平米 | 北 | 毛坯 | 高楼层(共17层)  | 塔楼'],['78'],"['6,368元/平']",增城区
['金地荔湖城近轻轨一梯二户南向大三房'],['金地荔湖城 '],['永宁'],['3室2厅 | 116.38平米 | 南 | 精装 | 中楼层(共9层)  | 塔楼'],['100'],"['8,593元/平']",增城区
['科教城板块 凤岗快线  凤秀家园  南向三房两卫'],['凤秀家园 '],['朱村'],['3室2厅 | 121.31平米 | 南 北 | 其他 | 中楼层(共26层)  | 塔楼'],['100'],"['8,244元/平']",增城区
['怡景城 电梯3房 东南向 中楼层  精装修 有车位'],['怡景城 '],['荔城中区'],['3室2厅 | 117.85平米 | 东南 | 简装 | 高楼层(共12层)  | 塔楼'],['99'],"['8,401元/平']",增城区
['顺欣广场 3室1厅 西南'],['顺欣广场 '],['新塘北'],['3室1厅 | 115.72平米 | 西南 | 毛坯 | 高楼层(共11层)  | 塔楼'],['98'],"['8,469元/平']",增城区
['富城花园 南向三房 中低层 出行方便 格局方正 满五年'],['富城花园 '],['新塘南'],['3室1厅 | 119.68平米 | 南 | 简装 | 15层 | 2008年 | 塔楼'],['89'],"['7,437元/平']",增城区
['群星商住大厦 3室2厅 东'],['群星商住大厦 '],['新塘南'],['3室2厅 | 118.53平米 | 东 | 简装 | 中楼层(共13层)  | 塔楼'],['73'],"['6,159元/平']",增城区
['30澫重金打造电梯三房，满五唯一，生活配套完善'],['夏街大道 '],['荔城中区'],['3室2厅 | 119.12平米 | 西北 | 精装 | 中楼层(共8层)  | 暂无数据'],['89.9'],"['7,548元/平']",增城区
['大三房，楼层靓，首付没要求，方便看房。'],['相江路 '],['荔城中区'],['3室2厅 | 124.58平米 | 东 | 精装 | 中楼层(共8层)  | 暂无数据'],['60'],"['4,817元/平']",增城区
['桃源里 户型方正 通风采光好 看房方便'],['万科桃源里 '],['派潭镇'],['3室2厅 | 121.38平米 | 南 北 | 其他 | 中楼层(共13层)  | 塔楼'],['92'],"['7,580元/平']",增城区
['恒大山水城一楼无坯房  自已想怎么装修就怎么装修'],['恒大山水城 '],['中新镇'],['3室2厅 | 118.73平米 | 北 | 简装 | 低楼层(共18层) | 2008年 | 板塔结合'],['85'],"['7,160元/平']",增城区
['金地香山湖前排大3房2卫 满五唯一 省税'],['金地香山湖 '],['永宁'],['3室2厅 | 115平米 | 南 | 其他 | 低楼层(共33层) | 2016年 | 塔楼'],['96'],"['8,348元/平']",增城区
['新城大道旁小区 小区安静 大三房 毛坯自由装修'],['观园壹号 '],['石滩镇'],['3室2厅 | 120.56平米 | 南 北 | 毛坯 | 低楼层(共18层) | 2016年 | 塔楼'],['79'],"['6,553元/平']",增城区
['誉峰江畔花园4-2-1-2 120.00m² 1270000'],['誉峰江畔花园 '],['荔城增江'],['3室2厅 | 119.55平米 | 南 | 毛坯 | 低楼层(共17层) | 2016年 | 塔楼'],['85'],"['7,110元/平']",增城区
"['小区管理.出行方便,适合宜家居住。']",['荔乡物业小区 '],['荔城中区'],['3室1厅 | 120.15平米 | 南 | 简装 | 高楼层(共8层)  | 暂无数据'],['92'],"['7,658元/平']",增城区
['中高层，小区全景视野，全新带装修，近华附'],['嘉御豪庭 '],['石滩镇'],['3室1厅 | 116.44平米 | 南 | 简装 | 中楼层(共28层) | 2016年 | 塔楼'],['88'],"['7,558元/平']",增城区
['环境好，视野开豁，十年成熟小区'],['金地荔湖城 '],['永宁'],['3室2厅 | 116.07平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼'],['90'],"['7,754元/平']",增城区
['此房是电梯洋房，位置好，出入方便，交通便利。'],['挂绿路 '],['荔城中区'],['3室1厅 | 116.66平米 | 东南 | 精装 | 低楼层(共9层)  | 暂无数据'],['75'],"['6,429元/平']",增城区
['南北对流双阳台户型，中高楼层，通风采光好'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室1厅 | 122.17平米 | 南 北 | 精装 | 高楼层(共32层) | 2017年 | 塔楼'],['89'],"['7,285元/平']",增城区
['现在房子在空置中，有钥匙方便看房'],['三江盛汇 '],['石滩镇'],['3室2厅 | 122.61平米 | 北 | 精装 | 高楼层(共17层) | 2019年 | 塔楼'],['95'],"['7,749元/平']",增城区
['此房满二，南北对流，全新没住人，楼层不高宜居'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 115.61平米 | 东南 南 北 | 简装 | 低楼层(共32层) | 2019年 | 暂无数据'],['98'],"['8,477元/平']",增城区
['户型方正视野开阔，传统经典户型'],['三江盛汇 '],['石滩镇'],['3室2厅 | 122.5平米 | 南 北 | 其他 | 低楼层(共15层) | 2018年 | 塔楼'],['80'],"['6,531元/平']",增城区
['毛坯南向大三房  户型方正  楼层好'],['观园壹号 '],['石滩镇'],['3室2厅 | 110.76平米 | 南 | 毛坯 | 中楼层(共18层) | 2015年 | 塔楼'],['68'],"['6,140元/平']",增城区
['广州敏捷绿湖首府一期 3室2厅 东南 南'],['广州敏捷绿湖首府一期 '],['石滩镇'],['3室2厅 | 110.42平米 | 东南 南 | 其他 | 低楼层(共26层) | 2016年 | 塔楼'],['77'],"['6,974元/平']",增城区
['全新未住，中间楼层，两个阳台，一整天都能阳光沐浴'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 122.17平米 | 南 北 | 其他 | 高楼层(共32层) | 2017年 | 塔楼'],['100'],"['8,186元/平']",增城区
['此房满五，保养新，中高层，望花园别墅区采光通风好。'],['观园壹号 '],['石滩镇'],['3室2厅 | 128.4平米 | 东南 | 精装 | 低楼层(共18层) | 2015年 | 塔楼'],['82'],"['6,387元/平']",增城区
['带入户，南北通，中楼层，舒适大三房。'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 115.2平米 | 南 | 精装 | 中楼层(共32层) | 2017年 | 塔楼'],['100'],"['8,681元/平']",增城区
['绿湖四期3房2卫精装商店配套完善'],['广州敏捷绿湖首府 '],['石滩镇'],['3室2厅 | 118.43平米 | 南 | 精装 | 低楼层(共32层) | 2019年 | 塔楼'],['95'],"['8,022元/平']",增城区
['绿湖二期三房2厅2卫靓楼层南向全新未住过'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 115.61平米 | 南 | 精装 | 中楼层(共32层) | 2017年 | 塔楼'],['83'],"['7,180元/平']",增城区
['中高楼层，视野开阔，南北对流双阳台大三房'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 123.25平米 | 南 | 精装 | 高楼层(共32层) | 2017年 | 塔楼'],['92'],"['7,465元/平']",增城区
['满五唯一精装三房花园小区南北向 保养好物业严谨'],['碧桂园中新首府 '],['福和镇'],['3室2厅 | 114.93平米 | 南 北 | 精装 | 低楼层(共26层) | 2016年 | 塔楼'],['85'],"['7,396元/平']",增城区
['新塘临江电梯小区  户型大舒适  生活便利 生活成本低'],['群星商住大厦 '],['新塘南'],['3室2厅 | 127.66平米 | 南 | 简装 | 高楼层(共13层) | 1999年 | 塔楼'],['89'],"['6,972元/平']",增城区
['富城花园 3室2厅 南 北'],['富城花园 '],['新塘南'],['3室2厅 | 118.82平米 | 南 北 | 其他 | 15层 | 2008年 | 塔楼'],['94'],"['7,912元/平']",增城区
['城丰路 装修保养好  拎包入住，满五年'],['城丰路 '],['荔城富鹏'],['3室2厅 | 110.69平米 | 南 北 | 其他 | 低楼层(共8层)  | 暂无数据'],['68'],"['6,144元/平']",增城区
['精装大三房，户型好，环境好，采光通风好'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 113.83平米 | 南 | 精装 | 低楼层(共32层) | 2018年 | 塔楼'],['98'],"['8,610元/平']",增城区
['此房一楼有70方后花园，业主自住保养好，南北对流'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 122.43平米 | 东南 | 精装 | 低楼层(共32层) | 2017年 | 塔楼'],['85'],"['6,943元/平']",增城区
['桃源里三房带主套 装修好 近名胜景点'],['万科桃源里 '],['派潭镇'],['3室2厅 | 111.56平米 | 南 北 | 精装 | 低楼层(共19层)  | 塔楼'],['91.8'],"['8,229元/平']",增城区
['绿湖国际城/南/大社区配套齐全/视野好 景观'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 122.02平米 | 南 | 精装 | 中楼层(共32层) | 2017年 | 塔楼'],['95'],"['7,786元/平']",增城区
['富国小区，厅出阳台东西对流，有钥匙随时可以看房'],['富国小区 '],['荔城富鹏'],['3室2厅 | 118.16平米 | 东南 | 其他 | 中楼层(共8层)  | 塔楼'],['73'],"['6,179元/平']",增城区
['环境好，视野开豁，十年成熟小区'],['金地荔湖城 '],['永宁'],['3室2厅 | 114.37平米 | 南 北 | 精装 | 低楼层(共9层) | 2008年 | 塔楼'],['86'],"['7,520元/平']",增城区
['金地公园上城3房\u3000中高楼层视野开阔\u3000满五年省税'],['金地荔湖城公园上城 '],['永宁'],['3室1厅 | 126.23平米 | 南 | 精装 | 高楼层(共17层)  | 板楼'],['99'],"['7,843元/平']",增城区
['户型方正，南向通风，楼层好，视野宽阔，满五年'],['摩托车市场 '],['新塘南'],['3室2厅 | 121.26平米 | 南 | 简装 | 中楼层(共5层)  | 板楼'],['74'],"['6,103元/平']",增城区
['此房是果品小区管理，低楼层，证满五年，随时可看房'],['沙园中路 '],['荔城富鹏'],['3室1厅 | 111.89平米 | 南 | 精装 | 低楼层(共9层)  | 塔楼'],['70'],"['6,257元/平']",增城区
['乐活小镇 舒适三房带主套 房屋保养新净'],['乐活小镇 '],['荔城增江'],['3室2厅 | 121.57平米 | 南 | 精装 | 高楼层(共18层) | 2011年 | 塔楼'],['95'],"['7,815元/平']",增城区
['满五唯一税费低，电梯房中层，装修新'],['农业局大院 '],['荔城富鹏'],['3室1厅 | 112.34平米 | 南 | 其他 | 中楼层(共8层)  | 塔楼'],['90'],"['8,012元/平']",增城区
['白水寨景区 全新小高层洋房 精装 南北对流  采光充足'],['万科桃源里 '],['派潭镇'],['3室2厅 | 112.78平米 | 西南 | 其他 | 中楼层(共18层) | 2019年 | 塔楼'],['75'],"['6,651元/平']",增城区
['锦绣御景苑一二期 小区环境舒适 配套成熟'],['锦绣御景苑一二期 '],['荔城西区'],['3室2厅 | 112.13平米 | 南 | 精装 | 低楼层(共10层)  | 塔楼'],['100'],"['8,919元/平']",增城区
['菜园中路 精装3房 东南向 户型方正 条砖外墙 满五唯一'],['菜园中路 '],['荔城富鹏'],['3室2厅 | 119.38平米 | 东 | 其他 | 高楼层(共8层) | 1994年 | 平房'],['56'],"['4,691元/平']",增城区
['证满二年，小区人车分流高层望江环境优美，税费低'],['保利合锦领秀山 '],['荔城增江'],['3室2厅 | 112.51平米 | 南 | 精装 | 低楼层(共33层)  | 塔楼'],['95'],"['8,444元/平']",增城区
['成熟小区，配套完善，出行工作样样便利'],['增江街-沿江东二路 '],['荔城增江'],['3室2厅 | 110.75平米 | 东 西 | 精装 | 高楼层(共9层)  | 暂无数据'],['79'],"['7,134元/平']",增城区
['南向无遮掩，总米低，看房very方便。'],['保利合锦领秀山 '],['荔城增江'],['3室2厅 | 112.54平米 | 南 | 其他 | 中楼层(共33层)  | 暂无数据'],['90'],"['7,998元/平']",增城区
['望花园，装修新净，拎包入住，生活方便！'],['锦绣御景苑一二期 '],['荔城西区'],['3室2厅 | 111.5平米 | 北 | 精装 | 低楼层(共15层)  | 塔楼'],['96'],"['8,610元/平']",增城区
['绿湖二期三房2厅2卫靓楼层南向全新未住过'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 115.61平米 | 南 | 精装 | 中楼层(共32层) | 2017年 | 塔楼'],['83'],"['7,180元/平']",增城区
['绿湖四期3房2卫精装商店配套完善'],['广州敏捷绿湖首府 '],['石滩镇'],['3室2厅 | 118.43平米 | 南 | 精装 | 低楼层(共32层) | 2019年 | 塔楼'],['95'],"['8,022元/平']",增城区
['精装大三房，户型好，环境好，采光通风好'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 113.83平米 | 南 | 精装 | 低楼层(共32层) | 2018年 | 塔楼'],['98'],"['8,610元/平']",增城区
['桃源里三房带主套 装修好 近名胜景点'],['万科桃源里 '],['派潭镇'],['3室2厅 | 111.56平米 | 南 北 | 精装 | 低楼层(共19层)  | 塔楼'],['91.8'],"['8,229元/平']",增城区
['此房一楼有70方后花园，业主自住保养好，南北对流'],['广州敏捷绿湖首府二期 '],['石滩镇'],['3室2厅 | 122.43平米 | 东南 | 精装 | 低楼层(共32层) | 2017年 | 塔楼'],['85'],"['6,943元/平']",增城区
['满五年唯一税费少（南向）采光无遮挡'],['富城花园 '],['新塘南'],['3室1厅 | 118.82平米 | 南 | 简装 | 15层 | 2008年 | 塔楼'],['95'],"['7,996元/平']",增城区
