标题,小区,地区,房源信息,总价,单价,所在区
['东方白云花园南向大三房 单边位过五 采光通风好无遮挡'],['东方白云花园 '],['市桥北'],['3室1厅 | 110.26平米 | 南 | 精装 | 高楼层(共15层) | 2005年 | 板楼'],['270'],"['24,488元/平']",番禺区
['带大天台 户型方正 高实用率 全明格局 南北对流'],['万丰路 '],['市桥'],['3室2厅 | 125.1平米 | 东南 南 | 简装 | 高楼层(共6层)  | 板楼'],['160'],"['12,790元/平']",番禺区
['电梯高层，通风采光好，户型方正，证过5年'],['金沙湾花园金沙御苑 '],['沙湾'],['3室2厅 | 119.06平米 | 东 | 其他 | 高楼层(共24层) | 2012年 | 塔楼'],['329'],"['27,634元/平']",番禺区
['尚上二期楼栋位置好，南向大三房，装修保养好'],['尚上名筑二期 '],['亚运城'],['3室2厅 | 115.95平米 | 南 | 精装 | 低楼层(共31层) | 2016年 | 塔楼'],['268'],"['23,114元/平']",番禺区
['小区环境绿化好，出行便利，配套成熟，地铁2公里'],['星海园 '],['市桥'],['3室2厅 | 114.53平米 | 东南 南 | 其他 | 高楼层(共7层) | 1999年 | 塔楼'],['138'],"['12,050元/平']",番禺区
['地铁口电梯房 成熟社区 生活配套齐全'],['康裕大厦 '],['市桥'],['3室2厅 | 118.7平米 | 东南 | 简装 | 中楼层(共17层) | 1998年 | 塔楼'],['238'],"['20,051元/平']",番禺区
['锦绣半岛西区 大三房 户型方正 精装 拎包入住'],['锦绣半岛西区 '],['南浦'],['3室2厅 | 116.89平米 | 东 | 精装 | 低楼层(共18层) | 2009年 | 塔楼'],['300'],"['25,666元/平']",番禺区
['锦绣生态园 园中位置 保养很好 视野开阔'],['锦绣生态园 '],['钟村'],['3室2厅 | 127平米 | 南 | 精装 | 高楼层(共6层) | 2003年 | 板楼'],['235'],"['18,504元/平']",番禺区
['店长推荐满五唯一南向保养好无抵押'],['亚运城运动员村一区 '],['亚运城'],['3室2厅 | 118平米 | 南 | 精装 | 低楼层(共11层) | 2009年 | 塔楼'],['299'],"['25,339元/平']",番禺区
['业主诚心放卖，保养好，视野开阔'],['亚运城天荟 '],['亚运城'],['3室2厅 | 110.81平米 | 北 | 精装 | 中楼层(共55层) | 2016年 | 塔楼'],['333'],"['30,052元/平']",番禺区
['【店长推荐】东向，户型方正，业主急卖，满五年'],['倚莲半岛花园 '],['莲花山'],['3室2厅 | 114.93平米 | 南 | 其他 | 中楼层(共16层) | 2014年 | 塔楼'],['250'],"['21,753元/平']",番禺区
['证过5年唯一，天台自用采光好 ，三房格局好位置便利。'],['环城西路(市桥) '],['市桥'],['3室2厅 | 126.4平米 | 南 | 简装 | 高楼层(共7层)  | 塔楼'],['168'],"['13,292元/平']",番禺区
['雅逸庭正规三房两卫 中间楼层 距离地铁7号线员岗800米'],['广州雅居乐花园雅逸庭 '],['雅居乐'],['3室1厅 | 117.91平米 | 东北 | 简装 | 11层 | 2010年 | 塔楼'],['368'],"['31,211元/平']",番禺区
['亚运城 全新毛坯 有钥匙看房 店长推荐 细节可以谈'],['清怡居 '],['亚运城'],['3室2厅 | 128平米 | 北 | 毛坯 | 低楼层(共17层)  | 塔楼'],['150'],"['11,719元/平']",番禺区
['运四三房，满五年，中间楼层位置，业主急*带车位'],['亚运城运动员村四区 '],['亚运城'],['3室2厅 | 114.61平米 | 南 北 | 精装 | 中楼层(共11层)  | 塔楼'],['349'],"['30,452元/平']",番禺区
['华园 大三房 中楼层 小区环境好 看房方便'],['富庭华园 '],['大石'],['3室2厅 | 113.4平米 | 东北 | 其他 | 中楼层(共7层) | 2002年 | 塔楼'],['299'],"['26,367元/平']",番禺区
['3房，位置好保养好，户型方正， 东向望园林 仅有一套'],['金海岸花园观海 '],['番禺客运站'],['3室1厅 | 121.23平米 | 东 | 其他 | 高楼层(共15层) | 2009年 | 塔楼'],['408'],"['33,656元/平']",番禺区
['满五自住物业  电梯正南向望园林湖景   方正实用'],['番禺华景新城 '],['桥南'],['3室2厅 | 128.2平米 | 南 | 其他 | 低楼层(共13层) | 1999年 | 塔楼'],['339'],"['26,444元/平']",番禺区
['丽水蓝天新装修  客餐厅方正对位 单边户型南北通透'],['丽水蓝天 '],['大石'],['3室2厅 | 116.08平米 | 东南 | 精装 | 低楼层(共19层)  | 板塔结合'],['430'],"['37,044元/平']",番禺区
['店长推荐 南向三房 户型方正 视野开阔 装修保养好'],['亚运城运动员村一区 '],['亚运城'],['3室2厅 | 115.98平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼'],['310'],"['26,729元/平']",番禺区
['尚上名筑一区 南北对流 舒适大三房'],['尚上名筑一区 '],['亚运城'],['3室2厅 | 117.34平米 | 南 北 | 精装 | 低楼层(共23层) | 2015年 | 塔楼'],['210'],"['17,897元/平']",番禺区
['活力电梯三房两卫，二次装修，可公积金贷款，环境优雅'],['祈福新村活力花园 '],['祈福新村'],['3室2厅 | 118.63平米 | 北 | 精装 | 中楼层(共18层) | 2005年 | 塔楼'],['330'],"['27,818元/平']",番禺区
['锦绣生态园 南向大三房 通风采光好 在等有缘之人'],['锦绣生态园 '],['钟村'],['3室2厅 | 129.5平米 | 南 | 其他 | 高楼层(共6层) | 2003年 | 塔楼'],['240'],"['18,533元/平']",番禺区
['倚莲半岛花园 户型方正 通风采光好 看房方便 急'],['倚莲半岛花园 '],['莲花山'],['3室2厅 | 120.78平米 | 南 | 毛坯 | 高楼层(共16层) | 2014年 | 塔楼'],['220'],"['18,215元/平']",番禺区
['迎风阁电梯三房两卫，南北对流，户型方正，可公积金'],['祈福新村迎风阁 '],['祈福新村'],['3室2厅 | 120.4平米 | 北 | 其他 | 低楼层(共18层) | 2005年 | 塔楼'],['256'],"['21,263元/平']",番禺区
['广地花园电梯复式使用率110%南向视野好采光佳方便看房'],['广地花园 '],['星河湾'],['3室2厅 | 122.43平米 | 南 北 | 其他 | 高楼层(共7层) | 2006年 | 板塔结合'],['368'],"['30,058元/平']",番禺区
['广碧T单位 采光通风好 视野开阔 绿化高  业主诚意出卖'],['广州碧桂园雅苑 '],['南浦'],['3室1厅 | 117.5平米 | 南 | 其他 | 高楼层(共7层) | 1998年 | 塔楼'],['258'],"['21,958元/平']",番禺区
['满五唯一，毛坯房，东向高层视野好，采光好'],['倚莲半岛花园 '],['莲花山'],['3室2厅 | 125.91平米 | 东 | 毛坯 | 高楼层(共16层) | 2014年 | 塔楼'],['219'],"['17,394元/平']",番禺区
['尚上名筑二期 南北对流 三房 中楼层'],['尚上名筑二期 '],['亚运城'],['3室2厅 | 126.24平米 | 南 北 | 其他 | 中楼层(共31层) | 2016年 | 塔楼'],['230'],"['18,220元/平']",番禺区
['一楼有前花园约70方，后花园约30方，小区安静少有户型'],['金海岸花园皇玛 '],['番禺客运站'],['3室2厅 | 129.63平米 | 东南 | 精装 | 低楼层(共9层) | 2002年 | 塔楼'],['448'],"['34,560元/平']",番禺区
['中间楼层，满五年，户型方正，东向大三房。'],['海伦堡御院 '],['桥南'],['3室2厅 | 110.4平米 | 北 | 其他 | 中楼层(共12层) | 2005年 | 塔楼'],['378'],"['34,240元/平']",番禺区
['倚莲半岛花园 户型方正 通风采光好 看房方便 急'],['倚莲半岛花园 '],['莲花山'],['3室2厅 | 126.07平米 | 南 | 其他 | 中楼层(共16层) | 2014年 | 塔楼'],['260'],"['20,624元/平']",番禺区
['满五省重税业主自住，中高层光线阳光充足小区人车分流'],['越秀可逸阳光 '],['桥南'],['3室1厅 | 121.61平米 | 南 | 其他 | 中楼层(共13层) | 2013年 | 塔楼'],['400'],"['32,893元/平']",番禺区
['时代柏林  全南向采光好  新装修未入住过  带车位'],['时代柏林 '],['桥南'],['3室2厅 | 112.68平米 | 南 | 其他 | 低楼层(共32层)  | 塔楼'],['500'],"['44,374元/平']",番禺区
['一楼有前花园约70方，后花园约30方，小区安静少有户型'],['金海岸花园皇玛 '],['番禺客运站'],['3室2厅 | 129.63平米 | 东南 | 精装 | 低楼层(共9层) | 2002年 | 塔楼'],['448'],"['34,560元/平']",番禺区
['满五自住物业  电梯正南向望园林湖景   方正实用'],['番禺华景新城 '],['桥南'],['3室2厅 | 128.2平米 | 南 | 其他 | 低楼层(共13层) | 1999年 | 塔楼'],['339'],"['26,444元/平']",番禺区
['店长推荐 南向三房 户型方正 视野开阔 装修保养好'],['亚运城运动员村一区 '],['亚运城'],['3室2厅 | 115.98平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼'],['310'],"['26,729元/平']",番禺区
['房大厅大，采光视野好，3+1户型。'],['华南新城南区 '],['华南新城'],['3室2厅 | 128.92平米 | 南 | 简装 | 低楼层(共12层) | 2003年 | 板塔结合'],['298'],"['23,116元/平']",番禺区
['祈福缤纷汇 3室1厅 南'],['祈福缤纷汇 '],['祈福新村'],['3室1厅 | 125.76平米 | 南 | 精装 | 33层 | 2017年 | 塔楼'],['425'],"['33,795元/平']",番禺区
['番禺CBD三房两卫 125平方 近地铁 楼层高 户型好'],['华南碧桂园翠山蓝天苑 '],['华南碧桂园'],['3室2厅 | 125.64平米 | 西南 | 其他 | 中楼层(共8层) | 2007年 | 塔楼'],['480'],"['38,205元/平']",番禺区
['丽水蓝天新装修  客餐厅方正对位 单边户型南北通透'],['丽水蓝天 '],['大石'],['3室2厅 | 116.08平米 | 东南 | 精装 | 低楼层(共19层)  | 板塔结合'],['430'],"['37,044元/平']",番禺区
['时代倾城（番禺区），3室2厅，东南全新，拎包入住。'],['时代倾城(番禺区) '],['南村'],['3室2厅 | 116平米 | 东南 | 精装 | 中楼层(共33层) | 2014年 | 塔楼'],['380'],"['32,759元/平']",番禺区
['证过五年 唯一物业 保养好 近地铁'],['祈福缤纷汇 '],['祈福新村'],['3室2厅 | 113.03平米 | 东 | 精装 | 33层 | 2017年 | 塔楼'],['380'],"['33,620元/平']",番禺区
"['房屋一楼,独立花园东南向南北对流通风采光好']",['南浦海滨花园 '],['南浦'],['3室2厅 | 121.47平米 | 东南 | 其他 | 低楼层(共5层) | 2002年 | 板楼'],['385'],"['31,696元/平']",番禺区
['星河湾一期大户型 一线望江精装修 难得放盘'],['星河湾怡心园 '],['星河湾'],['3室1厅 | 128.3平米 | 东北 | 其他 | 低楼层(共9层) | 2001年 | 塔楼'],['498'],"['38,816元/平']",番禺区
['凯德山海连城 户型方正 通风采光好 看房方便'],['凯德山海连城 '],['莲花山'],['3室2厅 | 124.93平米 | 南 | 其他 | 33层  | 塔楼'],['260'],"['20,812元/平']",番禺区
['番禺CBD带空中花园 双地铁 117方大三房 平台30方'],['华南碧桂园翠山蓝天苑 '],['华南碧桂园'],['3室2厅 | 117.9平米 | 西 | 其他 | 8层 | 2007年 | 塔楼'],['490'],"['41,561元/平']",番禺区
['9年仲元，方正东南向三房，采光好，近地铁，交通方便'],['吉祥北园D区 '],['洛溪'],['3室2厅 | 122.3平米 | 南 | 其他 | 高楼层(共7层) | 1993年 | 板塔结合'],['258'],"['21,096元/平']",番禺区
['房型好，朝向好，满二唯一，全屋全新！'],['亚运城天成2区 '],['亚运城'],['3室2厅 | 110.38平米 | 南 | 精装 | 中楼层(共46层) | 2019年 | 塔楼'],['296'],"['26,817元/平']",番禺区
['近地铁 禺丰园二期 大三房两卫 满五年唯一  可公积金'],['禺丰园二期 '],['市桥'],['3室2厅 | 115.1平米 | 东北 | 精装 | 中楼层(共8层) | 1996年 | 板楼'],['160'],"['13,901元/平']",番禺区
['星河湾一期高层大户型 正望院区'],['广州星河湾朗心园 '],['星河湾'],['3室1厅 | 129.4平米 | 东北 | 其他 | 高楼层(共9层) | 2001年 | 塔楼'],['450'],"['34,776元/平']",番禺区
['锦绣半岛西区   江景3房带主套'],['锦绣半岛西区 '],['南浦'],['3室2厅 | 112.62平米 | 西南 | 简装 | 中楼层(共28层) | 2009年 | 塔楼'],['300'],"['26,639元/平']",番禺区
['星尚3房双阳台南北通风 视野采光好 望小区园景'],['星尚花园 '],['市桥东'],['3室1厅 | 113.23平米 | 南 | 毛坯 | 高楼层(共25层) | 2017年 | 塔楼'],['350'],"['30,911元/平']",番禺区
['小区C位2梯4房安静，高层采光通风好，视野开阔'],['佰利山 '],['雅居乐'],['3室2厅 | 118.1平米 | 北 | 精装 | 32层 | 2012年 | 塔楼'],['480'],"['40,644元/平']",番禺区
['南向大三房，好楼层采光好，已安装电梯，小区中间位置'],['朗陶居 '],['桥南'],['3室2厅 | 117.7平米 | 南 | 简装 | 中楼层(共7层) | 2001年 | 塔楼'],['260'],"['22,091元/平']",番禺区
['时代柏林 小三房 南向望园景点'],['时代柏林 '],['桥南'],['3室2厅 | 112.69平米 | 东南 | 精装 | 低楼层(共32层)  | 塔楼'],['440'],"['39,046元/平']",番禺区
['地铁物业 实用三房 视野开阔 星河湾管理'],['海怡花园 '],['厦滘'],['3室2厅 | 111.9平米 | 南 北 | 精装 | 中楼层(共15层) | 2000年 | 塔楼'],['440'],"['39,321元/平']",番禺区
['市桥 新靓装修，可公积金，满五唯一，方正实用'],['大西路 '],['市桥'],['3室2厅 | 113.3平米 | 东南 | 其他 | 中楼层(共8层)  | 塔楼'],['142'],"['12,534元/平']",番禺区
['电梯中层 ，小区中间位置.望小区园林'],['东方白云花园 '],['市桥北'],['3室2厅 | 114.48平米 | 北 | 精装 | 中楼层(共11层) | 2002年 | 塔楼'],['216'],"['18,868元/平']",番禺区
['客厅望泳池园林 户型方正，高实用率，视野好'],['星河湾怡心园 '],['星河湾'],['3室1厅 | 129.9平米 | 东 北 | 精装 | 低楼层(共9层) | 2001年 | 塔楼'],['398'],"['30,639元/平']",番禺区
['南向三房  户型方正实用精装， 满五年'],['时代倾城(番禺区) '],['南村'],['3室2厅 | 117.57平米 | 东 东南 | 精装 | 低楼层(共22层) | 2014年 | 塔楼'],['306'],"['26,028元/平']",番禺区
['星河湾一期大户型 一线望江精装修 难得放盘'],['星河湾怡心园 '],['星河湾'],['3室1厅 | 128.3平米 | 东北 | 其他 | 低楼层(共9层) | 2001年 | 塔楼'],['498'],"['38,816元/平']",番禺区
['东雅园特惠大三房南北双阳台地铁900米'],['东怡新区东雅园 '],['东怡新区'],['3室2厅 | 113.99平米 | 南 | 简装 | 高楼层(共7层) | 2003年 | 塔楼'],['208'],"['18,248元/平']",番禺区
['锦绣半岛西区   江景3房带主套'],['锦绣半岛西区 '],['南浦'],['3室2厅 | 112.62平米 | 西南 | 简装 | 中楼层(共28层) | 2009年 | 塔楼'],['300'],"['26,639元/平']",番禺区
['近地铁 禺丰园二期 大三房两卫 满五年唯一  可公积金'],['禺丰园二期 '],['市桥'],['3室2厅 | 115.1平米 | 东北 | 精装 | 中楼层(共8层) | 1996年 | 板楼'],['160'],"['13,901元/平']",番禺区
['南向大三房，好楼层采光好，已安装电梯，小区中间位置'],['朗陶居 '],['桥南'],['3室2厅 | 117.7平米 | 南 | 简装 | 中楼层(共7层) | 2001年 | 塔楼'],['260'],"['22,091元/平']",番禺区
['小区C位2梯4房安静，高层采光通风好，视野开阔'],['佰利山 '],['雅居乐'],['3室2厅 | 118.1平米 | 北 | 精装 | 32层 | 2012年 | 塔楼'],['480'],"['40,644元/平']",番禺区
['星尚3房双阳台南北通风 视野采光好 望小区园景'],['星尚花园 '],['市桥东'],['3室1厅 | 113.23平米 | 南 | 毛坯 | 高楼层(共25层) | 2017年 | 塔楼'],['350'],"['30,911元/平']",番禺区
['广地花园二期，电梯高层，南北对流，视野宽阔'],['广地花园 '],['星河湾'],['3室2厅 | 127.72平米 | 北 | 其他 | 高楼层(共12层) | 2006年 | 板塔结合'],['358'],"['28,031元/平']",番禺区
['全新装修  适合做婚房  拧包入住  望江  近地铁'],['百事佳花园 '],['南浦'],['3室1厅 | 112.31平米 | 东北 | 精装 | 低楼层(共28层) | 1997年 | 塔楼'],['230'],"['20,480元/平']",番禺区
['剑桥郡东南向三房 带主套 居家改善房源'],['佰利山 '],['雅居乐'],['3室2厅 | 118.9平米 | 东南 | 其他 | 30层 | 2010年 | 塔楼'],['390'],"['32,801元/平']",番禺区
['星尚花园 次新楼龄3+1房精装修 望花园泳池 视野宽阔'],['星尚花园 '],['市桥东'],['3室2厅 | 126.31平米 | 北 | 精装 | 低楼层(共26层) | 2017年 | 塔楼'],['328'],"['25,968元/平']",番禺区
['南国奥园电梯三房二次装修保养好中层出入方便'],['南国奥园 '],['汉溪长隆'],['3室2厅 | 117.9平米 | 南 | 其他 | 高楼层(共16层) | 2006年 | 塔楼'],['330'],"['27,990元/平']",番禺区
['亚运城天珑 户型方正 3.3米层高 一线江景 各付各税'],['亚运城天珑 '],['亚运城'],['3室2厅 | 115.26平米 | 南 | 其他 | 低楼层(共53层)  | 塔楼'],['370'],"['32,102元/平']",番禺区
['南向三房两卫     三梯四户  全屋定制装修'],['亚运城天珑 '],['亚运城'],['3室2厅 | 115.71平米 | 南 | 精装 | 低楼层(共53层)  | 塔楼'],['429'],"['37,076元/平']",番禺区
['新造地铁口高层住宅，方正三房格局，视野开阔。'],['广州大学城智慧谷 '],['国际创新城'],['3室2厅 | 113平米 | 东南 | 其他 | 高楼层(共31层)  | 暂无数据'],['565'],"['50,000元/平']",番禺区
['星河湾一期 正南北对流 中层三房，保养很好，诚意出'],['星河湾逸心园 '],['星河湾'],['3室1厅 | 121.8平米 | 南 北 | 精装 | 中楼层(共8层) | 2001年 | 塔楼'],['450'],"['36,946元/平']",番禺区
['雅居乐七里海，精装3房，证过五年，少税费'],['雅居乐七里海 '],['石楼'],['3室2厅 | 122.98平米 | 北 | 精装 | 低楼层(共17层) | 2013年 | 塔楼'],['246'],"['20,004元/平']",番禺区
['全南户型，望小区园景，全屋进口家私家电，看房方便'],['星尚花园 '],['市桥东'],['3室1厅 | 115.56平米 | 南 | 其他 | 中楼层(共26层)  | 板楼'],['285'],"['24,663元/平']",番禺区
['锦绣半岛西区精装三房 保养好 南向近地铁口  近幼儿园'],['锦绣半岛西区 '],['南浦'],['3室2厅 | 127.77平米 | 东南 | 精装 | 低楼层(共19层) | 2009年 | 塔楼'],['325'],"['25,437元/平']",番禺区
['生态园改善户型，园中位置，看中可谈，诚意放盘 南向'],['锦绣生态园 '],['钟村'],['3室2厅 | 122.4平米 | 南 | 其他 | 高楼层(共6层) | 2003年 | 塔楼'],['250'],"['20,425元/平']",番禺区
['锦绣半岛西区 单证物业 过五年看房方便 业主有心卖'],['锦绣半岛西区 '],['南浦'],['3室2厅 | 113.69平米 | 北 | 精装 | 低楼层(共25层) | 2009年 | 塔楼'],['260'],"['22,870元/平']",番禺区
['实用三房，采光好，视野开阔，保养好'],['金山谷尚层 '],['金山谷'],['3室1厅 | 110.43平米 | 东北 | 简装 | 低楼层(共32层) | 2016年 | 塔楼'],['380'],"['34,411元/平']",番禺区
['过五唯一、无按揭，业主自住保养好，视野开阔无遮挡。'],['华南新城南区 '],['华南新城'],['3室2厅 | 119.23平米 | 南 北 | 其他 | 中楼层(共12层) | 2011年 | 板塔结合'],['341'],"['28,601元/平']",番禺区
['满五唯一，南北对流高楼层采光好，视野开阔！'],['亚运城运动员村一区 '],['亚运城'],['3室2厅 | 116.44平米 | 南 | 精装 | 高楼层(共11层)  | 塔楼'],['310'],"['26,624元/平']",番禺区
['低密度小区，户型方正，居住舒适'],['海愉苑 '],['亚运大道中'],['3室1厅 | 129.13平米 | 南 | 精装 | 中楼层(共6层) | 2011年 | 塔楼'],['220'],"['17,038元/平']",番禺区
"['南向单位，户型方正实用,一梯两户,配套齐全,近地铁']",['南浦海滨花园 '],['南浦'],['3室2厅 | 122.42平米 | 东南 | 简装 | 中楼层(共5层) | 1998年 | 板楼'],['260'],"['21,239元/平']",番禺区
['海龙湾电梯三房 东南向 过五年 望花园安静舒适'],['海龙湾 '],['南浦'],['3室1厅 | 119.8平米 | 东南 | 其他 | 高楼层(共16层) | 2004年 | 塔楼'],['428'],"['35,727元/平']",番禺区
['大东路 满五唯一  框架结构 可公积金'],['大东路 '],['市桥'],['3室2厅 | 119平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼'],['130'],"['10,925元/平']",番禺区
['祈福新村晓峰园 南向大三房 视野开阔无遮挡'],['祈福新村晓峰园 '],['祈福新村'],['3室1厅 | 128.2平米 | 南 | 其他 | 高楼层(共31层) | 2005年 | 塔楼'],['240'],"['18,721元/平']",番禺区
['锦绣半岛西区 双证望花园 很开阔 过五年'],['锦绣半岛西区 '],['南浦'],['3室1厅 | 110.37平米 | 北 | 精装 | 低楼层(共19层) | 2009年 | 塔楼'],['301'],"['27,272元/平']",番禺区
['交通综合大楼 框架结构 南北通透 配套成熟 生活便利'],['交通综合大楼 '],['市桥'],['3室2厅 | 110.8平米 | 南 北 | 简装 | 高楼层(共9层) | 1997年 | 板楼'],['118'],"['10,650元/平']",番禺区
['店长主推，南北对流二次装修一线高尔夫安静出入方便'],['南国奥园 '],['汉溪长隆'],['3室2厅 | 118.43平米 | 东南 | 其他 | 中楼层(共17层) | 2006年 | 塔楼'],['400'],"['33,776元/平']",番禺区
['过五唯一、无按揭，业主自住保养好，视野开阔无遮挡。'],['华南新城南区 '],['华南新城'],['3室2厅 | 119.23平米 | 南 北 | 其他 | 中楼层(共12层) | 2011年 | 板塔结合'],['341'],"['28,601元/平']",番禺区
['吉祥北园B区南向高层 视野采光好 三房两卫户型方正'],['吉祥北园B区 '],['洛溪'],['3室1厅 | 123.3平米 | 东南 | 其他 | 高楼层(共7层) | 1993年 | 板塔结合'],['208'],"['16,870元/平']",番禺区
['此房已满5唯一税费少，望花园安静舒适'],['倚莲半岛花园 '],['莲花山'],['3室2厅 | 111.32平米 | 北 | 精装 | 低楼层(共16层) | 2014年 | 塔楼'],['200'],"['17,967元/平']",番禺区
['南奥三房 雅典区中间楼层 安静 满五唯一'],['南国奥园 '],['汉溪长隆'],['3室2厅 | 114.95平米 | 南 | 精装 | 中楼层(共5层) | 2006年 | 板楼'],['330'],"['28,709元/平']",番禺区
['金月湾大三房 中层南向 视野采光很好'],['锦绣半岛金月湾 '],['南浦'],['3室1厅 | 129.69平米 | 南 | 精装 | 中楼层(共30层) | 2015年 | 塔楼'],['450'],"['34,699元/平']",番禺区
['尚上名筑三房 带装修 看房方便'],['尚上名筑一区 '],['亚运城'],['3室2厅 | 116.6平米 | 北 | 其他 | 高楼层(共23层) | 2015年 | 塔楼'],['215'],"['18,440元/平']",番禺区
['店长推荐，小区中间位置小三房过五年。'],['亚运城运动员村四区 '],['亚运城'],['3室2厅 | 114.4平米 | 南 | 其他 | 低楼层(共11层)  | 塔楼'],['260'],"['22,728元/平']",番禺区
['房子户型方正 使用率高 视野开阔 满五税费少'],['星河湾畅心园 '],['星河湾'],['3室2厅 | 123.6平米 | 南 | 精装 | 高楼层(共10层) | 2001年 | 塔楼'],['526'],"['42,557元/平']",番禺区
['康裕大厦一期 省级 精装修 可拎包入住'],['康裕大厦 '],['市桥'],['3室2厅 | 118.7平米 | 南 | 精装 | 低楼层(共17层) | 1998年 | 塔楼'],['258'],"['21,736元/平']",番禺区
['框架结构、可公积金、格局方正实用、配套成熟'],['大西路 '],['市桥'],['3室2厅 | 113.3平米 | 南 北 | 其他 | 中楼层(共8层)  | 暂无数据'],['118'],"['10,415元/平']",番禺区
['方正三房 业主诚意出手视野好 湖景房'],['华南碧桂园翠云山 '],['华南碧桂园'],['3室2厅 | 113.59平米 | 南 | 其他 | 中楼层(共11层) | 2008年 | 塔楼'],['365'],"['32,134元/平']",番禺区
['此房过五年 业主诚意放卖 南北对流 近商圈地铁'],['华南碧桂园翠山蓝天苑 '],['华南碧桂园'],['3室2厅 | 127平米 | 西北 | 精装 | 中楼层(共8层) | 2007年 | 塔楼'],['550'],"['43,308元/平']",番禺区
['锦绣半岛金月湾 3室2厅 南 西南'],['锦绣半岛金月湾 '],['南浦'],['3室2厅 | 127.62平米 | 南 西南 | 精装 | 高楼层(共31层) | 2014年 | 塔楼'],['390'],"['30,560元/平']",番禺区
['此房满五年不唯一，无抵押产权清晰，户口无占用。'],['广州雅居乐花园花巷 '],['雅居乐'],['3室2厅 | 122.38平米 | 南 北 | 其他 | 高楼层(共6层) | 2010年 | 塔楼'],['418'],"['34,156元/平']",番禺区
['生态园改善户型，园中位置，看中可谈，诚意放盘 南向'],['锦绣生态园 '],['钟村'],['3室2厅 | 122.4平米 | 南 | 其他 | 高楼层(共6层) | 2003年 | 塔楼'],['250'],"['20,425元/平']",番禺区
['新造地铁口高层住宅，方正三房格局，视野开阔。'],['广州大学城智慧谷 '],['国际创新城'],['3室2厅 | 113平米 | 东南 | 其他 | 高楼层(共31层)  | 暂无数据'],['565'],"['50,000元/平']",番禺区
['星河湾一期 正南北对流 中层三房，保养很好，诚意出'],['星河湾逸心园 '],['星河湾'],['3室1厅 | 121.8平米 | 南 北 | 精装 | 中楼层(共8层) | 2001年 | 塔楼'],['450'],"['36,946元/平']",番禺区
['番禺大石繁华位 置富丽广场精装修四房二厅拎包入住'],['富丽广场 '],['大石'],['3室2厅 | 119.3平米 | 西 | 简装 | 高楼层(共6层) | 1995年 | 板塔结合'],['210'],"['17,603元/平']",番禺区
['本房源高楼层，东南向，采光通风好，装修保养新'],['海龙湾 '],['南浦'],['3室2厅 | 120.39平米 | 东南 | 精装 | 中楼层(共11层) | 2004年 | 塔楼'],['300'],"['24,920元/平']",番禺区
['有小车位，星力时代豪庭， 次新小区，电梯，精装3房.'],['星力时代豪庭 '],['市桥北'],['3室2厅 | 111.86平米 | 南 北 | 精装 | 低楼层(共33层) | 2015年 | 塔楼'],['290'],"['25,926元/平']",番禺区
['康裕园，户型方正采光通风好，离地铁1.2公里生活便利'],['康裕园 '],['市桥'],['3室2厅 | 123.3平米 | 南 | 其他 | 中楼层(共7层) | 1993年 | 塔楼'],['270'],"['21,898元/平']",番禺区
['锦绣半岛西区 户型方正 南北对流 电梯 近地铁 拎包住'],['锦绣半岛西区 '],['南浦'],['3室2厅 | 120平米 | 南 北 | 精装 | 高楼层(共17层) | 2009年 | 塔楼'],['330'],"['27,500元/平']",番禺区
['天誉中间楼层，楼龄新，精装修，满五唯一'],['亚运城天誉 '],['亚运城'],['3室2厅 | 113.42平米 | 西北 北 东北 | 精装 | 中楼层(共55层) | 2013年 | 塔楼'],['238'],"['20,984元/平']",番禺区
['产权清晰，无遮挡，视野开阔采光通风好大花园'],['祈福新村倚湖湾 '],['祈福新村'],['3室2厅 | 126.6平米 | 东北 | 简装 | 低楼层(共30层) | 2012年 | 塔楼'],['385'],"['30,411元/平']",番禺区
['诚心卖！楼龄环境好，视野开阔通风好'],['锦绣半岛西区 '],['南浦'],['3室1厅 | 113平米 | 东北 | 简装 | 中楼层(共25层) | 2009年 | 塔楼'],['255'],"['22,567元/平']",番禺区
['大东路 满五唯一  框架结构 可公积金'],['大东路 '],['市桥'],['3室2厅 | 119平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼'],['130'],"['10,925元/平']",番禺区
['祈福新村晓峰园 南向大三房 视野开阔无遮挡'],['祈福新村晓峰园 '],['祈福新村'],['3室1厅 | 128.2平米 | 南 | 其他 | 高楼层(共31层) | 2005年 | 塔楼'],['240'],"['18,721元/平']",番禺区
['中楼层 户型方正 配套齐全 满五年省税'],['南郊市场 '],['桥南'],['3室2厅 | 123.1平米 | 西南 | 其他 | 中楼层(共7层)  | 塔楼'],['210'],"['17,060元/平']",番禺区
['大三房视野无遮挡 东南西北都有窗的通风户型 业主诚出'],['祈福缤纷汇 '],['祈福新村'],['3室1厅 | 114.5平米 | 东 | 精装 | 26层 | 2017年 | 板塔结合'],['428'],"['37,380元/平']",番禺区
['亚运城天誉三房 厅大房大 自住保养好 诚心急出'],['亚运城天誉 '],['亚运城'],['3室2厅 | 113.42平米 | 西北 北 东北 | 精装 | 高楼层(共55层)  | 塔楼'],['230'],"['20,279元/平']",番禺区
