标题,小区,地区,房源信息,总价,单价,所在区
['满五唯一 产权清晰 南向大三房望花园 诚意可谈'],['第三金碧花园 '],['金碧'],['3室1厅 | 123.18平米 | 南 | 简装 | 低楼层(共32层) | 2005年 | 板塔结合'],['478'],"['38,806元/平']",海珠区
['富力尚溢居南向3房2卫格局方正实用'],['富力尚溢居 '],['滨江东'],['3室2厅 | 119.46平米 | 南 | 其他 | 33层 | 2005年 | 塔楼'],['750'],"['62,783元/平']",海珠区
['金碧三期 东南向三房 望花园 满五唯一 近地铁口'],['第三金碧花园 '],['金碧'],['3室1厅 | 119.34平米 | 东南 | 其他 | 中楼层(共32层) | 2005年 | 塔楼'],['498'],"['41,730元/平']",海珠区
['富力现代东南向三房  望花园 安静舒适 产权清晰'],['富力现代广场 '],['工业大道北'],['3室1厅 | 111.44平米 | 东南 | 简装 | 中楼层(共24层) | 2005年 | 塔楼'],['550'],"['49,354元/平']",海珠区
['产权清晰，南向单边户型，楼层好，采光充足'],['第三金碧花园 '],['金碧'],['3室1厅 | 124.17平米 | 南 | 精装 | 中楼层(共32层) | 2005年 | 塔楼'],['500'],"['40,268元/平']",海珠区
['喜欢种植花草朋友看过来 少有采光好带平台靓装修3楼'],['保利百合花园 '],['江燕路'],['3室2厅 | 111.73平米 | 东 | 精装 | 低楼层(共21层) | 2004年 | 塔楼'],['400'],"['35,801元/平']",海珠区
['祈乐苑3房满五年，产权清晰，无抵押无按揭'],['祈乐苑 '],['中大'],['3室1厅 | 121.33平米 | 南 北 | 其他 | 中楼层(共18层) | 2004年 | 塔楼'],['720'],"['59,343元/平']",海珠区
['佳大银湾 南向3房2卫 望花园采光充足 方正实用'],['佳大银湾 '],['东晓路'],['3室2厅 | 113.57平米 | 南 | 其他 | 低楼层(共24层) | 2008年 | 塔楼'],['798'],"['70,266元/平']",海珠区
['满五唯一，北向望广州塔，主卧带平台'],['世纪云顶雅苑 '],['滨江东'],['3室2厅 | 118.7平米 | 北 | 简装 | 中楼层(共32层) | 2009年 | 塔楼'],['725'],"['61,079元/平']",海珠区
['第一金碧花园东南向中层大三房 全屋精装修'],['金碧花园第一金碧 '],['金碧'],['3室2厅 | 113.26平米 | 东南 | 其他 | 中楼层(共22层) | 2000年 | 塔楼'],['450'],"['39,732元/平']",海珠区
['中层南向 看花园单位 这个户型少放盘 通风好 采光佳'],['富基广场A区 '],['滨江中'],['3室2厅 | 113.2平米 | 南 | 精装 | 34层 | 2005年 | 塔楼'],['678'],"['59,894元/平']",海珠区
['浪琴居 满五年 格局方正实用 安静看花园'],['浪琴居 '],['滨江东'],['3室2厅 | 110.48平米 | 南 | 精装 | 28层 | 2001年 | 塔楼'],['560'],"['50,688元/平']",海珠区
['东北向江景房 安静望小蛮腰 通风采光好 高层夜景迷人'],['中海名都 '],['滨江中'],['3室2厅 | 120.2平米 | 东 东北 | 简装 | 高楼层(共38层) | 2002年 | 塔楼'],['750'],"['62,397元/平']",海珠区
['自由心岸，南向三房望花园，安静大阳台，阳光好'],['自由心岸 '],['滨江中'],['3室2厅 | 119.73平米 | 东南 南 | 精装 | 低楼层(共28层) | 2003年 | 塔楼'],['608'],"['50,781元/平']",海珠区
['怡雅苑二期高楼层三房，视野采光好，天台可自用'],['怡雅苑(海珠) '],['宝岗'],['3室1厅 | 113.17平米 | 东南 | 其他 | 高楼层(共16层) | 1999年 | 塔楼'],['368'],"['32,518元/平']",海珠区
['富力银禧花园二期3房1卫 业主有车位可以一起卖'],['银禧花园 '],['滨江东'],['3室2厅 | 111.62平米 | 北 | 精装 | 25层 | 2007年 | 塔楼'],['768'],"['68,805元/平']",海珠区
['富力银禧花园二期3房1卫 业主有车位可以一起卖'],['银禧花园 '],['滨江东'],['3室2厅 | 111.62平米 | 北 | 精装 | 25层 | 2007年 | 塔楼'],['768'],"['68,805元/平']",海珠区
['南向三房 园林小区 实用率高 通风采光好 安静望花园'],['中海名都 '],['滨江中'],['3室2厅 | 111平米 | 南 西 | 简装 | 中楼层(共38层) | 2002年 | 塔楼'],['700'],"['63,064元/平']",海珠区
['富景花园 精装4房带主套 中大旁 双地铁线 双地铁线'],['富景花园 '],['新港西'],['3室2厅 | 113.2平米 | 西北 | 精装 | 低楼层(共31层) | 2003年 | 塔楼'],['390'],"['34,453元/平']",海珠区
['36000滨江东小区精装三房两卫西南高层'],['滨江花园 '],['滨江中'],['3室1厅 | 123.11平米 | 西南 | 其他 | 中楼层(共28层) | 2000年 | 塔楼'],['448'],"['36,391元/平']",海珠区
['自由心岸，南向三房望花园，安静大阳台，阳光好'],['自由心岸 '],['滨江中'],['3室2厅 | 119.73平米 | 东南 南 | 精装 | 低楼层(共28层) | 2003年 | 塔楼'],['608'],"['50,781元/平']",海珠区
['产权清晰，南向单边户型，楼层好，采光充足'],['第三金碧花园 '],['金碧'],['3室1厅 | 124.17平米 | 南 | 精装 | 中楼层(共32层) | 2005年 | 塔楼'],['500'],"['40,268元/平']",海珠区
['光大三期 精装三房两卫 可便四房 视野开阔 过五唯一'],['光大花园榕岸 '],['工业大道北'],['3室2厅 | 123.44平米 | 西北 | 其他 | 低楼层(共33层) | 2006年 | 塔楼'],['728'],"['58,977元/平']",海珠区
['安静看花园 采光充足 户型方正 楼龄新！！！'],['逸景翠园 '],['广州大道南'],['3室2厅 | 125.08平米 | 东南 | 其他 | 高楼层(共26层) | 2007年 | 塔楼'],['600'],"['47,970元/平']",海珠区
['南向  一线江景房   大三房  光线好'],['第三金碧花园 '],['金碧'],['3室2厅 | 122.01平米 | 南 | 其他 | 低楼层(共32层) | 2005年 | 塔楼'],['550'],"['45,079元/平']",海珠区
['江南新苑 园林小区 中间位置 南向大阳台安静望园景'],['江南新苑 '],['新港西'],['3室2厅 | 129.58平米 | 南 | 其他 | 低楼层(共29层) | 2005年 | 塔楼'],['820'],"['63,282元/平']",海珠区
['三房两卫，适合大家庭入住，一步到位'],['宏宇广场罗马假日 '],['宝岗'],['3室1厅 | 112.93平米 | 西南 | 其他 | 22层 | 2000年 | 塔楼'],['445'],"['39,405元/平']",海珠区
['光大三期榕岸 满五唯一 安静望花园 能望江 精装 省级'],['光大花园榕岸 '],['工业大道北'],['3室2厅 | 123.27平米 | 南 北 | 精装 | 中楼层(共33层) | 2006年 | 塔楼'],['666'],"['54,028元/平']",海珠区
['琶洲电商总部.磨碟沙地铁口.世港花园.'],['世港花园 '],['磨碟沙'],['3室2厅 | 114.44平米 | 南 | 精装 | 低楼层(共9层) | 2004年 | 塔楼'],['668'],"['58,372元/平']",海珠区
['富力尚溢居东南向单边卫3房2卫 业主自住保养新净'],['富力尚溢居 '],['滨江东'],['3室2厅 | 119.45平米 | 东南 | 其他 | 33层 | 2005年 | 塔楼'],['925'],"['77,439元/平']",海珠区
['祈乐苑3房满五年，产权清晰，无抵押无按揭'],['祈乐苑 '],['中大'],['3室1厅 | 121.33平米 | 南 北 | 其他 | 中楼层(共18层) | 2004年 | 塔楼'],['720'],"['59,343元/平']",海珠区
['怡雅苑二期高楼层三房，视野采光好，天台可自用'],['怡雅苑(海珠) '],['宝岗'],['3室1厅 | 113.17平米 | 东南 | 其他 | 高楼层(共16层) | 1999年 | 塔楼'],['368'],"['32,518元/平']",海珠区
['浪琴居 满五年 格局方正实用 安静看花园'],['浪琴居 '],['滨江东'],['3室2厅 | 110.48平米 | 南 | 精装 | 28层 | 2001年 | 塔楼'],['560'],"['50,688元/平']",海珠区
['第一金碧花园东南向中层大三房 全屋精装修'],['金碧花园第一金碧 '],['金碧'],['3室2厅 | 113.26平米 | 东南 | 其他 | 中楼层(共22层) | 2000年 | 塔楼'],['450'],"['39,732元/平']",海珠区
['佳大银湾 南向3房2卫 望花园采光充足 方正实用'],['佳大银湾 '],['东晓路'],['3室2厅 | 113.57平米 | 南 | 其他 | 低楼层(共24层) | 2008年 | 塔楼'],['798'],"['70,266元/平']",海珠区
['此房满五唯一，南向，中楼层采光视野好！'],['第三金碧花园 '],['金碧'],['3室2厅 | 123.17平米 | 南 | 精装 | 中楼层(共32层) | 2005年 | 板塔结合'],['560'],"['45,466元/平']",海珠区
['南向望江，户型方正，满五唯一，通风采光好'],['第三金碧花园 '],['金碧'],['3室2厅 | 123.18平米 | 南 | 精装 | 低楼层(共32层) | 2005年 | 板塔结合'],['488'],"['39,617元/平']",海珠区
['房子过五唯一，免个税，东南向，安静望花园'],['金碧花园第一金碧 '],['金碧'],['3室2厅 | 119.84平米 | 东南 | 简装 | 高楼层(共17层) | 2000年 | 塔楼'],['392'],"['32,711元/平']",海珠区
['富力现代广场 3室2厅 南'],['富力现代广场 '],['工业大道北'],['3室2厅 | 113.16平米 | 南 | 简装 | 低楼层(共19层) | 2005年 | 塔楼'],['510'],"['45,069元/平']",海珠区
['光大三期 东南向 一线望江视觉盛宴  3房可造4房'],['光大花园榕岸 '],['工业大道北'],['3室1厅 | 122.24平米 | 东南 | 简装 | 高楼层(共33层) | 2006年 | 塔楼'],['698'],"['57,101元/平']",海珠区
['银禧东南向两房，户型正，采光好，安静望花园，配套全'],['银禧花园 '],['滨江东'],['3室2厅 | 119.62平米 | 东南 | 精装 | 25层 | 2007年 | 塔楼'],['880'],"['73,567元/平']",海珠区
['此房满五唯一 正南向 户型方正 通风采光好 厅直出阳台'],['明都华庭泊岸森邻 '],['南洲'],['3室2厅 | 113.27平米 | 南 | 精装 | 高楼层(共19层) | 2001年 | 塔楼'],['445'],"['39,287元/平']",海珠区
['滨江水恋  南向三房  楼龄新 物业好  诚意卖'],['滨江水恋 '],['滨江东'],['3室2厅 | 113.32平米 | 南 | 简装 | 低楼层(共27层) | 2009年 | 塔楼'],['695'],"['61,331元/平']",海珠区
['光大花园三期榕岸望江大三房居住舒适看房方便无遮挡'],['光大花园榕岸 '],['工业大道北'],['3室2厅 | 120.78平米 | 东 南 | 简装 | 中楼层(共33层) | 2006年 | 塔楼'],['730'],"['60,441元/平']",海珠区
['三房带主套，东南靓向，采光通风好'],['光大花园 '],['工业大道北'],['3室2厅 | 110.85平米 | 东南 | 其他 | 低楼层(共33层) | 2003年 | 塔楼'],['600'],"['54,128元/平']",海珠区
['次新房东南向大三房 户型方正近地铁 精装修拎包入住'],['佳兆业君汇上品 '],['前进路'],['3室1厅 | 128.79平米 | 东南 | 其他 | 高楼层(共30层) | 2013年 | 塔楼'],['790'],"['61,341元/平']",海珠区
['房子过五年的  看公园，风景好，好舒适'],['海珠花园 '],['前进路'],['3室2厅 | 115.67平米 | 南 北 | 其他 | 高楼层(共32层) | 2008年 | 塔楼'],['580'],"['50,143元/平']",海珠区
['雅郡花园一期三房  楼层好  安静望花园'],['雅郡花园 '],['万胜围'],['3室2厅 | 112.69平米 | 东北 | 精装 | 中楼层(共12层) | 2003年 | 塔楼'],['995'],"['88,296元/平']",海珠区
['房子过五年的，看公园，风景好，好舒适'],['海珠花园 '],['前进路'],['3室2厅 | 116.59平米 | 南 北 | 精装 | 高楼层(共32层) | 2008年 | 塔楼'],['550'],"['47,174元/平']",海珠区
['南景园中楼层三房两卫，视野开阔'],['南景园 '],['江燕路'],['3室2厅 | 114.73平米 | 东 | 其他 | 中楼层(共18层) | 2001年 | 塔楼'],['490'],"['42,709元/平']",海珠区
['合生颐景 南北对流 精装修 望广州塔 户型方正实用'],['合生颐景华苑 '],['东晓南'],['3室1厅 | 116.62平米 | 北 | 精装 | 中楼层(共24层) | 2011年 | 板楼'],['538'],"['46,133元/平']",海珠区
['雅郡二期 安静望花园 三房两卫 看房方便'],['雅郡花园 '],['万胜围'],['3室1厅 | 111.77平米 | 南 北 | 其他 | 高楼层(共10层) | 2006年 | 塔楼'],['850'],"['76,050元/平']",海珠区
['楼龄新· 错层复式 高层南向三房'],['星品 '],['磨碟沙'],['3室2厅 | 110.16平米 | 南 | 精装 | 高楼层(共13层) | 2011年 | 塔楼'],['858'],"['77,887元/平']",海珠区
['丽园雅庭 南向三房 户型方正 看房提前约'],['丽园雅庭 '],['客村'],['3室1厅 | 114.82平米 | 南 | 简装 | 低楼层(共16层) | 2007年 | 塔楼'],['650'],"['56,611元/平']",海珠区
['电梯大三房 高层通风采光视野开阳，方便预约看房。'],['官洲北苑 '],['官洲'],['3室1厅 | 123.15平米 | 东北 | 精装 | 高楼层(共12层) | 2008年 | 塔楼'],['349'],"['28,340元/平']",海珠区
['官洲南苑 头排望江 户型方正 南向'],['官洲南苑 '],['官洲'],['3室1厅 | 120.03平米 | 东南 南 | 简装 | 低楼层(共14层)  | 塔楼'],['299'],"['24,911元/平']",海珠区
['顺景雅苑 中大地铁口 南向三房 户型方正 过五唯一'],['顺景雅苑 '],['新港西'],['3室2厅 | 113.31平米 | 南 | 精装 | 高楼层(共13层) | 2000年 | 塔楼'],['499'],"['44,039元/平']",海珠区
['急卖 小区原装电梯 南向精装三房 江景果园'],['珠江大家庭花园 '],['琶洲中'],['3室2厅 | 121.72平米 | 南 | 其他 | 中楼层(共10层) | 2003年 | 塔楼'],['598'],"['49,130元/平']",海珠区
['翠城花园 三期东南向3房2卫 品质小区 交通便利 满五'],['翠城花园 '],['江燕路'],['3室2厅 | 122.14平米 | 东南 | 精装 | 中楼层(共32层) | 2009年 | 塔楼'],['680'],"['55,674元/平']",海珠区
['房子满五唯一，交通方便，大阳台'],['元邦明月园 '],['赤岗'],['3室1厅 | 127.97平米 | 北 | 简装 | 低楼层(共24层) | 2002年 | 塔楼'],['635'],"['49,622元/平']",海珠区
['晓港湾双地铁南向三房 望花园安静 证过五年税费低'],['晓港湾 '],['东晓南'],['3室2厅 | 111.51平米 | 南 | 其他 | 中楼层(共23层) | 1999年 | 塔楼'],['340'],"['30,491元/平']",海珠区
['南向精装三房  安静看花园  看房方便！！！'],['叠彩园 '],['广州大道南'],['3室1厅 | 112.18平米 | 东南 | 简装 | 中楼层(共19层) | 2004年 | 塔楼'],['588'],"['52,416元/平']",海珠区
['琶洲南正规南向高层三房，安静宜居，近地铁满五省税费'],['官洲北苑 '],['官洲'],['3室2厅 | 123.45平米 | 南 | 精装 | 高楼层(共12层) | 2008年 | 塔楼'],['380'],"['30,782元/平']",海珠区
['实用三房 望花园过5年唯一  诚意出'],['逸景翠园 '],['广州大道南'],['3室2厅 | 118.92平米 | 北 | 简装 | 中楼层(共13层) | 2004年 | 塔楼'],['528'],"['44,400元/平']",海珠区
['同福睿府 南向阳台 北向望江 中高楼层'],['中海联同福睿府 '],['宝岗'],['3室2厅 | 123.61平米 | 南 北 | 其他 | 中楼层(共31层) | 2015年 | 塔楼'],['880'],"['71,192元/平']",海珠区
['鹭江地铁口  四通八达 绿化小区安静望花园 精装三房'],['愉景南苑 '],['新港西'],['3室1厅 | 112平米 | 东南 | 精装 | 低楼层(共18层) | 2002年 | 塔楼'],['660'],"['58,929元/平']",海珠区
['晓港公园旁 证过五年 南向三房 江南西地铁100米'],['天汇大厦 '],['前进路'],['3室1厅 | 115.79平米 | 南 西南 西 | 简装 | 低楼层(共28层) | 1999年 | 塔楼'],['431'],"['37,223元/平']",海珠区
['锦丽居 南向三房两卫，安静 采光好，楼龄新，满五年'],['锦丽居 '],['东晓南'],['3室1厅 | 111.34平米 | 东南 | 简装 | 低楼层(共23层) | 2004年 | 塔楼'],['430'],"['38,621元/平']",海珠区
['保利丰花园 高楼层 视野开阔 交通方便'],['保利丰花园 '],['洪德'],['3室1厅 | 111.59平米 | 西南 | 其他 | 高楼层(共32层) | 1997年 | 塔楼'],['330'],"['29,573元/平']",海珠区
['官洲北苑-地铁路线12号仑头站'],['官洲北苑 '],['官洲'],['3室2厅 | 122.63平米 | 南 | 简装 | 高楼层(共14层)  | 塔楼'],['469'],"['38,246元/平']",海珠区
['中海名都，高层望江，户型方正，视野开阔'],['中海名都 '],['滨江中'],['3室2厅 | 111.71平米 | 西南 | 精装 | 高楼层(共36层) | 2006年 | 塔楼'],['628'],"['56,217元/平']",海珠区
['锦丽居   中高层原装电梯南向三房   望花园'],['锦丽居 '],['东晓南'],['3室2厅 | 112.4平米 | 东南 | 精装 | 中楼层(共27层) | 2010年 | 塔楼'],['610'],"['54,271元/平']",海珠区
['琶洲新村 高层望江大三房 视野开阔 看房方便'],['琶洲新村 '],['万胜围'],['3室2厅 | 123.27平米 | 北 | 精装 | 中楼层(共42层)  | 塔楼'],['780'],"['63,276元/平']",海珠区
['三房带主套，光线好，没有遮挡，户型实用。'],['珠江御景湾 '],['南洲'],['3室2厅 | 124平米 | 西南 | 其他 | 中楼层(共16层) | 2004年 | 塔楼'],['500'],"['40,323元/平']",海珠区
['园林小区，曲径通幽，环境优美。'],['愉景南苑 '],['新港西'],['3室2厅 | 116.69平米 | 东南 | 简装 | 低楼层(共18层) | 2004年 | 塔楼'],['680'],"['58,275元/平']",海珠区
['比同户型少66   南向带主套 有平台 采光好  3地铁'],['顺景雅苑 '],['新港西'],['3室2厅 | 112.29平米 | 南 | 简装 | 低楼层(共13层) | 2000年 | 塔楼'],['424'],"['37,760元/平']",海珠区
['南向单边位大三房，采光通风好！望江！'],['第三金碧花园 '],['金碧'],['3室2厅 | 121.52平米 | 南 | 其他 | 中楼层(共26层) | 2005年 | 塔楼'],['498'],"['40,981元/平']",海珠区
['玫瑰园 三房两卫 视野开阔  南向 过五年唯一 大阳台'],['玫瑰园 '],['江南西'],['3室2厅 | 117平米 | 南 | 精装 | 低楼层(共19层) | 2007年 | 板塔结合'],['665'],"['56,838元/平']",海珠区
['安静望花园  户型实用 干湿分离  诚意出'],['逸景翠园 '],['广州大道南'],['3室1厅 | 110.46平米 | 南 北 | 其他 | 高楼层(共12层) | 2004年 | 塔楼'],['558'],"['50,517元/平']",海珠区
['官洲北苑 高层视野开阔 交通便利'],['官洲北苑 '],['官洲'],['3室2厅 | 123.15平米 | 北 | 精装 | 高楼层(共12层) | 2008年 | 塔楼'],['330'],"['26,797元/平']",海珠区
['琶洲南向望江三房 江边10米 地铁800米'],['官洲南苑 '],['官洲'],['3室2厅 | 123.96平米 | 南 北 | 其他 | 低楼层(共14层)  | 塔楼'],['350'],"['28,235元/平']",海珠区
['富景花园 东南向三房 业主有心卖 看房方便'],['富景花园 '],['新港西'],['3室2厅 | 124.88平米 | 南 | 精装 | 低楼层(共31层) | 2003年 | 塔楼'],['468'],"['37,476元/平']",海珠区
['广州大道南电梯大3房南向满五税费少'],['海珠交警大队宿舍 '],['广州大道南'],['3室2厅 | 122.1平米 | 南 | 简装 | 低楼层(共16层)  | 塔楼'],['400'],"['32,761元/平']",海珠区
['【店长推荐】旺中带静 实用三房'],['富力现代广场 '],['工业大道北'],['3室1厅 | 119.41平米 | 南 | 简装 | 中楼层(共18层) | 2005年 | 塔楼'],['590'],"['49,410元/平']",海珠区
['锦绣新城 东南向单边位 安静望花园 满五唯一税费低'],['锦丽居 '],['东晓南'],['3室2厅 | 112.33平米 | 东南 | 简装 | 低楼层(共25层) | 2010年 | 塔楼'],['665'],"['59,201元/平']",海珠区
['二期精装修三房 全屋智能家私家电 总监推荐'],['海珠半岛花园 '],['滨江东'],['3室2厅 | 118.79平米 | 南 西 北 | 精装 | 46层 | 2000年 | 塔楼'],['620'],"['52,193元/平']",海珠区
['银禧东南向两房，户型正，采光好，安静望花园，配套全'],['银禧花园 '],['滨江东'],['3室2厅 | 119.62平米 | 东南 | 精装 | 25层 | 2007年 | 塔楼'],['880'],"['73,567元/平']",海珠区
['此房满五唯一 正南向 户型方正 通风采光好 厅直出阳台'],['明都华庭泊岸森邻 '],['南洲'],['3室2厅 | 113.27平米 | 南 | 精装 | 高楼层(共19层) | 2001年 | 塔楼'],['445'],"['39,287元/平']",海珠区
['临滨江夜景宜人 空气清新 采光充足 通风透气 全明三房'],['海韵轩 '],['工业大道北'],['3室2厅 | 122.87平米 | 西南 | 其他 | 16层 | 2001年 | 塔楼'],['465'],"['37,845元/平']",海珠区
['正望小区 楼层好 南北对流 三房，户型靓采光好'],['翠屏中惠雅苑 '],['宝岗'],['3室2厅 | 112.77平米 | 南 北 | 其他 | 中楼层(共33层) | 2009年 | 塔楼'],['600'],"['53,206元/平']",海珠区
['通透格局，中楼层，南向三房带主套，业主诚心卖'],['滨江水恋 '],['滨江东'],['3室1厅 | 113.32平米 | 南 东南 | 精装 | 中楼层(共27层) | 2009年 | 塔楼'],['660'],"['58,243元/平']",海珠区
['金雅苑 3室2厅 东北'],['金雅苑 '],['滨江东'],['3室2厅 | 110.7平米 | 东北 | 其他 | 9层 | 1998年 | 塔楼'],['450'],"['40,651元/平']",海珠区
['小区电梯房 户型采光好 阳台朝南望江'],['富力现代广场 '],['工业大道北'],['3室2厅 | 113.16平米 | 西南 | 其他 | 高楼层(共19层) | 2005年 | 塔楼'],['638'],"['56,381元/平']",海珠区
['光大花园三期榕岸望江大三房居住舒适看房方便无遮挡'],['光大花园榕岸 '],['工业大道北'],['3室2厅 | 120.78平米 | 东 南 | 简装 | 中楼层(共33层) | 2006年 | 塔楼'],['730'],"['60,441元/平']",海珠区
['三房带主套，东南靓向，采光通风好'],['光大花园 '],['工业大道北'],['3室2厅 | 110.85平米 | 东南 | 其他 | 低楼层(共33层) | 2003年 | 塔楼'],['600'],"['54,128元/平']",海珠区
['电商总部 磨碟沙花苑三期 17年建成 安静对花园'],['磨碟沙花苑 '],['磨碟沙'],['3室2厅 | 126.12平米 | 北 | 简装 | 高楼层(共26层) | 2012年 | 塔楼'],['680'],"['53,917元/平']",海珠区
['逸景翠园北向大三房 阳台大 通风采光好 业主诚心卖'],['逸景翠园 '],['广州大道南'],['3室2厅 | 121.07平米 | 北 | 简装 | 低楼层(共28层) | 2010年 | 塔楼'],['638'],"['52,697元/平']",海珠区
['高层南向望花园 业主诚意出过5年唯一省税'],['逸景翠园 '],['广州大道南'],['3室1厅 | 125.01平米 | 西南 | 其他 | 中楼层(共26层) | 2005年 | 塔楼'],['650'],"['51,996元/平']",海珠区
['顺景雅苑 南向大三房 望花园 采光视野好 格局方正'],['顺景雅苑 '],['新港西'],['3室2厅 | 112.07平米 | 东南 | 简装 | 低楼层(共13层) | 2000年 | 塔楼'],['520'],"['46,400元/平']",海珠区
['此房楼龄新、2017年建成、户型方正、配套齐全，'],['南田路 '],['同福'],['3室2厅 | 125.93平米 | 东南 | 其他 | 中楼层(共22层)  | 板塔结合'],['410'],"['32,558元/平']",海珠区
['润泰大厦 准双地铁2和11号线200米 旺中带静小区管理'],['润泰大厦 '],['昌岗'],['3室2厅 | 110.34平米 | 北 | 其他 | 中楼层(共29层) | 1998年 | 塔楼'],['288'],"['26,102元/平']",海珠区
['朝南大三房，高层视野开阔通风采光好'],['顺景雅苑 '],['新港西'],['3室1厅 | 113.02平米 | 南 | 简装 | 高楼层(共13层) | 2000年 | 塔楼'],['520'],"['46,010元/平']",海珠区
['南华花园 中层大三房两卫 南向采光充足'],['南华花园 '],['新港西'],['3室2厅 | 124.76平米 | 南 | 其他 | 中楼层(共23层) | 1998年 | 塔楼'],['385'],"['30,860元/平']",海珠区
['逸景翠园东区  高层园景大三房  户型方正实用'],['逸景翠园 '],['广州大道南'],['3室2厅 | 118.74平米 | 北 | 其他 | 中楼层(共13层) | 2003年 | 塔楼'],['540'],"['45,478元/平']",海珠区
['森语星园，此房安静望花园，采光通风好，'],['森语星园 '],['南洲'],['3室1厅 | 115.12平米 | 东南 | 其他 | 低楼层(共19层) | 2004年 | 塔楼'],['426'],"['37,005元/平']",海珠区
['合生帝景国际精装三房二厅 南向 交通便利'],['南方花园二期合生帝景国际 '],['昌岗'],['3室2厅 | 122平米 | 南 | 其他 | 高楼层(共32层)  | 塔楼'],['950'],"['77,869元/平']",海珠区
['晓港湾双地铁南向三房 望花园安静 证过五年税费低'],['晓港湾 '],['东晓南'],['3室2厅 | 111.51平米 | 南 | 其他 | 中楼层(共23层) | 1999年 | 塔楼'],['340'],"['30,491元/平']",海珠区
['南向精装三房  安静看花园  看房方便！！！'],['叠彩园 '],['广州大道南'],['3室1厅 | 112.18平米 | 东南 | 简装 | 中楼层(共19层) | 2004年 | 塔楼'],['588'],"['52,416元/平']",海珠区
['同福睿府 南向阳台 北向望江 中高楼层'],['中海联同福睿府 '],['宝岗'],['3室2厅 | 123.61平米 | 南 北 | 其他 | 中楼层(共31层) | 2015年 | 塔楼'],['880'],"['71,192元/平']",海珠区
['实用三房 望花园过5年唯一  诚意出'],['逸景翠园 '],['广州大道南'],['3室2厅 | 118.92平米 | 北 | 简装 | 中楼层(共13层) | 2004年 | 塔楼'],['528'],"['44,400元/平']",海珠区
['鹭江地铁口  四通八达 绿化小区安静望花园 精装三房'],['愉景南苑 '],['新港西'],['3室1厅 | 112平米 | 东南 | 精装 | 低楼层(共18层) | 2002年 | 塔楼'],['660'],"['58,929元/平']",海珠区
['三房两卫 厅出阳台 南向 精装修'],['顺景雅苑 '],['新港西'],['3室1厅 | 113.02平米 | 东南 | 精装 | 中楼层(共13层) | 2000年 | 塔楼'],['530'],"['46,895元/平']",海珠区
['临滨江夜景宜人 空气清新 采光充足 通风透气 全明三房'],['海韵轩 '],['工业大道北'],['3室2厅 | 122.87平米 | 西南 | 其他 | 16层 | 2001年 | 塔楼'],['465'],"['37,845元/平']",海珠区
['房满五年 电梯视野开阔 单边位采光足 税费少 格局方正'],['益鹏翠苑 '],['南洲'],['3室2厅 | 117.08平米 | 南 | 其他 | 低楼层(共14层) | 2004年 | 塔楼'],['399'],"['34,080元/平']",海珠区
['装修好的大三房，带平台，采光好，格局不错'],['南洲花苑AB区 '],['南洲'],['3室2厅 | 116.7平米 | 东北 | 精装 | 低楼层(共9层) | 1993年 | 塔楼'],['269'],"['23,051元/平']",海珠区
['【店长推荐】旺中带静 实用三房'],['富力现代广场 '],['工业大道北'],['3室1厅 | 119.41平米 | 南 | 简装 | 中楼层(共18层) | 2005年 | 塔楼'],['590'],"['49,410元/平']",海珠区
['正望小区 楼层好 南北对流 三房，户型靓采光好'],['翠屏中惠雅苑 '],['宝岗'],['3室2厅 | 112.77平米 | 南 北 | 其他 | 中楼层(共33层) | 2009年 | 塔楼'],['600'],"['53,206元/平']",海珠区
['通透格局，中楼层，南向三房带主套，业主诚心卖'],['滨江水恋 '],['滨江东'],['3室1厅 | 113.32平米 | 南 东南 | 精装 | 中楼层(共27层) | 2009年 | 塔楼'],['660'],"['58,243元/平']",海珠区
['保利天悦 中间楼层 单边位 精装三房 安静望花园'],['保利天悦公寓 '],['万胜围'],['3室2厅 | 111.77平米 | 北 | 精装 | 中楼层(共38层) | 2015年 | 塔楼'],['400'],"['35,788元/平']",海珠区
['总监推荐：金雅苑方正三房 近地铁 临江花园小区'],['金雅苑 '],['滨江东'],['3室1厅 | 111.12平米 | 北 | 简装 | 9层 | 1998年 | 塔楼'],['430'],"['38,697元/平']",海珠区
['东向望花园 小区绿化高 产权清晰 证过五年 近地铁'],['锦丽居 '],['东晓南'],['3室1厅 | 114.83平米 | 东南 | 其他 | 高楼层(共23层) | 1999年 | 塔楼'],['440'],"['38,318元/平']",海珠区
['富力现代 精装修 三个阳台 安静对花园 看房方便'],['富力现代广场 '],['工业大道北'],['3室1厅 | 117.56平米 | 东南 | 精装 | 高楼层(共25层) | 2005年 | 塔楼'],['700'],"['59,545元/平']",海珠区
['高层 东南向 安静 采光 通风好 望花园'],['叠彩园 '],['广州大道南'],['3室2厅 | 111.23平米 | 东南 | 其他 | 中楼层(共13层) | 2002年 | 塔楼'],['518'],"['46,571元/平']",海珠区
['海印桥南  凯印大厦 精装修 三房两卫 体育馆 少年宫旁'],['凯印大厦 '],['东晓路'],['3室2厅 | 117.34平米 | 西北 | 其他 | 中楼层(共24层)  | 塔楼'],['485'],"['41,333元/平']",海珠区
